--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
439,Terry Harper,1981,1981,1,15,0,2,2,-3,8,0,0,0,0,2,0,0,6,0.0,,,harpete01
440,Tuomas Pihlman,2004,2007,3,15,1,1,2,-1,12,1,0,0,0,1,0,0,15,6.7,138,9:11,pihlmtu01
441,Tom Kostopoulos,2013,2013,1,15,1,0,1,0,18,1,0,0,0,0,0,0,13,7.7,136,9:06,kostoto01
442,Jeff Madill,1991,1991,1,14,4,0,4,-1,46,4,0,0,0,0,0,0,24,16.7,,,madilje01
443,Bobby Butler,2013,2013,1,14,1,1,2,-6,0,0,1,0,0,0,1,0,13,7.7,140,9:59,butlebo01
444,Alexander Urbom,2011,2013,3,14,2,0,2,-2,9,2,0,0,1,0,0,0,8,25.0,183,13:03,urbomal01
445,Darren Langdon,2006,2006,1,14,0,1,1,-3,22,0,0,0,0,1,0,0,2,0.0,46,3:17,langdda01
446,Jan Hrdina,2004,2004,1,13,1,6,7,4,10,1,0,0,0,6,0,0,11,9.1,167,12:51,hrdinja01
447,Matt D'Agostini,2013,2013,1,13,2,2,4,-1,6,2,0,0,0,1,1,0,14,14.3,167,12:51,dagosma01
448,Ricard Persson,1996,1997,2,13,2,1,3,5,8,1,1,0,0,0,1,0,43,4.7,,,perssri01
449,Gary Dillon,1981,1981,1,13,1,1,2,-6,29,1,0,0,0,1,0,0,15,6.7,,,dilloga01
450,Jim Fahey,2007,2007,1,13,0,1,1,0,2,0,0,0,0,1,0,0,7,0.0,140,10:47,faheyji01
451,Sascha Goc,2001,2002,2,13,0,0,0,5,4,0,0,0,0,0,0,0,9,0.0,188,14:30,gocsa01
452,Larry Floyd,1983,1984,2,12,2,3,5,-8,9,2,0,0,0,3,0,0,24,8.3,,,floydla01
453,Danton Cole,1995,1995,1,12,1,2,3,0,8,1,0,0,0,2,0,0,20,5.0,,,coleda01
454,Grant Mulvey,1984,1984,1,12,1,2,3,-5,19,1,0,0,0,1,1,0,15,6.7,,,mulvegr01
455,Cory Murphy,2010,2010,1,12,2,1,3,-2,2,2,0,0,0,0,1,0,9,22.2,149,12:26,murphco01
456,Steve Guolla,2003,2003,1,12,2,0,2,1,2,2,0,0,0,0,0,0,6,33.3,96,8:00,guollst01
457,Richard Šmehlík,2003,2003,1,12,0,2,2,-1,0,0,0,0,0,2,0,0,11,0.0,208,17:20,smehlri01
458,Craig Norwich,1981,1981,1,11,3,11,14,4,10,2,1,0,0,6,5,0,23,13.0,,,norwicr01
459,Karl Stollery,2017,2017,1,11,0,3,3,-5,13,0,0,0,0,0,3,0,11,0.0,186,16:55,stollka01
460,Glen Burdon,1975,1975,1,11,0,2,2,-3,0,0,0,0,0,2,0,0,2,0.0,,,burdogl01
461,Don Dietrich,1986,1986,1,11,0,2,2,-8,10,0,0,0,0,1,1,0,14,0.0,,,dietrdo01
462,Tyce Thompson,2021,2023,3,11,0,1,1,-4,0,0,0,0,0,1,0,0,8,0.0,107,9:45,thompty01
463,Luke Gazdic,2017,2017,1,11,0,0,0,-2,12,0,0,0,0,0,0,0,3,0.0,78,7:08,gazdilu01
464,Christián Jaroš,2022,2022,1,11,0,0,0,-4,2,0,0,0,0,0,0,0,9,0.0,121,11:01,jarosch01
465,Stan Weir,1982,1982,1,10,2,3,5,-7,10,2,0,0,1,3,0,0,12,16.7,,,weirst01
466,Dakota Mermis,2020,2020,1,10,1,3,4,7,4,1,0,0,0,3,0,0,17,5.9,192,19:13,mermida01
467,A.J. Greer,2021,2022,2,10,1,1,2,0,9,1,0,0,0,1,0,0,14,7.1,79,7:56,greeraj01
468,Rostislav Olesz,2014,2014,1,10,0,2,2,-1,0,0,0,0,0,1,1,0,9,0.0,114,11:25,oleszro01
469,David Warsofsky,2016,2016,1,10,0,1,1,-3,2,0,0,0,0,0,1,0,19,0.0,164,16:22,warsoda01
470,Eric Gryba,2019,2019,1,10,0,0,0,-1,10,0,0,0,0,0,0,0,11,0.0,153,15:18,grybaer01
471,Esa Tikkanen,1996,1996,1,9,0,2,2,-6,4,0,0,0,0,1,1,0,15,0.0,,,tikkaes01
472,Mitch Wilson,1985,1985,1,9,0,2,2,1,21,0,0,0,0,2,0,0,7,0.0,,,wilsomi01
473,Don Cairns,1976,1977,2,9,0,1,1,0,2,0,0,0,0,1,0,0,5,0.0,,,cairndo01
474,Patrick Davis,2009,2010,2,9,1,0,1,-2,0,1,0,0,0,0,0,0,8,12.5,105,11:42,davispa01
475,Dave Marcinyshyn,1991,1991,1,9,0,1,1,-1,21,0,0,0,0,1,0,0,4,0.0,,,marcida01
476,Mike Moher,1983,1983,1,9,0,1,1,-2,28,0,0,0,0,1,0,0,8,0.0,,,mohermi01
477,Paul Messier,1979,1979,1,9,0,0,0,-6,4,0,0,0,0,0,0,0,9,0.0,,,messipa01
478,Terry McDonald,1976,1976,1,8,0,1,1,-5,6,0,0,0,0,0,1,0,4,0.0,,,mcdonte01
479,Rob Skrlac,2004,2004,1,8,1,0,1,1,22,1,0,0,1,0,0,0,3,33.3,18,2:15,skrlaro01
480,Frederik Gauthier,2022,2022,1,8,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,89,11:06,gauthfr01
481,Cale Hulse,1996,1996,1,8,0,0,0,-2,15,0,0,0,0,0,0,0,5,0.0,,,hulseca01
482,Jason Ryznar,2006,2006,1,8,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,43,5:19,ryznaja01
483,Bruce Gardiner,2002,2002,1,7,2,1,3,-1,2,1,1,0,0,1,0,0,10,20.0,93,13:16,gardibr01
484,Chris Cichocki,1988,1989,2,7,1,1,2,1,4,1,0,0,0,1,0,0,4,25.0,,,cichoch01
485,Tim Lenardon,1987,1987,1,7,1,1,2,-2,0,1,0,0,0,1,0,0,13,7.7,,,lenarti01
486,Tyler Eckford,2010,2011,2,7,0,1,1,-1,4,0,0,0,0,0,1,0,2,0.0,57,8:09,eckfoty01
487,Vojtěch Mozík,2016,2016,1,7,0,0,0,0,4,0,0,0,0,0,0,0,6,0.0,93,13:14,mozikvo01
488,Steven Zalewski,2012,2012,1,7,0,0,0,-2,0,0,0,0,0,0,0,0,6,0.0,74,10:34,zalewst01
489,George McPhee,1988,1989,2,6,3,1,4,3,10,3,0,0,1,1,0,0,5,60.0,,,mcphege01
490,Les Auge,1981,1981,1,6,0,3,3,-3,4,0,0,0,0,3,0,0,3,0.0,,,augele01
491,Doug Buhr,1975,1975,1,6,0,2,2,0,4,0,0,0,0,2,0,0,3,0.0,,,buhrdo01
492,Peter Sturgeon,1980,1981,2,6,0,1,1,0,2,0,0,0,0,1,0,0,5,0.0,,,sturgpe01
493,Eric Tangradi,2019,2019,1,6,0,1,1,-3,0,0,0,0,0,1,0,0,10,0.0,83,13:47,tangrer01
494,Dan LaCouture,2007,2007,1,6,0,0,0,0,7,0,0,0,0,0,0,0,0,,30,4:57,lacouda01
495,Jason Miller,1991,1993,3,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,milleja03
496,Fredrik Claesson,2020,2020,1,5,1,1,2,1,0,1,0,0,0,1,0,0,1,100.0,72,14:29,claesfr01
497,Craig Darby,2003,2004,2,5,0,1,1,-2,0,0,0,0,0,1,0,0,1,0.0,46,9:12,darbycr01
498,John Flesch,1980,1980,1,5,0,1,1,-1,4,0,0,0,0,1,0,0,3,0.0,,,flescjo01
499,Joe Whitney,2014,2015,2,5,1,0,1,-1,0,1,0,0,0,0,0,0,1,100.0,36,7:06,whitnjo01
500,John Johannson,1984,1984,1,5,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,,,johanjo01
501,Michael Kapla,2017,2017,1,5,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,87,17:26,kaplami01
502,Christer Kellgren,1982,1982,1,5,0,0,0,-4,0,0,0,0,0,0,0,0,4,0.0,,,kellgch01
503,Dan Dorion,1986,1988,2,4,1,1,2,-1,2,1,0,0,0,1,0,0,6,16.7,,,dorioda01
504,Doug Horbul,1975,1975,1,4,1,0,1,-3,2,1,0,0,0,0,0,0,5,20.0,,,horbudo01
505,Deron Quint,2000,2000,1,4,1,0,1,-2,2,1,0,0,0,0,0,0,6,16.7,66,16:26,quintde01
506,Ed Ward,2001,2001,1,4,0,1,1,2,6,0,0,0,0,1,0,0,4,0.0,19,4:48,warded01
507,Éric Bertrand,2000,2000,1,4,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,31,7:47,bertrer01
508,Marc-André Gragnani,2016,2016,1,4,0,0,0,-2,2,0,0,0,0,0,0,0,0,,57,14:22,gragnma01
509,Curtis Lazar,2023,2023,1,4,0,0,0,-1,7,0,0,0,0,0,0,0,1,0.0,37,9:17,lazarcu01
510,Henry Lehvonen,1975,1975,1,4,0,0,0,4,0,0,0,0,0,0,0,0,2,0.0,,,lehvohe01
511,Jim O'Brien,2016,2016,1,4,0,0,0,-4,2,0,0,0,0,0,0,0,3,0.0,54,13:31,obrieji01
512,Harri Pesonen,2013,2013,1,4,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,37,9:11,pesonha01
513,Joe Ward,1981,1981,1,4,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,,,wardjo01
514,John Wright,1975,1975,1,4,0,0,0,-3,2,0,0,0,0,0,0,0,5,0.0,,,wrighjo01
515,Paul Miller,1982,1982,1,3,0,3,3,2,0,0,0,0,0,3,0,0,0,,,,millepa01
516,Ben Street,2020,2020,1,3,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,24,8:08,streebe01
517,Jim Dobson,1982,1982,1,3,0,0,0,-1,2,0,0,0,0,0,0,0,5,0.0,,,dobsoji01
518,Alan Hepple,1984,1986,3,3,0,0,0,-3,7,0,0,0,0,0,0,0,2,0.0,,,hepplal01
519,Joshua Jacobs,2019,2020,2,3,0,0,0,0,2,0,0,0,0,0,0,0,4,0.0,48,16:02,jacobjo01
520,Kevin Krook,1979,1979,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,krookke01
521,Lou Nistico,1978,1978,1,3,0,0,0,0,6,0,0,0,0,0,0,0,3,0.0,,,nistilo01
522,Blake Speers,2017,2017,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,28,9:29,speerbl01
523,Paul Thompson,2016,2016,1,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,38,12:32,thomppa02
524,Ben Thomson,2017,2017,1,3,0,0,0,-4,4,0,0,0,0,0,0,0,7,0.0,33,10:53,thomsbe01
525,Jim Thomson,1990,1990,1,3,0,0,0,-3,31,0,0,0,0,0,0,0,3,0.0,,,thomsji02
526,Chris Evans,1975,1975,1,2,0,2,2,-1,2,0,0,0,0,0,2,0,4,0.0,,,evansch01
527,Luke Hughes,2023,2023,1,2,1,1,2,0,0,1,0,0,1,1,0,0,2,50.0,32,16:14,hughelu01
528,Matt Anderson,2013,2013,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,,12,5:47,anderma01
529,Vlastimil Kroupa,1998,1998,1,2,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,,,kroupvl01
530,Steve Peters,1980,1980,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,,,,peterst01
531,Alexander Suglobov,2004,2006,2,2,1,0,1,-2,0,0,1,0,0,0,0,0,4,25.0,21,10:37,sugloal01
532,Brian Sullivan,1993,1993,1,2,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,,,sullibr01
533,Jeff Christian,1992,1992,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,,chrisje01
534,Chase De Leo,2022,2022,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,16,8:09,deleoch01
535,Corey Foster,1989,1989,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,,,fosteco01
536,Peter Gustavsson,1982,1982,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,,,gustape01
537,Olli Malmivaara,2008,2008,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,,18,8:48,malmiol01
538,Ben Walter,2010,2010,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,12,5:48,waltebe01
539,Joël Bouchard,2002,2002,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,19,19:26,bouchjo01
540,Josef Boumedienne,2002,2002,1,1,1,0,1,-1,2,1,0,0,0,0,0,0,1,100.0,20,20:23,boumejo01
541,Noah Clarke,2008,2008,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,11,10:39,clarkno02
542,Ryan Murphy,2019,2019,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,,14,14:17,murphry01
543,Reilly Walsh,2022,2022,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,14,14:23,walshre01
544,Mike Boland,1975,1975,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,bolanmi02
545,Rob Davison,2010,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,3:59,davisro01
546,Brandon Gignac,2019,2019,1,1,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,9,9:04,gignabr01
547,Stanislav Gron,2001,2001,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,10,9:55,gronst01
548,Raman Hrabarenka,2015,2015,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,12,11:55,hrabara01
549,John McCahill,1978,1978,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,mccahjo01
550,Bryan Muir,1999,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,10,9:54,muirbr01
551,Stéphane Veilleux,2012,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,4:34,veillst01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Hockey-Reference.com</a>: <a href="https://www.hockey-reference.com/teams/NJD/skaters.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats">View Original Table</a><br>Generated 8/24/2023.
