--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
209,Yuri Butsayev,2002,2003,2,24,4,0,4,-4,12,4,0,0,0,0,0,0,27,14.8,301,12:32,butsayu01
210,Bill Lindsay,2004,2004,1,24,0,0,0,-6,25,0,0,0,0,0,0,0,10,0.0,142,5:55,lindsbi01
211,Kevin Dean,2000,2000,1,23,1,0,1,-5,14,0,0,1,0,0,0,0,9,11.1,389,16:53,deanke01
212,Nino Niederreiter,2023,2023,1,22,6,7,13,-4,6,5,1,0,1,6,1,0,51,11.8,372,16:54,niedeni01
213,Clarke MacArthur,2010,2010,1,21,3,6,9,-2,2,1,1,1,0,6,0,0,30,10.0,328,15:37,macarcl01
214,Ben Maxwell,2011,2012,2,21,2,5,7,-4,9,2,0,0,0,5,0,0,17,11.8,198,9:27,maxwebe01
215,Zdeněk Blatný,2003,2004,2,20,3,0,3,-1,6,3,0,0,0,0,0,0,19,15.8,209,10:28,blatnzd01
216,Michael Eyssimont,2022,2023,2,20,1,4,5,5,7,1,0,0,0,4,0,0,27,3.7,200,9:59,eyssimi01
217,Darren Haydar,2007,2008,2,20,1,7,8,4,2,1,0,0,0,5,2,0,18,5.6,220,11:01,haydada01
218,Kevin Hayes,2019,2019,1,20,5,8,13,-3,2,5,0,0,1,8,0,0,37,13.5,306,15:17,hayeske01
219,Vladislav Namestnikov,2023,2023,1,20,2,8,10,7,16,1,1,0,0,8,0,0,36,5.6,298,14:53,namesvl01
220,Yves Sarault,2001,2001,1,20,5,4,9,-9,26,3,2,0,0,4,0,0,44,11.4,263,13:08,sarauyv01
221,Jiří Tlustý,2015,2015,1,20,1,7,8,-1,4,1,0,0,0,6,1,0,26,3.8,259,12:57,tlustji01
222,Chris Joseph,2001,2001,1,19,0,3,3,-7,20,0,0,0,0,2,1,0,25,0.0,395,20:48,josepch01
223,Jarrod Skalde,2001,2001,1,19,1,2,3,-8,20,1,0,0,0,2,0,0,24,4.2,265,13:57,skaldja01
224,Brett Sterling,2008,2009,2,19,2,2,4,-5,16,2,0,0,0,2,0,0,25,8.0,244,12:52,sterlbr01
225,Joel Kwiatkowski,2008,2008,1,18,0,5,5,-5,20,0,0,0,0,4,1,0,24,0.0,301,16:44,kwiatjo01
226,Derek Meech,2012,2013,2,18,0,1,1,1,6,0,0,0,0,1,0,0,7,0.0,258,14:20,meechde01
227,Zach Redmond,2013,2014,2,18,2,5,7,1,12,1,0,1,0,4,1,0,23,8.7,310,17:13,redmoza01
228,Zach Sanford,2022,2022,1,18,0,4,4,-2,13,0,0,0,0,4,0,0,19,0.0,264,14:41,sanfoza01
229,Rob Schremp,2011,2011,1,18,3,1,4,-1,4,1,2,0,2,1,0,0,19,15.8,208,11:32,schrero01
230,Lee Stempniak,2015,2015,1,18,6,4,10,1,2,6,0,0,2,3,1,0,29,20.7,244,13:33,stemple01
231,Keith Tkachuk,2007,2007,1,18,7,8,15,8,34,5,2,0,3,3,4,1,36,19.4,318,17:41,tkachke01
232,Evgeny Artyukhin,2010,2010,1,17,5,2,7,-4,31,5,0,0,0,2,0,0,21,23.8,147,8:39,artyuev01
233,Aaron Gagnon,2012,2013,2,17,3,0,3,1,2,3,0,0,1,0,0,0,17,17.6,148,8:41,gagnoaa01
234,Shawn Heins,2004,2004,1,17,0,4,4,-1,16,0,0,0,0,4,0,0,17,0.0,236,13:53,heinssh01
235,Andrei Skopintsev,2001,2001,1,17,1,3,4,-7,16,1,0,0,1,0,2,1,10,10.0,310,18:13,skopian01
236,Joona Luoto,2020,2020,1,16,0,0,0,-3,2,0,0,0,0,0,0,0,9,0.0,105,6:35,luotojo01
237,Austin Poganski,2022,2022,1,16,0,0,0,-3,7,0,0,0,0,0,0,0,9,0.0,149,9:19,poganau01
238,Carl Dahlström,2020,2020,1,15,0,1,1,-4,6,0,0,0,0,1,0,0,9,0.0,221,14:46,dahlsca01
239,Artūrs Kulda,2010,2012,3,15,0,2,2,3,8,0,0,0,0,2,0,0,16,0.0,168,11:12,kuldaar01
240,Freddy Meyer,2011,2011,1,15,1,1,2,-7,8,1,0,0,0,1,0,0,11,9.1,229,15:16,meyerfr01
241,Riley Nash,2022,2022,1,15,0,0,0,-1,4,0,0,0,0,0,0,0,7,0.0,132,8:49,nashri02
242,Kristian Reichel,2022,2023,2,15,1,2,3,-2,7,1,0,0,0,2,0,0,19,5.3,156,10:25,reichkr01
243,Adam Brooks,2022,2022,1,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,104,7:28,brookad01
244,Kyle Capobianco,2023,2023,1,14,2,0,2,1,6,2,0,0,1,0,0,0,14,14.3,173,12:20,capobky01
245,Jason Krog,2007,2007,1,14,1,3,4,3,6,1,0,0,0,3,0,0,14,7.1,195,13:58,krogja01
246,Radek Dvořák,2011,2011,1,13,0,1,1,0,4,0,0,0,0,1,0,0,20,0.0,184,14:08,dvorara01
247,Jason Jaffray,2012,2012,1,13,0,1,1,-1,7,0,0,0,0,1,0,0,10,0.0,85,6:30,jaffrja01
248,Karl Stewart,2004,2006,2,13,0,1,1,-3,19,0,0,0,0,1,0,0,8,0.0,68,5:12,stewaka01
249,Carl Klingberg,2011,2015,4,12,1,0,1,0,4,1,0,0,0,0,0,0,10,10.0,77,6:23,klingca01
250,Alexei Ponikarovsky,2013,2013,1,12,2,0,2,-2,6,2,0,0,1,0,0,0,10,20.0,142,11:52,ponikal01
251,Bryan Adams,2000,2001,2,11,0,1,1,-5,2,0,0,0,0,1,0,0,4,0.0,108,9:51,adamsbr01
252,Nelson Nogier,2017,2019,2,11,0,0,0,-1,5,0,0,0,0,0,0,0,9,0.0,127,11:34,nogiene01
253,Mike Santorelli,2013,2013,1,10,0,1,1,-5,0,0,0,0,0,1,0,0,14,0.0,137,13:43,santomi01
254,John Albert,2014,2014,1,9,1,0,1,-3,0,1,0,0,0,0,0,0,5,20.0,46,5:07,alberjo01
255,Nigel Dawes,2011,2011,1,9,0,1,1,-6,0,0,0,0,0,1,0,0,9,0.0,101,11:11,dawesni01
256,J.C. Lipon,2016,2016,1,9,0,1,1,0,5,0,0,0,0,1,0,0,4,0.0,63,6:58,liponj.01
257,Kenndal McArdle,2012,2012,1,9,0,0,0,-3,4,0,0,0,0,0,0,0,3,0.0,55,6:07,mcardke01
258,Jordie Benn,2021,2021,1,8,0,1,1,2,0,0,0,0,0,1,0,0,6,0.0,121,15:04,bennjo01
259,Éric Bertrand,2000,2000,1,8,0,0,0,-5,4,0,0,0,0,0,0,0,11,0.0,79,9:56,bertrer01
260,Kevin Doell,2008,2008,1,8,0,1,1,-2,4,0,0,0,0,0,1,0,6,0.0,77,9:40,doellke01
261,Cody Eakin,2020,2020,1,8,1,4,5,6,0,1,0,0,1,4,0,0,8,12.5,113,14:11,eakinco01
262,Scott Kosmachuk,2016,2016,1,8,0,3,3,1,2,0,0,0,0,3,0,0,9,0.0,92,11:32,kosmasc01
263,Chris Chelios*,2010,2010,1,7,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,78,11:10,chelich01
264,Daniel Corso,2004,2004,1,7,0,1,1,-2,0,0,0,0,0,1,0,0,2,0.0,91,12:59,corsoda01
265,Mark Letestu,2020,2020,1,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,74,10:36,letesma01
266,Ramzi Abid,2006,2006,1,6,0,2,2,1,6,0,0,0,0,2,0,0,6,0.0,49,8:10,abidra01
267,Rico Fata,2006,2006,1,6,0,1,1,-2,4,0,0,0,0,1,0,0,1,0.0,44,7:18,fatari01
268,Joe Motzko,2009,2009,1,6,1,0,1,1,0,1,0,0,0,0,0,0,8,12.5,70,11:39,motzkjo01
269,Kip Brennan,2004,2004,1,5,0,0,0,0,17,0,0,0,0,0,0,0,2,0.0,18,3:37,brennki01
270,Brett Festerling,2012,2012,1,5,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,66,13:07,festebr01
271,Kurtis Foster,2003,2004,2,5,0,1,1,-2,0,0,0,0,0,1,0,0,2,0.0,43,8:37,fosteku01
272,Quinton Howden,2017,2017,1,5,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,43,8:39,howdequ01
273,Brett Maclean,2012,2012,1,5,0,2,2,1,2,0,0,0,0,1,1,0,6,0.0,42,8:29,maclebr02
274,Brian Strait,2017,2017,1,5,0,2,2,-1,0,0,0,0,0,2,0,0,3,0.0,80,15:56,straibr01
275,Simon Gamache,2003,2004,2,4,0,1,1,-1,2,0,0,0,0,1,0,0,4,0.0,39,9:38,gamacsi01
276,Geordie Kinnear,2000,2000,1,4,0,0,0,-1,13,0,0,0,0,0,0,0,2,0.0,74,18:27,kinnege01
277,Johnathan Kovacevic,2022,2022,1,4,0,0,0,1,2,0,0,0,0,0,0,0,7,0.0,43,10:49,kovacjo01
278,Uwe Krupp,2003,2003,1,4,0,0,0,-2,10,0,0,0,0,0,0,0,1,0.0,61,15:19,kruppuw01
279,Pär Lindholm,2019,2019,1,4,0,1,1,0,0,0,0,0,0,1,0,0,5,0.0,39,9:47,lindhpa01
280,Cameron Schilling,2019,2019,1,4,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,48,12:06,schilca01
281,Jordan Smotherman,2008,2009,2,4,1,1,2,1,0,1,0,0,0,1,0,0,2,50.0,36,9:04,lavaljo01
282,C.J. Suess,2020,2022,2,4,0,0,0,-1,2,0,0,0,0,0,0,0,0,,24,5:54,frankcl01
283,Andrei Zubarev,2011,2011,1,4,0,1,1,-4,4,0,0,0,0,1,0,0,2,0.0,80,20:05,zubaran01
284,Scott Barney,2006,2006,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,20,6:45,barnesc01
285,Joe DiPenta,2003,2003,1,3,1,1,2,3,0,1,0,0,0,1,0,0,2,50.0,47,15:47,dipenjo01
286,Jeff Farkas,2003,2003,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,41,13:32,farkaje01
287,Denis Hamel,2007,2007,1,3,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,31,10:25,hamelde01
288,Chris McAlpine,2000,2000,1,3,0,0,0,-4,2,0,0,0,0,0,0,0,4,0.0,59,19:40,mcalpch01
289,Martin Procházka,2000,2000,1,3,0,1,1,-1,0,0,0,0,0,1,0,0,5,0.0,50,16:37,prochma01
290,Vladimír Vůjtek,2000,2000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,33,10:52,vujtevl01
291,Andrei Chibisov,2020,2020,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,7:27,chibian01
292,Declan Chisholm,2022,2022,1,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,26,12:57,chishde01
293,Chase De Leo,2016,2016,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,19,9:25,deleoch01
294,Chris Kunitz,2006,2006,1,2,0,0,0,-3,2,0,0,0,0,0,0,0,0,,11,5:43,kunitch01
295,Kyle Rossiter,2004,2004,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,,20,10:14,rossiky01
296,Brian Swanson,2004,2004,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,,13,6:35,swansbr01
297,Noah Welch,2011,2011,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,35,17:33,welchno01
298,Clay Wilson,2009,2009,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,32,15:55,wilsocl01
299,Julien Brouillette,2015,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,9:33,brouiju01
300,Scott Lehman,2009,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3:03,lehmasc01
301,Grant Lewis,2009,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,15:29,lewisgr01
302,Jeff Malott,2022,2022,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,4,4:06,malotje01
303,Patrick Rissmiller,2011,2011,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,13,13:07,rissmpa01
304,Luke Sellars,2002,2002,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,3,3:27,sellalu01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Hockey-Reference.com</a>: <a href="https://www.hockey-reference.com/teams/WPG/skaters.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats">View Original Table</a><br>Generated 8/24/2023.
