--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
210,Sean Collins,2013,2015,3,19,0,3,3,-1,8,0,0,0,0,3,0,0,10,0.0,194,10:13,collise02
211,Tim Jackman,2004,2004,1,19,1,2,3,-7,16,1,0,0,0,2,0,0,18,5.6,189,9:56,jackmti01
212,Sami Lepistö,2011,2011,1,19,0,5,5,3,18,0,0,0,0,5,0,0,25,0.0,380,20:01,lepissa01
213,Dick Tärnström,2008,2008,1,19,2,7,9,-5,12,1,1,0,0,2,5,0,22,9.1,362,19:03,tarnsdi01
214,Thomas Vanek,2018,2018,1,19,7,8,15,9,8,7,0,0,0,7,1,0,47,14.9,275,14:28,vanekth01
215,Jordan Leopold,2015,2015,1,18,1,2,3,-7,9,0,1,0,0,2,0,0,21,4.8,310,17:15,leopojo01
216,Adam Cracknell,2015,2015,1,17,0,1,1,-8,2,0,0,0,0,1,0,0,17,0.0,169,9:57,crackad01
217,Milan Jurčina,2010,2010,1,17,1,2,3,2,10,1,0,0,1,2,0,0,17,5.9,307,18:02,jurcimi01
218,Mikko Lehtonen,2021,2021,1,17,0,3,3,-3,4,0,0,0,0,3,0,0,24,0.0,306,18:00,lehtomi03
219,Kris Beech,2008,2008,1,16,5,4,9,3,2,3,2,0,0,3,1,0,24,20.8,208,13:00,beechkr01
220,Andrew Bodnarchuk,2016,2016,1,16,0,2,2,-6,8,0,0,0,0,2,0,0,5,0.0,233,14:32,bodnaan01
221,Lane Pederson,2023,2023,1,16,2,1,3,-4,11,2,0,0,0,1,0,0,12,16.7,181,11:18,pederla01
222,Cody Bass,2012,2014,2,15,0,1,1,0,37,0,0,0,0,1,0,0,13,0.0,130,8:40,bassco01
223,Trey Fix-Wolansky,2022,2023,2,15,2,1,3,-6,0,2,0,0,0,1,0,0,24,8.3,154,10:17,fixwotr01
224,Joshua Dunne,2021,2023,2,14,0,0,0,-7,10,0,0,0,0,0,0,0,11,0.0,142,10:09,dunnejo01
225,Jussi Jokinen,2018,2018,1,14,0,1,1,-2,4,0,0,0,0,0,1,0,13,0.0,140,10:01,jokinju01
226,Adam McQuaid,2019,2019,1,14,1,1,2,-1,9,1,0,0,1,1,0,0,9,11.1,160,11:25,mcquaad01
227,Craig Rivet,2011,2011,1,14,1,0,1,-7,23,1,0,0,0,0,0,0,13,7.7,243,17:22,rivetcr01
228,Darren Van Impe,2003,2003,1,14,1,1,2,-6,10,0,0,1,0,0,1,0,11,9.1,259,18:29,vanimda01
229,Brian Holzinger,2004,2004,1,13,1,0,1,-4,2,1,0,0,0,0,0,0,14,7.1,199,15:17,holzibr01
230,Tom Sestito,2008,2011,3,13,2,2,4,-4,64,1,1,0,0,1,1,0,7,28.6,107,8:14,sestito01
231,Ben Simon,2006,2006,1,13,0,0,0,-4,4,0,0,0,0,0,0,0,7,0.0,73,5:38,simonbe01
232,Tomi Kallio,2003,2003,1,12,1,2,3,-7,8,1,0,0,0,2,0,0,20,5.0,178,14:52,kallito01
233,Tomáš Kubalík,2011,2012,2,12,1,3,4,-6,6,1,0,0,0,3,0,0,13,7.7,165,13:47,kubalto01
234,Hunter McKown,2023,2023,1,12,0,2,2,-4,8,0,0,0,0,2,0,0,13,0.0,147,12:14,mckowhu01
235,Clay Wilson,2008,2009,2,12,1,2,3,1,2,1,0,0,0,0,2,0,21,4.8,166,13:48,wilsocl01
236,François Beauchemin,2006,2006,1,11,0,2,2,-6,11,0,0,0,0,1,1,0,16,0.0,190,17:16,beaucfr01
237,Jan Čaloun,2001,2001,1,11,0,3,3,-8,2,0,0,0,0,2,1,0,14,0.0,139,12:40,calouja01
238,Joe Motzko,2004,2007,3,11,1,0,1,-2,0,1,0,0,0,0,0,0,14,7.1,81,7:21,motzkjo01
239,Kole Sherwood,2019,2021,3,11,0,1,1,-2,9,0,0,0,0,1,0,0,15,0.0,100,9:08,sherwko01
240,Krzysztof Oliwa,2001,2001,1,10,0,2,2,1,34,0,0,0,0,2,0,0,5,0.0,53,5:17,oliwakr01
241,Nathan Paetsch,2010,2010,1,10,0,0,0,-5,6,0,0,0,0,0,0,0,8,0.0,112,11:14,paetsna01
242,Darrel Scoville,2003,2004,2,10,0,1,1,-4,10,0,0,0,0,1,0,0,6,0.0,183,18:18,scovida01
243,Martin Špaňhel,2001,2002,2,10,2,0,2,-3,4,2,0,0,0,0,0,0,14,14.3,120,11:58,spanhma01
244,Bill Bowler,2001,2001,1,9,0,2,2,-3,8,0,0,0,0,0,2,0,3,0.0,88,9:44,bowlebi01
245,Alexandre Giroux,2012,2012,1,9,1,0,1,-2,8,1,0,0,0,0,0,0,18,5.6,110,12:12,giroual01
246,Zenon Konopka,2007,2008,2,9,0,0,0,-2,35,0,0,0,0,0,0,0,6,0.0,54,5:58,konopze01
247,Lauri Korpikoski,2017,2017,1,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,74,8:15,korpila01
248,Jeremy Reich,2004,2004,1,9,0,1,1,-3,20,0,0,0,0,1,0,0,3,0.0,69,7:38,reichje01
249,Nick Schultz,2014,2014,1,9,0,1,1,-2,4,0,0,0,0,1,0,0,8,0.0,107,11:54,schulni01
250,Billy Sweezey,2023,2023,1,9,0,1,1,-3,9,0,0,0,0,1,0,0,3,0.0,154,17:07,sweezbi01
251,Dane Byers,2012,2012,1,8,0,0,0,0,29,0,0,0,0,0,0,0,8,0.0,65,8:05,byersda01
252,Ryan Craig,2014,2015,2,8,0,0,0,-3,0,0,0,0,0,0,0,0,6,0.0,57,7:05,craigry01
253,Nick Drazenovic,2013,2013,1,8,0,0,0,-2,4,0,0,0,0,0,0,0,5,0.0,79,9:56,drazeni01
254,Craig MacDonald,2009,2009,1,8,1,1,2,1,0,1,0,0,1,1,0,0,6,16.7,85,10:39,macdocr01
255,Paul Manning,2003,2003,1,8,0,0,0,0,2,0,0,0,0,0,0,0,4,0.0,104,13:02,mannipa01
256,Andy Delmore,2006,2006,1,7,0,0,0,-1,2,0,0,0,0,0,0,0,7,0.0,108,15:24,delmoan01
257,Nick Holden,2011,2013,2,7,0,0,0,1,0,0,0,0,0,0,0,0,8,0.0,103,14:44,holdeni01
258,Mikko Koivu,2021,2021,1,7,1,1,2,-2,2,1,0,0,0,1,0,0,3,33.3,87,12:28,koivumi01
259,Joona Luoto,2023,2023,1,7,1,0,1,-7,0,1,0,0,0,0,0,0,7,14.3,87,12:28,luotojo01
260,Radek Martínek,2012,2012,1,7,1,0,1,-3,0,1,0,0,0,0,0,0,10,10.0,136,19:26,martira01
261,Chris Gratton,2009,2009,1,6,0,1,1,2,2,0,0,0,0,1,0,0,4,0.0,59,9:46,grattch01
262,Tomáš Káňa,2010,2010,1,6,0,2,2,2,2,0,0,0,0,2,0,0,4,0.0,52,8:41,kanato01
263,Greg Mauldin,2004,2004,1,6,0,0,0,-2,4,0,0,0,0,0,0,0,6,0.0,53,8:47,mauldgr01
264,Filip Novák,2007,2007,1,6,0,0,0,1,2,0,0,0,0,0,0,0,3,0.0,60,9:55,novakfi01
265,Devin Shore,2020,2020,1,6,1,1,2,-2,0,1,0,0,0,1,0,0,3,33.3,56,9:25,shorede01
266,Blake Bellefeuille,2002,2003,2,5,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,38,7:33,bellebl01
267,Brad Moran,2002,2004,2,5,1,1,2,-1,2,1,0,0,0,0,1,0,6,16.7,43,8:36,moranbr01
268,Adam Clendening,2019,2019,1,4,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,43,10:39,clendad01
269,Kevin Dahl,2001,2001,1,4,0,0,0,1,2,0,0,0,0,0,0,0,3,0.0,42,10:34,dahlke01
270,Matt Frattin,2014,2014,1,4,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,49,12:22,frattma01
271,David Jiříček,2023,2023,1,4,0,0,0,-4,2,0,0,0,0,0,0,0,5,0.0,72,18:04,jiricda01
272,Donald MacLean,2004,2004,1,4,1,0,1,-1,0,1,0,0,0,0,0,0,10,10.0,47,11:41,macledo01
273,Greg Moore,2010,2010,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,24,5:54,mooregr01
274,Cam Severson,2006,2006,1,4,0,0,0,0,5,0,0,0,0,0,0,0,2,0.0,12,3:06,severca01
275,Frédéric St. Denis,2015,2015,1,4,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,53,13:18,stdenfr01
276,Luke Adam,2015,2015,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,,19,6:27,adamlu01
277,Trevor Frischmon,2010,2010,1,3,0,0,0,0,4,0,0,0,0,0,0,0,1,0.0,18,6:06,frisctr01
278,Nate Guenin,2011,2011,1,3,0,0,0,-3,2,0,0,0,0,0,0,0,2,0.0,44,14:48,guenina01
279,Mike Pandolfo,2004,2004,1,3,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,25,8:18,pandomi01
280,Adam Pineault,2008,2008,1,3,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,33,11:03,pineaad01
281,Calvin Thurkauf,2020,2020,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,25,8:15,thurkca01
282,T.J. Tynan,2017,2017,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,22,7:29,tynant.01
283,Dana Tyrell,2015,2015,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,21,6:56,tyrelda01
284,Tyler Angle,2023,2023,1,2,1,0,1,-2,0,1,0,0,0,0,0,0,5,20.0,23,11:29,anglety01
285,Alex Broadhurst,2018,2018,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,20,10:03,broadal01
286,Mike Gaul,2001,2001,1,2,0,0,0,0,4,0,0,0,0,0,0,0,3,0.0,27,13:17,gaulmi01
287,Samuel Kňažko,2023,2023,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,31,15:39,knazksa01
288,Chad Kolarik,2010,2010,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,13,6:29,kolarch01
289,Zenith Komarniski,2004,2004,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,30,14:48,komarze01
290,Jonathan Marchessault,2013,2013,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,22,10:57,audymjo01
291,Mikael Pyyhtia,2023,2023,1,2,0,1,1,-2,2,0,0,0,0,0,1,0,2,0.0,27,13:32,pyyhtmi01
292,Justin Richards,2023,2023,1,2,0,1,1,-1,0,0,0,0,0,1,0,0,0,,22,10:48,richaju01
293,Stanislav Svozil,2023,2023,1,2,0,1,1,-3,2,0,0,0,0,0,1,0,3,0.0,40,20:07,svozist01
294,Darcy Campbell,2007,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,5:41,campbda02
295,Taylor Chorney,2018,2018,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,,17,16:41,chornta01
296,Ted Drury,2001,2001,1,1,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,15,14:44,druryte01
297,Andrew Joudrey,2012,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,9,9:16,joudran01
298,Michael Paliotta,2016,2016,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0.0,8,7:32,paliomi01
299,John Ramage,2016,2016,1,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,,14,14:09,ramagjo01
300,Peter Sarno,2006,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,10:42,sarnope01
301,Sean Selmser,2001,2001,1,1,0,0,0,0,5,0,0,0,0,0,0,0,2,0.0,11,11:03,selmsse01
302,Mike York,2009,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,13:15,yorkmi01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Hockey-Reference.com</a>: <a href="https://www.hockey-reference.com/teams/CBJ/skaters.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats">View Original Table</a><br>Generated 8/24/2023.
