--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
511,Chris Conner,2015,2015,1,2,0,0,0,1,4,0,0,0,0,0,0,0,3,0.0,18,8:49,connech01
512,Alain Côté,1990,1990,1,2,0,0,0,-2,7,0,0,0,0,0,0,0,2,0.0,,,coteal02
513,Doug Doull,2006,2006,1,2,0,0,0,-1,19,0,0,0,0,0,0,0,0,,8,3:57,doulldo01
514,Miika Elomo,2000,2000,1,2,0,1,1,1,2,0,0,0,0,1,0,0,3,0.0,22,11:12,elomomi01
515,Dwayne Hay,1998,1998,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,,haydw01
516,Timo Helbling,2007,2007,1,2,0,0,0,-1,2,0,0,0,0,0,0,0,0,,24,12:00,helblti01
517,Curtis Leschyshyn,1997,1997,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,leschcu01
518,Dwayne Lowdermilk,1981,1981,1,2,0,1,1,-1,2,0,0,0,0,1,0,0,2,0.0,,,lowdedw01
519,Philippe Maillet,2021,2021,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,18,9:09,maillph01
520,Jim Mathieson,1990,1990,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,mathiji01
521,Todd Nelson,1994,1994,1,2,1,0,1,1,2,0,1,0,1,0,0,0,1,100.0,,,nelsoto01
522,Oskar Osala,2009,2009,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,17,8:44,osalaos01
523,Anthony Peluso,2018,2018,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,,9,4:39,pelusan01
524,Brian Pinho,2021,2021,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,16,7:49,pinhobr01
525,Andrej Podkonický,2004,2004,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,7,3:34,podkoan01
526,Louis Robitaille,2006,2006,1,2,0,0,0,-1,5,0,0,0,0,0,0,0,0,,9,4:42,robitlo01
527,Kyle Wilson,2010,2010,1,2,0,2,2,1,0,0,0,0,0,2,0,0,1,0.0,19,9:42,wilsoky01
528,Henrik Borgström,2023,2023,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,8:10,borgshe01
529,Shawn Cronin,1989,1989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,cronish01
530,Chris Ferraro,2002,2002,1,1,0,1,1,0,0,0,0,0,0,0,1,0,4,0.0,15,15:17,ferrach01
531,Alex Forsyth,1977,1977,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,forsyal01
532,Jamie Hunt,2007,2007,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,6,6:01,huntja01
533,Jonas Johansson,2006,2006,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,4,4:14,johanjo02
534,Tyler Larter,1990,1990,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,,,lartety01
535,Peter LeBlanc,2014,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,9:26,leblape01
536,Ken Lovsin,1991,1991,1,1,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,,,lovsike01
537,Garrett Mitchell,2017,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,8:48,mitchga01
538,Barrie Moore,2000,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,10,9:50,mooreba01
539,Rod Seiling,1975,1975,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,seiliro01
540,Ryan Stanton,2016,2016,1,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,,9,8:41,stantry01
541,Brian Stapleton,1976,1976,1,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,,,,staplbr01
542,Joey Tenute,2006,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7,7:21,tenutjo01
543,Mike Vecchione,2022,2022,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,5,5:06,vecchmi01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Hockey-Reference.com</a>: <a href="https://www.hockey-reference.com/teams/WSH/skaters.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats">View Original Table</a><br>Generated 8/24/2023.
