--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
456,Torrie Robertson,1989,1990,2,54,3,7,10,-3,175,3,0,0,0,7,0,0,25,12.0,,,roberto01
457,Steve Wojciechowski,1945,1947,2,54,19,20,39,,17,17,2,0,2,19,1,0,,,,,wojcist01
458,Ted Graham,1934,1935,2,53,1,3,4,,50,1,0,0,0,3,0,0,,,,,grahate01
459,Don Morrison,1948,1949,2,53,10,16,26,,6,10,0,0,1,15,1,0,,,,,morrido01
460,Jordin Tootoo,2013,2014,2,53,3,6,9,-3,83,3,0,0,1,5,1,0,56,5.4,458,8:39,tootojo01
461,Bernie Brophy,1929,1930,2,52,4,4,8,,25,,,,2,,,,,,,,brophbe01
462,Billy Carroll,1986,1987,2,52,3,6,9,-16,17,3,0,0,1,5,0,1,25,12.0,,,carrobi01
463,Les Douglas,1941,1947,4,52,6,12,18,,8,4,2,0,1,10,2,0,,,,,douglle01
464,Eric Vail,1982,1982,1,52,10,14,24,-21,35,7,3,0,0,8,6,0,86,11.6,,,vailer01
465,Matt Ellis,2007,2008,2,51,2,4,6,0,18,2,0,0,1,4,0,0,50,4.0,278,5:27,ellisma01
466,Garry Monahan,1970,1970,1,51,3,4,7,-7,24,3,0,0,1,4,0,0,44,6.8,,,monahga01
467,Tom Rowe,1983,1983,1,51,6,10,16,-15,44,6,0,0,1,9,1,0,65,9.2,,,roweto01
468,Jody Gage,1981,1984,3,50,11,12,23,-11,24,11,0,0,1,9,3,0,74,14.9,,,gagejo01
469,Yan Golubovsky,1998,2000,3,50,1,5,6,8,30,1,0,0,0,5,0,0,26,3.8,351,9:14,golubya01
470,Ron Ingram,1964,1964,1,50,3,6,9,-10,50,3,0,0,0,6,0,0,68,4.4,,,ingraro01
471,František Černík,1985,1985,1,49,5,4,9,-7,13,5,0,0,0,4,0,0,50,10.0,,,cernifr01
472,Tommy Filmore,1931,1932,2,49,7,3,10,,12,,,,0,,,,,,,,filmoto01
473,Don Murdoch,1982,1982,1,49,9,13,22,1,23,8,1,0,1,11,2,0,97,9.3,,,murdodo01
474,Börje Salming*,1990,1990,1,49,2,17,19,20,52,0,2,0,0,12,4,1,52,3.8,,,salmibo01
475,Jesse Wallin,2000,2003,4,49,0,2,2,-5,34,0,0,0,0,2,0,0,32,0.0,608,12:25,wallije01
476,Gary Doak,1966,1973,2,48,0,5,5,3,63,0,0,0,0,5,0,0,28,0.0,,,doakga01
477,Alex Smith,1932,1932,1,48,6,8,14,,49,,,,0,,,,,,,,smithal02
478,Danny Cox,1932,1932,1,47,5,6,11,,23,,,,0,,,,,,,,coxda01
479,Fredrik Olausson,2002,2002,1,47,2,13,15,9,22,1,0,1,1,12,1,0,61,3.3,781,16:37,olausfr01
480,Marc Reaume,1960,1961,2,47,0,2,2,-15,10,0,0,0,0,2,0,0,15,0.0,,,reaumma01
481,Murray Craven,1983,1984,2,46,4,11,15,6,12,4,0,0,1,10,1,0,29,13.8,,,cravemu01
482,Len Fontaine,1973,1974,2,46,8,11,19,-4,10,7,1,0,0,10,1,0,43,18.6,,,fontale01
483,Henry Hicks,1930,1931,2,46,3,2,5,,44,,,,0,,,,,,,,hickshe01
484,Lowell MacDonald,1962,1965,4,46,5,6,11,-18,6,3,2,0,0,5,1,0,82,6.1,,,macdolo01
485,Jud McAtee,1943,1945,3,46,15,13,28,,6,14,1,0,1,12,1,0,,,,,mcateju01
486,Jan Muršak,2011,2013,3,46,2,2,4,-1,8,2,0,0,0,2,0,0,42,4.8,356,7:44,mursaja01
487,Jim Pavese,1988,1989,2,46,3,9,12,2,151,3,0,0,0,8,1,0,31,9.7,,,pavesji01
488,Matt Ravlich,1970,1970,1,46,0,6,6,7,33,0,0,0,0,6,0,0,25,0.0,,,ravlima01
489,Carl Voss*,1933,1934,2,46,6,17,23,,8,0,0,0,1,1,0,1,,,,,vossca01
490,Earl Anderson,1975,1975,1,45,7,3,10,-11,12,6,1,0,1,3,0,0,61,11.5,,,anderea01
491,Gord Fraser,1928,1929,2,45,3,1,4,,62,,,,3,,,,,,,,frasego01
492,John Gallagher,1933,1937,3,45,4,5,9,,48,1,0,0,0,0,0,0,,,,,gallajo01
493,Danny Lawson,1968,1969,2,45,5,7,12,-2,21,5,0,0,0,6,1,0,59,8.5,,,lawsoda01
494,Dennis Vial,1991,1993,3,45,1,1,2,-1,108,1,0,0,0,1,0,0,14,7.1,,,vialde01
495,Damien Brunner,2013,2013,1,44,12,14,26,-6,12,9,3,0,1,7,7,0,123,9.8,686,15:35,brunnda01
496,Cecil Dillon,1940,1940,1,44,7,10,17,,12,5,2,0,1,8,2,0,,,,,dilloce01
497,Doug Shedden,1986,1987,2,44,8,15,23,1,8,5,3,0,1,11,4,0,84,9.5,,,shedddo01
498,Steve Thomas,2004,2004,1,44,10,12,22,8,25,10,0,0,3,11,1,0,80,12.5,561,12:45,thomast01
499,Fred Williams,1977,1977,1,44,2,5,7,-17,10,2,0,0,0,4,1,0,32,6.3,,,willifr01
500,Pete Bellefeuille,1927,1930,3,43,12,2,14,,24,,,,1,,,,,,,,bellepe01
501,Doug Crossman,1991,1992,2,43,3,12,15,2,31,2,1,0,0,9,3,0,37,8.1,,,crossdo01
502,Danny Johnson,1972,1972,1,43,2,5,7,-3,8,2,0,0,0,5,0,0,28,7.1,,,johnsda01
503,Earl Seibert*,1945,1946,2,43,5,12,17,,28,3,2,0,2,12,0,0,,,,,seibeea01
504,Cummy Burton,1956,1959,3,42,0,2,2,,19,0,0,0,0,2,0,0,,,,,burtocu01
505,Rick McCann,1968,1975,6,42,1,4,5,-8,6,1,0,0,0,4,0,0,30,3.3,,,mccanri01
506,John Miszuk,1964,1964,1,42,0,2,2,2,30,0,0,0,0,2,0,0,18,0.0,,,miszujo01
507,Steve Ott,2017,2017,1,42,3,3,6,-6,63,3,0,0,0,3,0,0,33,9.1,439,10:28,ottst01
508,Jakub Vrána,2021,2023,3,42,22,10,32,-6,18,17,5,0,6,8,2,0,104,21.2,639,15:12,vranaja01
509,Frank Fredrickson*,1927,1931,2,41,5,8,13,,24,,,,2,,,,,,,,fredrfr01
510,Ted Harris,1974,1974,1,41,0,11,11,-4,66,0,0,0,0,9,2,0,32,0.0,,,harrite01
511,John Mokosak,1989,1990,2,41,0,2,2,-9,96,0,0,0,0,2,0,0,15,0.0,,,mokosjo01
512,Evgeny Svechnikov,2017,2021,4,41,5,7,12,-6,20,4,1,0,1,6,1,0,47,10.6,431,10:31,svechev01
513,Doug Volmar,1971,1972,2,41,9,6,15,1,10,6,3,0,1,4,2,0,43,20.9,,,volmado01
514,Irwin Boyd,1935,1935,1,40,2,3,5,,14,1,1,0,0,3,0,0,,,,,boydir01
515,Charlie Conacher*,1939,1939,1,40,7,15,22,,39,6,1,0,1,11,4,0,,,3,,conacch01
516,James Hughes,1930,1930,1,40,0,1,1,,60,,,,0,,,,,,,,hugheja01
517,Mark Lofthouse,1982,1983,2,40,11,8,19,0,31,11,0,0,0,6,2,0,58,19.0,,,lofthma01
518,Brad May,2010,2010,1,40,0,1,1,-5,66,0,0,0,0,1,0,0,26,0.0,279,6:58,maybr01
519,Gary McAdam,1981,1981,1,40,5,14,19,-14,27,4,1,0,0,11,3,0,92,5.4,,,mcadaga01
520,Butch McDonald,1940,1945,2,40,2,7,9,,2,2,0,0,0,6,0,1,,,,,mcdonbu02
521,Basil McRae,1986,1987,2,40,2,2,4,-7,198,1,1,0,1,2,0,0,23,8.7,,,mcraeba01
522,Mike Modano*,2011,2011,1,40,4,11,15,-4,8,3,1,0,0,6,5,0,79,5.1,498,12:27,modanmi01
523,Jerry Toppazzini,1956,1956,1,40,1,7,8,,29,1,0,0,0,6,0,1,,,,,toppaje01
524,Pierre Aubry,1984,1985,2,39,6,3,9,-2,41,6,0,0,0,3,0,0,34,17.6,,,aubrypi01
525,Lorne Duguid,1935,1936,2,39,3,3,6,,9,2,1,0,0,3,0,0,,,,,duguilo01
526,Brendan Perlini,2020,2020,1,39,1,3,4,-18,10,1,0,0,0,3,0,0,47,2.1,420,10:46,perlibr01
527,Real Chevrefils,1956,1956,1,38,3,4,7,,20,1,2,0,0,3,1,0,,,,,chevrre01
528,Fred Gordon,1927,1927,1,38,5,5,10,,28,,,,2,,,,,,,,gordofr01
529,Robert Hägg,2023,2023,1,38,2,5,7,-5,26,2,0,0,0,5,0,0,40,5.0,590,15:31,haggro01
530,Jack Arbour,1927,1927,1,37,4,1,5,,48,,,,1,,,,,,,,arbouja01
531,Leroy Goldsworthy,1931,1933,2,37,4,6,10,,10,,,,0,,,,,,,,goldsle01
532,Jim Leavins,1986,1986,1,37,2,11,13,-23,26,1,1,0,0,7,4,0,63,3.2,,,leaviji01
533,Brian McCutcheon,1975,1977,3,37,3,1,4,-5,7,3,0,0,0,1,0,0,20,15.0,,,mccutbr01
534,Ron Moffat,1933,1935,3,37,1,1,2,,8,0,0,0,0,0,0,0,,,,,moffaro01
535,Greg Carroll,1979,1979,1,36,2,9,11,-6,8,1,1,0,0,8,1,0,16,12.5,,,carrogr01
536,Christian Djoos,2021,2021,1,36,2,9,11,-13,14,1,1,0,0,6,3,0,39,5.1,543,15:05,djoosch01
537,Tom McCarthy,1957,1959,3,36,4,4,8,,8,3,1,0,0,4,0,0,,,,,mccarto01
538,Jonathon Merrill,2021,2021,1,36,0,5,5,2,12,0,0,0,0,5,0,0,35,0.0,709,19:41,merrijo01
539,Gus Mortson,1959,1959,1,36,0,1,1,,22,0,0,0,0,1,0,0,,,,,mortsgu01
540,Blair Stewart,1974,1975,2,36,0,9,9,-11,54,0,0,0,0,8,1,0,53,0.0,,,stewabl01
541,Bob Bailey,1958,1958,1,35,6,6,12,,41,6,0,0,1,5,1,0,,,,,bailebo01
542,Darryl Laplante,1998,2000,3,35,0,6,6,-2,10,0,0,0,0,6,0,0,21,0.0,293,8:53,laplada01
543,Barry Melrose,1984,1986,2,35,0,1,1,-6,144,0,0,0,0,1,0,0,10,0.0,,,melroba01
544,Al Dewsbury,1947,1950,2,34,4,3,7,,14,2,2,0,1,2,1,0,,,,,dewsbal01
545,Art Duncan,1927,1927,1,34,3,2,5,,26,,,,0,,,,,,,,duncaar01
546,Buck Jones,1939,1942,3,34,2,3,5,,14,2,0,0,1,3,0,0,,,,,jonesbu01
547,Fern LeBlanc,1977,1979,3,34,5,6,11,-4,0,4,1,0,0,4,2,0,28,17.9,,,leblafe01
548,Rod Morrison,1948,1948,1,34,8,7,15,,4,8,0,0,2,7,0,0,,,,,morriro01
549,Tomas Sandström,1997,1997,1,34,9,9,18,2,36,8,0,1,2,6,3,0,66,13.6,,,sandsto01
550,Bobby Sheehan,1977,1977,1,34,5,4,9,-10,2,5,0,0,0,4,0,0,45,11.1,,,sheehbo01
551,Larry Brown,1971,1971,1,33,1,4,5,-15,8,1,0,0,1,2,1,1,52,1.9,,,brownla01
552,Ron Hudson,1938,1940,2,33,5,2,7,,2,5,0,0,0,2,0,0,,,,,hudsoro01
553,Josh Langfeld,2007,2007,1,33,0,2,2,2,12,0,0,0,0,2,0,0,37,0.0,183,5:33,langfjo01
554,Pat McReavy,1942,1942,1,33,5,6,11,,0,5,0,0,1,6,0,0,,,,,mcreapa01
555,Rags Raglan,1951,1951,1,33,3,1,4,,14,3,0,0,0,1,0,0,,,,,raglara01
556,Bobby Ryan,2021,2021,1,33,7,7,14,-14,27,6,1,0,0,5,2,0,73,9.6,506,15:19,ryanbo01
557,Dennis Sobchuk,1980,1980,1,33,4,6,10,-11,0,4,0,0,0,4,2,0,47,8.5,,,sobchde01
558,Bob Halkidis,1994,1995,2,32,1,5,6,1,99,1,0,0,0,5,0,0,35,2.9,,,halkibo01
559,Ed Litzenberger,1962,1962,1,32,8,12,20,-5,4,5,3,0,0,7,4,1,83,9.6,,,litzeed01
560,Jean-Guy Talbot,1968,1968,1,32,0,3,3,0,10,0,0,0,0,3,0,0,11,0.0,,,talboje01
561,Bob Whitelaw,1941,1942,2,32,0,1,1,,2,0,0,0,0,1,0,0,,,,,whitebo01
562,Bill Brydge,1929,1929,1,31,2,2,4,,67,,,,0,,,,,,,,brydgbi01
563,Ken Murray,1973,1973,1,31,1,1,2,-2,36,1,0,0,0,1,0,0,18,5.6,,,murrake01
564,Rick Vasko,1978,1981,3,31,3,7,10,-14,29,2,1,0,0,3,3,1,40,7.5,,,vaskori01
565,Len Haley,1960,1961,2,30,2,2,4,-3,14,2,0,0,0,2,0,0,28,7.1,,,haleyle01
566,Dale Krentz,1987,1989,3,30,5,3,8,-3,9,5,0,0,2,1,2,0,37,13.5,,,krentda01
567,Uwe Krupp,1999,2002,2,30,3,3,6,-1,14,3,0,0,0,2,1,0,41,7.3,607,20:14,kruppuw01
568,Brian Lavender,1973,1974,2,30,2,2,4,-2,25,2,0,0,0,2,0,0,15,13.3,,,lavenbr01
569,Irv Spencer,1964,1968,2,30,3,1,4,-4,12,3,0,0,0,1,0,0,43,7.0,,,spencir01
570,Austin Czarnik,2023,2023,1,29,3,2,5,-4,8,3,0,0,0,1,1,0,27,11.1,324,11:10,czarnau01
571,Doug Janik,2010,2012,3,29,0,3,3,-3,31,0,0,0,0,3,0,0,19,0.0,398,13:44,janikdo01
572,Duke Keats*,1927,1928,2,29,11,6,17,,42,,,,2,,,,,,,,keatsdu01
573,Mike McEwen,1986,1986,1,29,0,10,10,-5,16,0,0,0,0,5,5,0,82,0.0,,,mcewemi01
574,Tom Miller,1971,1971,1,29,1,7,8,-18,9,0,1,0,0,7,0,0,30,3.3,,,milleto01
575,Jim Niekamp,1971,1972,2,29,0,2,2,-17,37,0,0,0,0,2,0,0,23,0.0,,,niekaji01
576,Steve Richmond,1986,1986,1,29,1,2,3,-17,82,1,0,0,0,2,0,0,18,5.6,,,richmst01
577,Greg Adams,1990,1990,1,28,3,7,10,0,16,3,0,0,0,7,0,0,19,15.8,,,adamsgr01
578,Keith Allen*,1954,1955,2,28,0,4,4,,6,0,0,0,0,4,0,0,,,,,allenke01
579,David Booth,2018,2018,1,28,4,1,5,-5,10,4,0,0,0,0,1,0,33,12.1,195,6:58,boothda01
580,Darryl Bootland,2004,2007,2,28,1,1,2,-3,83,1,0,0,1,1,0,0,17,5.9,159,5:41,bootlda01
581,Murray Costello*,1956,1957,2,28,0,0,0,,4,0,0,0,0,0,0,0,,,,,costemu01
582,Bob Ritchie,1977,1978,2,28,8,4,12,-14,10,6,2,0,0,4,0,0,51,15.7,,,ritchbo01
583,Ryan Sproul,2014,2017,2,28,1,6,7,-8,6,0,1,0,0,4,2,0,49,2.0,427,15:16,sproury01
584,Larry Zeidel,1952,1953,2,28,1,0,1,,22,1,0,0,0,0,0,0,,,,,zeidela01
585,Tom Anderson,1935,1935,1,27,5,2,7,,16,4,0,1,3,2,0,0,,,,,anderto01
586,Archie Briden,1927,1927,1,27,4,1,5,,32,,,,0,,,,,,,,bridear01
587,Ray Cullen,1967,1967,1,27,8,8,16,-2,8,8,0,0,1,6,2,0,37,21.6,,,cullera01
588,Don Deacon,1937,1940,3,27,6,4,10,,6,4,2,0,2,4,0,0,,,,,deacodo01
589,Mitchell Stephens,2022,2022,1,27,0,6,6,-8,8,0,0,0,0,6,0,0,17,0.0,302,11:11,stephmi01
590,Frank Bathe,1975,1976,2,26,0,4,4,-6,40,0,0,0,0,3,1,0,13,0.0,,,bathefr01
591,Mathias Bromé,2021,2021,1,26,1,1,2,-9,8,1,0,0,1,1,0,0,22,4.5,355,13:39,bromema01
592,Stan Brown,1928,1928,1,26,2,0,2,,4,,,,0,,,,,,,,brownst01
593,Eddie Bush,1939,1942,2,26,4,6,10,,60,3,1,0,0,4,2,0,,,,,bushed01
594,Pär Djoos,1991,1991,1,26,0,12,12,-2,16,0,0,0,0,7,5,0,23,0.0,,,djoospe01
595,Bob McCord,1966,1968,3,26,1,4,5,-8,45,1,0,0,0,4,0,0,32,3.1,,,mccorbo01
596,Al McLeod,1974,1974,1,26,2,2,4,-7,24,2,0,0,0,2,0,0,23,8.7,,,mcleoal01
597,Tom Mellor,1974,1975,2,26,2,4,6,-9,25,2,0,0,0,2,1,1,25,8.0,,,melloto01
598,Carter Rowney,2022,2022,1,26,4,2,6,-4,0,4,0,0,0,1,0,1,15,26.7,277,10:40,rowneca01
599,Ron Anderson,1968,1969,2,25,2,0,2,-7,21,2,0,0,0,0,0,0,25,8.0,,,anderro01
600,Patrick Boileau,2003,2003,1,25,2,6,8,8,14,2,0,0,1,6,0,0,18,11.1,349,13:58,boilepa01
601,Steve Konroyd,1993,1994,2,25,0,1,1,2,14,0,0,0,0,1,0,0,16,0.0,,,konrost01
602,Rick MacLeish,1984,1984,1,25,2,8,10,-4,4,2,0,0,0,8,0,0,25,8.0,,,macleri01
603,Lloyd Doran,1947,1947,1,24,3,2,5,,10,3,0,0,0,2,0,0,,,,,doranll01
604,Billy Harris,1966,1966,1,24,1,4,5,6,4,1,0,0,0,4,0,0,24,4.2,,,harribi01
605,Don McKenney,1966,1966,1,24,1,6,7,4,0,1,0,0,0,6,0,0,22,4.5,,,mckendo01
606,Rolly Roulston,1936,1938,3,24,0,6,6,,10,0,0,0,0,6,0,0,,,,,roulsro01
607,Gerry Brown,1942,1946,2,23,4,5,9,,2,4,0,0,0,4,1,0,,,,,brownge02
608,Pat Egan,1944,1944,1,23,4,15,19,,60,4,0,0,0,15,0,0,,,,,eganpa01
609,Chris Evans,1974,1974,1,23,0,2,2,-4,2,0,0,0,0,2,0,0,19,0.0,,,evansch01
610,Tim Friday,1986,1986,1,23,0,3,3,-9,6,0,0,0,0,2,0,1,13,0.0,,,fridati01
611,Miroslav Fryčer,1989,1989,1,23,7,8,15,-4,47,5,2,0,1,6,2,0,40,17.5,,,frycemi01
612,Mark Hartigan,2008,2008,1,23,3,1,4,-2,16,3,0,0,0,1,0,0,19,15.8,165,7:09,hartima01
613,Chuck Holmes,1959,1962,2,23,1,3,4,0,10,1,0,0,0,3,0,0,10,10.0,,,holmech01
614,Lou Jankowski,1951,1953,2,23,1,3,4,,0,1,0,0,0,2,1,0,,,,,jankolo01
615,Gord Kruppke,1991,1994,3,23,0,0,0,-2,32,0,0,0,0,0,0,0,12,0.0,,,kruppgo01
616,Brian MacLellan,1992,1992,1,23,1,5,6,4,38,1,0,0,0,5,0,0,17,5.9,,,maclebr01
617,John MacMillan,1964,1965,2,23,0,4,4,0,6,0,0,0,0,3,1,0,46,0.0,,,macmijo01
618,Dylan McIlrath,2019,2020,2,23,0,0,0,-2,27,0,0,0,0,0,0,0,20,0.0,343,14:56,mcilrdy01
619,Terry Murray,1977,1977,1,23,0,7,7,-18,10,0,0,0,0,5,2,0,24,0.0,,,murrate01
620,Mike Robitaille,1971,1971,1,23,4,8,12,-13,22,2,2,0,0,2,6,0,37,10.8,,,robitmi01
621,Brian Conacher,1972,1972,1,22,3,1,4,-3,4,2,0,1,0,1,0,0,21,14.3,,,conacbr01
622,Lorne Davis,1955,1955,1,22,0,5,5,,2,0,0,0,0,5,0,0,,,,,davislo01
623,Joe Hicketts,2018,2020,3,22,0,5,5,-9,4,0,0,0,0,4,1,0,24,0.0,401,18:13,hickejo01
624,Earl Ingarfield,1981,1981,1,22,2,1,3,2,16,2,0,0,0,1,0,0,18,11.1,,,ingarea02
625,Mark Lamb,1987,1987,1,22,2,1,3,-1,8,2,0,0,0,1,0,0,8,25.0,,,lambma01
626,Mike Wong,1976,1976,1,22,1,1,2,-11,12,1,0,0,0,0,1,0,9,11.1,,,wongmi01
627,Ed Hatoum,1969,1970,2,21,2,3,5,2,4,2,0,0,1,3,0,0,21,9.5,,,hatoued01
628,Bryan Hextall,1976,1976,1,21,0,4,4,-4,29,0,0,0,0,2,2,0,17,0.0,,,hextabr02
629,Jim Hiller,1993,1993,1,21,2,6,8,7,19,2,0,0,0,6,0,0,24,8.3,,,hilleji01
630,David Legwand,2014,2014,1,21,4,7,11,-9,31,2,2,0,2,6,1,0,39,10.3,342,16:16,legwada01
631,Marc Rodgers,2000,2000,1,21,1,1,2,-3,10,1,0,0,0,1,0,0,17,5.9,166,7:55,rodgema01
632,Jim Shires,1971,1971,1,21,2,1,3,-4,22,1,1,0,0,1,0,0,22,9.1,,,shireji01
633,Elmer Söderblom,2023,2023,1,21,5,3,8,0,8,5,0,0,2,3,0,0,30,16.7,254,12:04,soderel01
634,Larry Wilson,1950,1953,3,21,0,4,4,,12,0,0,0,0,1,3,0,,,,,wilsola01
635,Marek Židlický,2015,2015,1,21,3,8,11,-2,14,0,3,0,1,3,5,0,27,11.1,379,18:02,zidlima01
636,Alex Chiasson,2023,2023,1,20,6,3,9,-8,6,1,5,0,0,1,2,0,25,24.0,241,12:04,chiasal01
637,Roland Cloutier,1978,1979,2,20,6,6,12,-2,2,5,1,0,1,6,0,0,41,14.6,,,cloutro01
638,Danny Gruen,1973,1974,2,20,1,3,4,0,7,1,0,0,0,3,0,0,19,5.3,,,gruenda01
639,Mike Krushelnyski,1995,1995,1,20,2,3,5,3,6,2,0,0,0,3,0,0,20,10.0,,,krushmi01
640,Gus Marker,1933,1934,2,20,2,1,3,,10,1,0,0,0,0,0,0,,,,,markegu01
641,Glenn Merkosky,1986,1990,2,20,0,2,2,-12,0,0,0,0,0,2,0,0,18,0.0,,,merkogl01
642,Robert Picard,1990,1990,1,20,0,3,3,2,20,0,0,0,0,3,0,0,14,0.0,,,picarro02
643,Noel Price,1962,1962,1,20,0,1,1,-7,6,0,0,0,0,1,0,0,38,0.0,,,priceno01
644,Fred Robertson,1934,1934,1,20,1,0,1,,12,0,1,0,0,0,0,0,,,,,roberfr01
645,Ted Snell,1975,1975,1,20,0,4,4,-10,6,0,0,0,0,2,2,0,12,0.0,,,snellte01
646,Kyle Calder,2007,2007,1,19,5,9,14,6,22,4,1,0,2,6,3,0,42,11.9,325,17:05,caldeky01
647,Leo Gravelle,1951,1951,1,19,1,1,2,,6,0,1,0,0,1,0,0,,,,,gravele01
648,Matt Luff,2023,2023,1,19,2,2,4,-4,0,2,0,0,0,2,0,0,20,10.0,188,9:53,luffma01
649,Robbie Russo,2017,2017,1,19,0,0,0,2,2,0,0,0,0,0,0,0,18,0.0,305,16:04,russoro01
650,John Sherf,1936,1944,5,19,0,0,0,,8,0,0,0,0,0,0,0,,,,,sherfjo01
651,Jason York,1993,1995,3,19,2,4,6,0,4,2,0,0,0,1,3,0,16,12.5,,,yorkja01
652,Yip Foster,1934,1935,2,18,2,0,2,,10,2,0,0,0,0,0,0,,,,,fosteyi01
653,Lloyd Gross,1934,1935,2,18,2,1,3,,4,2,0,0,0,1,0,0,,,,,grossll01
654,Harold Halderson,1927,1927,1,18,2,0,2,,31,,,,0,,,,,,,,haldeha01
655,Dave Kryskow,1975,1975,1,18,1,4,5,-2,4,1,0,0,0,4,0,0,7,14.3,,,kryskda01
656,Mark Kumpel,1987,1988,2,18,0,3,3,2,4,0,0,0,0,3,0,0,7,0.0,,,kumpema01
657,Arch Wilder,1941,1941,1,18,0,2,2,,2,0,0,0,0,2,0,0,,,,,wildear01
658,Tony Bukovich,1944,1945,2,17,7,3,10,,6,6,0,1,0,3,0,0,,,,,bukovto01
659,Mike Commodore,2012,2012,1,17,0,2,2,3,21,0,0,0,0,2,0,0,16,0.0,195,11:30,commomi01
660,Landon Ferraro,2014,2016,3,17,1,0,1,-2,9,1,0,0,1,0,0,0,18,5.6,167,9:51,ferrala01
661,Hobie Kitchen,1927,1927,1,17,0,2,2,,42,,,,0,,,,,,,,kitchho01
662,Tomáš Nosek,2016,2017,2,17,1,0,1,-3,4,1,0,0,0,0,0,0,21,4.8,172,10:08,nosekto01
663,Scott Wilson,2018,2018,1,17,0,0,0,-1,0,0,0,0,0,0,0,0,10,0.0,127,7:28,wilsosc01
664,Cory Cross,2006,2006,1,16,1,1,2,3,15,1,0,0,0,1,0,0,11,9.1,204,12:44,crossco01
665,Dave Kelly,1977,1977,1,16,2,0,2,-8,4,2,0,0,1,0,0,0,18,11.1,,,kellyda01
666,Howie Mackie,1937,1938,2,16,1,0,1,,4,1,0,0,0,0,0,0,,,,,mackiho01
667,Nelson Debenedet,1974,1974,1,15,4,1,5,1,2,4,0,0,0,1,0,0,13,30.8,,,debenne01
668,Robbie Ftorek,1973,1974,2,15,2,5,7,0,4,1,1,0,0,5,0,0,10,20.0,,,ftorero01
669,Derian Hatcher,2004,2004,1,15,0,4,4,4,8,0,0,0,0,3,1,0,18,0.0,295,19:38,hatchde01
670,John Holota,1943,1946,2,15,2,0,2,,0,2,0,0,0,0,0,0,,,,,holotjo01
671,Des Roche,1935,1935,1,15,3,0,3,,10,3,0,0,0,0,0,0,,,,,rochede01
672,Tim Sheehy,1978,1978,1,15,0,0,0,-13,0,0,0,0,0,0,0,0,17,0.0,,,sheehti01
673,John Taft,1979,1979,1,15,0,2,2,2,4,0,0,0,0,2,0,0,13,0.0,,,taftjo01
674,Milan Chalupa,1985,1985,1,14,0,5,5,5,6,0,0,0,0,5,0,0,10,0.0,,,chalumi01
675,Bobby Francis,1983,1983,1,14,2,0,2,-1,0,2,0,0,0,0,0,0,4,50.0,,,francbo01
676,Jim Krulicki,1971,1971,1,14,0,1,1,-6,0,0,0,0,0,0,1,0,7,0.0,,,kruliji01
677,Tony McKegney,1990,1990,1,14,2,1,3,2,8,2,0,0,0,1,0,0,18,11.1,,,mckegto01
678,Pete Palangio,1928,1928,1,14,3,0,3,,8,,,,0,,,,,,,,palanpe01
679,Rob Plumb,1978,1979,2,14,3,2,5,-5,2,2,1,0,0,2,0,0,11,27.3,,,plumbro02
680,Marc Potvin,1991,1992,2,14,1,0,1,-6,107,1,0,0,0,0,0,0,17,5.9,,,potvima01
681,Nelson Pyatt,1974,1975,2,14,0,0,0,-4,2,0,0,0,0,0,0,0,7,0.0,,,pyattne01
682,Dale Anderson,1957,1957,1,13,0,0,0,,6,0,0,0,0,0,0,0,,,,,anderda01
683,Bob Cook,1973,1973,1,13,3,1,4,-11,4,2,1,0,0,1,0,0,23,13.0,,,cookbo01
684,Art Gagne,1932,1932,1,13,1,1,2,,0,,,,0,,,,,,,,gagnear01
685,Lorry Gloeckner,1979,1979,1,13,0,2,2,-7,6,0,0,0,0,2,0,0,13,0.0,,,gloeclo01
686,Murray Hall,1966,1967,2,13,4,3,7,0,4,4,0,0,0,3,0,0,15,26.7,,,hallmu01
687,Al McDonough,1978,1978,1,13,2,2,4,2,4,2,0,0,0,1,1,0,18,11.1,,,mcdonal01
688,Andrej Nestrašil,2015,2015,1,13,0,2,2,-3,4,0,0,0,0,1,1,0,16,0.0,144,11:04,nestran01
689,Earl Roche,1935,1935,1,13,3,3,6,,0,1,2,0,0,2,1,0,,,,,rocheea01
690,Gene Achtymichuk,1959,1959,1,12,0,0,0,,0,0,0,0,0,0,0,0,,,,,achtyge01
691,Wendel Clark,1999,1999,1,12,4,2,6,1,2,4,0,0,1,2,0,0,44,9.1,204,17:01,clarkwe01
692,Edward Diachuk,1961,1961,1,12,0,0,0,-4,17,0,0,0,0,0,0,0,5,0.0,,,diached01
693,Bill Folk,1952,1953,2,12,0,0,0,,4,0,0,0,0,0,0,0,,,,,folkbi01
694,Jack Keating,1939,1940,2,12,3,0,3,,4,3,0,0,1,0,0,0,,,,,keatija01
695,Joe Lamb,1938,1938,1,12,3,1,4,,6,3,0,0,0,1,0,0,,,,,lambjo01
696,Joe Matte,1930,1930,1,12,0,1,1,,0,,,,0,,,,,,,,mattejo02
697,Bob McGill,1992,1992,1,12,0,0,0,-3,21,0,0,0,0,0,0,0,6,0.0,,,mcgilbo01
