--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
1,Kevin Lowe*,1980,1998,15,1037,74,309,383,240,1236,53,16,5,11,252,37,20,1097,6.7,,,loweke01
2,Ryan Smyth,1995,2014,15,971,296,335,631,-42,773,163,126,7,45,244,85,6,2558,11.6,14293,18:29,smythry01
3,Mark Messier*,1980,1991,12,851,392,642,1034,174,1124,267,89,36,43,403,194,45,2196,17.9,,,messima01
4,Glenn Anderson*,1981,1996,12,845,417,489,906,202,798,278,126,13,72,356,126,7,2522,16.5,,,andergl01
5,Ryan Nugent-Hopkins,2012,2023,12,801,233,399,632,-33,274,160,66,7,28,211,179,9,1908,12.2,15567,19:26,nugenry01
6,Shawn Horcoff,2001,2013,12,796,162,285,447,-38,511,116,41,5,25,184,93,8,1300,12.5,14212,17:51,horcosh01
7,Kelly Buchberger,1988,1999,12,795,82,158,240,-99,1747,65,5,12,24,138,4,16,816,10.0,614,11:49,buchbke01
8,Jari Kurri*,1981,1990,10,754,474,569,1043,373,348,336,107,31,60,388,146,35,2162,21.9,,,kurrija01
9,Craig MacTavish,1986,1994,9,701,155,176,331,7,680,116,10,29,25,141,15,20,976,15.9,,,mactacr01
10,Wayne Gretzky*,1980,1988,9,696,583,1086,1669,553,323,403,125,55,61,719,314,53,2792,20.9,,,gretzwa01
11,Charlie Huddy,1981,1991,11,694,81,287,368,245,500,54,25,2,6,189,88,10,1340,6.0,,,huddych01
12,Todd Marchant,1994,2003,10,678,136,207,343,28,490,99,17,20,18,153,36,18,1453,9.4,6976,17:42,marchto01
13,Dave Hunter,1980,1989,10,653,119,171,290,107,780,111,2,6,14,157,3,11,945,12.6,,,hunteda01
14,Ethan Moreau,1999,2010,11,653,112,100,212,-12,782,89,6,17,23,83,8,9,1190,9.4,9488,14:32,moreaet01
15,Aleš Hemský,2003,2014,11,652,142,335,477,-44,303,100,40,2,17,182,152,1,1276,11.1,10867,16:40,hemskal01
16,Leon Draisaitl,2015,2023,9,638,306,438,744,29,230,172,125,9,54,304,132,2,1690,18.1,13052,20:27,draisle01
17,Doug Weight,1993,2001,9,588,157,420,577,-48,527,116,39,2,17,212,207,1,1405,11.2,4254,21:03,weighdo01
18,Lee Fogolin,1980,1987,8,586,36,124,160,153,886,31,0,5,2,111,1,12,580,6.2,,,fogolle02
19,Steve Staios,2002,2010,8,573,35,111,146,7,743,28,4,3,3,87,20,4,787,4.4,11999,20:56,staiost01
20,Connor McDavid,2016,2023,8,569,303,547,850,114,219,225,71,7,64,320,218,9,1948,15.6,12372,21:45,mcdavco01
21,Darnell Nurse,2015,2023,9,559,66,169,235,64,470,60,2,4,10,138,27,4,1327,5.0,12762,22:50,nurseda01
22,Sam Gagner,2008,2020,9,542,111,206,317,-89,264,79,31,1,8,145,58,3,1124,9.9,9088,16:46,gagnesa01
23,Jason Smith,1999,2007,8,542,31,82,113,50,643,27,1,3,5,76,2,4,653,4.7,11435,21:06,smithja01
24,Paul Coffey*,1981,1987,7,532,209,460,669,275,693,125,69,15,18,278,158,24,1624,12.9,,,coffepa01
25,Esa Tikkanen,1986,1993,8,522,178,258,436,101,759,121,36,21,30,167,83,8,1179,15.1,,,tikkaes01
26,Jordan Eberle,2011,2017,7,507,165,217,382,-48,120,121,41,3,22,152,65,0,1235,13.4,9218,18:11,eberljo01
27,Craig Muni,1987,1993,7,493,24,87,111,153,492,21,0,3,3,74,3,10,343,7.0,,,municr01
28,Georges Laraque,1998,2006,8,490,43,68,111,9,826,40,3,0,5,64,4,0,395,10.9,4068,8:30,laraqge01
29,Ladislav Šmíd,2007,2014,8,474,11,54,65,-45,391,11,0,0,0,48,4,2,298,3.7,9009,19:00,smidla01
30,Dave Semenko,1980,1987,8,454,59,77,136,20,981,50,9,0,8,70,7,0,347,17.0,,,semenda01
31,Randy Gregg,1983,1990,8,453,40,148,188,173,309,34,3,3,7,101,32,15,462,8.7,,,greggra01
32,Mike Grier,1997,2002,6,448,81,102,183,30,292,61,10,10,11,92,4,6,673,12.0,4802,15:51,griermi01
33,Luke Richardson,1992,1997,6,436,13,65,78,-64,630,9,1,3,1,50,8,7,434,3.0,,,richalu01
34,Kevin McClelland,1984,1990,7,428,56,94,150,-5,1289,54,0,2,8,91,3,0,453,12.4,,,mccleke01
35,Rem Murray,1997,2006,7,425,73,91,164,13,123,55,10,8,13,65,20,6,537,13.6,4189,14:51,murrare01
36,Craig Simpson,1988,1993,6,419,185,180,365,-4,485,110,75,0,21,115,65,0,730,25.3,,,simpscr01
37,Zack Kassian,2016,2022,7,412,55,80,135,-19,556,52,2,1,5,77,1,2,524,10.5,5381,13:04,kassiza01
38,Fernando Pisani,2003,2010,7,402,80,73,153,5,190,62,14,4,6,62,8,3,626,12.8,5846,14:32,pisanfe01
39,Janne Niinimaa,1998,2003,6,399,34,154,188,40,419,16,16,2,4,78,69,7,625,5.4,9791,25:14,niinija01
40,Dave Lumley,1980,1987,8,386,90,140,230,58,582,81,8,1,15,120,18,2,528,17.0,,,lumleda01
41,Steve Smith,1985,1991,7,385,46,172,218,99,1080,31,15,0,6,112,54,6,552,8.3,,,smithst05
42,Tom Gilbert,2007,2012,6,384,33,125,158,-28,106,21,11,1,3,79,40,6,472,7.0,8709,22:41,gilbeto01
43,Taylor Hall,2011,2016,6,381,132,196,328,-27,234,93,39,0,22,153,42,1,1241,10.6,7227,18:58,hallta02
44,Oscar Klefbom,2014,2020,7,378,34,122,156,-64,74,26,7,1,7,72,49,1,890,3.8,8626,22:49,klefbos01
45,Marty Reasoner,2002,2008,6,351,45,76,121,-20,209,32,10,3,4,57,13,6,456,9.9,4894,13:57,reasoma01
46,Kris Russell,2017,2022,6,339,10,67,77,10,84,10,0,0,2,62,3,2,341,2.9,6446,19:01,russekr01
47,Adam Larsson,2017,2021,5,329,16,52,68,5,192,16,0,0,1,51,0,1,407,3.9,6819,20:44,larssad01
48,Andrew Cogliano,2008,2011,4,328,57,89,146,-22,137,48,6,3,13,68,18,3,482,11.8,4879,14:52,coglian01
49,Boris Mironov,1994,1999,6,320,42,118,160,-36,444,17,24,1,7,51,67,0,717,5.9,1633,25:55,mironbo01
50,Jesse Puljujärvi,2017,2023,6,317,51,61,112,7,106,42,9,0,4,55,6,0,593,8.6,4331,13:40,puljuje01
51,Eric Brewer,2001,2004,4,315,29,71,100,-7,210,17,12,0,6,36,31,4,538,5.4,7257,23:02,breweer01
52,Geoff Smith,1990,1994,5,306,11,56,67,0,192,9,1,1,0,44,11,1,283,3.9,,,smithge01
53,Dustin Penner,2008,2011,4,304,93,93,186,-11,189,59,33,1,13,68,25,0,678,13.7,5262,17:19,pennedu01
54,Dean McAmmond,1994,1999,6,303,61,100,161,16,149,42,19,0,9,71,29,0,490,12.4,926,14:15,mcammde01
55,Pat Hughes,1981,1985,5,300,88,83,171,29,330,68,9,11,10,73,5,5,573,15.4,,,hughepa01
56,Jeff Petry,2011,2015,5,295,17,57,74,-65,139,13,3,1,1,44,12,1,417,4.1,6316,21:25,petryje01
57,Mike Krushelnyski,1985,1988,4,290,95,131,226,121,213,71,23,1,7,108,19,4,501,19.0,,,krushmi01
58,Jason Arnott,1994,1998,5,286,100,139,239,-56,489,63,36,1,12,78,60,1,942,10.6,,,arnotja01
59,Jarret Stoll,2003,2008,5,286,59,106,165,-12,238,27,26,6,9,58,45,3,657,9.0,4864,17:00,stollja01
60,Tom Poti,1999,2002,4,285,27,78,105,8,209,15,11,1,7,38,37,3,480,5.6,6455,22:39,potito01
61,Jeff Beukeboom,1987,1992,6,284,12,57,69,52,733,10,2,0,2,42,10,5,217,5.5,,,beukeje01
62,Raffi Torres,2004,2008,4,276,67,53,120,5,239,54,13,0,8,46,7,0,541,12.4,3829,13:52,torrera01
63,Petr Klíma,1990,1997,5,274,119,90,209,-11,337,86,32,1,10,52,38,0,657,18.1,,,klimape01
64,Sean Brown,1997,2002,6,269,12,23,35,10,664,9,3,0,3,21,2,0,162,7.4,2996,12:11,brownse01
65,Don Jackson,1982,1986,5,266,15,45,60,74,508,13,0,2,3,41,1,3,217,6.9,,,jacksdo02
66,Martin Gélinas,1989,1993,5,258,60,60,120,9,156,50,10,0,5,56,4,0,396,15.2,,,gelinma01
67,Jujhar Khaira,2016,2021,6,258,24,39,63,-40,185,22,0,2,6,36,1,2,271,8.9,3163,12:16,khairju01
68,Zack Stortini,2007,2011,5,256,14,27,41,-6,718,13,1,0,1,27,0,0,140,10.0,2068,8:05,stortza01
69,Nail Yakupov,2013,2016,4,252,50,61,111,-88,102,34,16,0,5,45,16,0,521,9.6,3705,14:42,yakupna01
70,Matt Benning,2017,2020,4,248,15,46,61,32,126,14,1,0,2,39,5,2,312,4.8,3906,15:45,bennima01
71,Justin Schultz,2013,2016,4,248,28,73,101,-78,50,22,6,0,7,34,39,0,375,7.5,5495,22:09,schulju01
72,Ryan Jones,2010,2014,5,247,40,32,72,-15,141,32,5,3,5,26,5,1,369,10.8,3284,13:18,jonesry01
73,Kyle Brodziak,2006,2019,5,245,32,36,68,-20,93,28,1,3,8,32,1,3,316,10.1,3070,12:32,brodzky01
74,Kailer Yamamoto,2018,2023,6,244,50,68,118,29,106,42,6,2,7,59,6,3,360,13.9,4007,16:25,yamamka01
75,Milan Lucic,2017,2019,3,243,39,65,104,-24,221,22,17,0,4,46,19,0,396,9.8,3762,15:29,lucicmi01
76,Mike Comrie,2001,2010,4,235,74,80,154,-5,179,50,24,0,12,49,31,0,499,14.8,3748,15:57,comrimi01
77,Louie DeBrusk,1992,1997,6,228,19,12,31,-38,797,19,0,0,2,11,1,0,108,17.6,,,debrulo01
78,Joe Murphy,1990,1992,3,222,69,100,169,20,143,50,16,3,6,74,23,3,435,15.9,,,murphjo01
79,Andrej Sekera,2016,2019,4,221,14,63,77,-13,42,10,3,1,3,37,25,1,347,4.0,4471,20:14,sekeran01
80,Daniel Cleary,2000,2003,4,220,31,55,86,8,127,26,4,1,5,42,13,0,289,10.7,2725,12:23,clearda01
81,Mark Letestu,2016,2018,3,220,34,45,79,-40,37,11,17,6,7,27,15,3,322,10.6,3189,14:30,letesma01
82,Dave Manson,1992,1994,3,219,33,75,108,-23,570,16,16,1,3,37,36,2,594,5.6,,,mansoda01
83,Bryan Marchment,1995,1998,4,216,7,37,44,-7,576,6,1,0,0,28,7,2,265,2.6,,,marchbr02
84,Anton Lander,2012,2017,6,215,10,25,35,-41,56,5,4,1,2,21,3,1,210,4.8,2606,12:07,landean01
85,Matt Hendricks,2014,2017,4,214,20,18,38,-21,245,17,0,3,2,16,1,1,256,7.8,2758,12:53,hendrma01
86,Anson Carter,2001,2003,3,211,69,88,157,-7,68,39,29,1,11,55,32,1,459,15.0,4030,19:06,cartean01
87,Bill Guerin,1998,2001,4,211,79,82,161,23,354,43,36,0,7,58,24,0,643,12.3,3254,19:02,gueribi01
88,Scott Thornton,1992,1996,5,209,23,30,53,-54,385,20,0,3,4,24,6,0,247,9.3,,,thornsc01
89,Josef Beránek,1992,2000,4,208,42,60,102,-9,108,32,10,0,4,43,17,0,390,10.8,1855,14:58,beranjo01
90,Marty McSorley,1986,1999,4,206,24,36,60,25,748,24,0,0,3,36,0,0,200,12.0,780,16:58,mcsorma01
91,Risto Siltanen,1980,1982,3,206,38,113,151,8,106,22,15,1,4,50,63,0,468,8.1,,,siltari01
92,Zdeno Cíger,1993,1996,4,204,64,91,155,-32,55,43,21,0,6,55,35,1,419,15.3,,,cigerzd01
93,Scott Ferguson,1998,2004,5,201,7,13,20,20,288,7,0,0,1,13,0,0,118,5.9,2555,12:47,fergusc01
94,Ken Linseman,1983,1991,3,200,58,120,178,59,394,35,17,6,5,99,17,4,296,19.6,,,linseke01
95,Stan Weir,1980,1982,3,200,48,66,114,-3,93,41,5,2,5,54,7,5,242,19.8,,,weirst01
96,Mats Lindgren,1997,1999,3,199,29,39,68,-3,76,19,3,7,4,33,4,2,255,11.4,553,11:31,lindgma01
97,Robert Nilsson,2007,2010,4,199,31,67,98,-9,64,21,10,0,2,50,17,0,291,10.7,2915,14:39,nilssro01
98,Denis Grebeshkov,2008,2014,4,197,16,61,77,-2,88,12,4,0,0,40,20,1,142,11.3,3844,19:31,grebede01
99,Roman Hamrlík,1998,2000,3,196,22,81,103,13,186,9,12,1,3,33,48,0,464,4.7,3810,24:35,hamrlro01
100,Shayne Corson,1993,1995,3,192,53,84,137,-44,413,29,22,2,5,52,29,3,466,11.4,,,corsosh01
101,Tyson Barrie,2021,2023,3,190,25,107,132,5,54,14,11,0,2,45,61,1,410,6.1,3750,19:44,barrity01
102,Marc-André Bergeron,2003,2007,4,189,33,55,88,9,101,16,17,0,4,28,26,1,365,9.0,3587,18:59,bergema02
103,Doug Hicks,1980,1982,3,186,17,67,84,43,183,7,7,3,1,41,22,4,275,6.2,,,hicksdo01
104,Jaroslav Pouzar,1983,1987,4,186,34,48,82,40,137,30,4,0,4,43,5,0,221,15.4,,,pouzaja01
105,Jason Strudwick,2009,2011,3,186,2,15,17,-38,133,2,0,0,0,14,0,1,60,3.3,2763,14:51,strudja01
106,Evan Bouchard,2019,2023,4,184,23,66,89,9,60,17,6,0,3,48,16,2,409,5.6,3417,18:34,bouchev01
107,Alex Chiasson,2019,2021,3,183,42,36,78,-14,107,22,19,1,5,19,16,1,285,14.7,2654,14:30,chiasal01
108,Benoît Pouliot,2015,2017,3,180,41,43,84,-12,92,30,9,2,4,36,7,0,291,14.1,2788,15:29,poulibe01
109,Andrei Kovalenko,1997,1999,3,176,51,58,109,-23,139,34,17,0,7,30,28,0,327,15.6,702,16:19,kovalan01
110,Mark Lamb,1988,1992,5,176,24,54,78,16,127,18,6,0,4,47,6,1,203,11.8,,,lambma01
111,Marc Pouliot,2006,2010,5,176,21,32,53,-5,74,20,1,0,3,28,4,0,264,8.0,2089,11:52,poulima01
112,Boyd Devereaux,1998,2000,3,175,15,31,46,4,49,13,0,2,6,31,0,0,174,8.6,1577,11:31,deverbo01
113,Mark Napier,1985,1987,3,175,41,71,112,27,35,33,6,2,4,61,10,0,254,16.1,,,napiema01
114,Kirk Maltby,1994,1996,3,164,21,17,38,-29,184,18,0,3,3,14,3,0,213,9.9,,,maltbki01
115,Willy Lindström,1983,1985,3,163,40,41,81,30,58,37,3,0,4,32,9,0,235,17.0,,,lindswi01
116,Magnus Pääjärvi,2011,2013,3,163,26,32,58,-21,34,20,5,1,2,24,8,0,334,7.8,2365,14:30,paajama01
117,Brett Callighen,1980,1982,3,160,56,89,145,25,132,39,17,0,2,72,17,0,373,15.0,,,callibr01
118,Jean-François Jacques,2006,2011,6,160,9,8,17,-38,185,9,0,0,0,8,0,0,113,8.0,1356,8:29,jacquje01
119,Igor Kravchuk,1993,1996,4,160,27,61,88,-48,57,14,12,1,2,31,30,0,391,6.9,,,kravcig01
120,Theo Peckham,2008,2013,6,160,4,13,17,-15,388,4,0,0,0,13,0,0,85,4.7,2731,17:04,peckhth01
121,Igor Ulanov,2000,2006,4,160,11,42,53,20,157,8,3,0,3,24,13,5,158,7.0,3214,20:05,ulanoig01
122,Cody Ceci,2022,2023,2,158,6,37,43,19,38,6,0,0,0,34,0,3,190,3.2,3241,20:31,cecico01
123,Drake Caggiula,2017,2019,3,156,27,22,49,-18,69,20,5,2,5,18,3,1,246,11.0,2109,13:31,caggidr01
124,Zach Hyman,2022,2023,2,155,63,74,137,4,75,42,20,1,7,55,16,3,489,12.9,3071,19:49,hymanza01
125,Derek Ryan,2022,2023,2,155,23,19,42,7,36,21,0,2,2,17,0,2,164,14.0,1751,11:18,ryande01
126,Radek Dvořák,2003,2006,3,154,27,59,86,13,66,18,9,0,2,53,5,1,351,7.7,2574,16:43,dvorara01
127,Chris Joseph,1988,1994,7,154,12,39,51,-29,205,8,4,0,0,21,17,1,195,6.2,,,josepch01
128,Pat Maroon,2016,2018,3,154,49,37,86,24,189,44,5,0,9,29,8,0,338,14.5,2579,16:45,maroopa01
129,Matt Greene,2006,2008,3,151,1,12,13,-31,205,1,0,0,0,10,1,1,90,1.1,2444,16:11,greenma01
130,Warren Foegele,2022,2023,2,149,25,29,54,-2,52,22,2,1,7,28,1,0,268,9.3,1885,12:39,foegewa01
131,Scott Mellanby,1992,1993,2,149,38,44,82,1,344,25,13,0,8,38,6,0,273,13.9,,,mellasc01
132,Mark Fayne,2015,2017,3,147,4,13,17,-26,32,4,0,0,0,10,0,3,143,2.8,2512,17:05,faynema01
133,Andrew Ference,2014,2016,3,147,6,26,32,-39,108,6,0,0,1,23,2,1,139,4.3,2895,19:42,ferenan01
134,Matti Hagman,1981,1982,2,147,41,71,112,16,34,34,7,0,2,49,22,0,190,21.6,,,hagmama01
135,Sheldon Souray,2008,2010,3,144,30,46,76,-25,199,15,14,1,6,28,18,0,452,6.6,3482,24:11,sourash01
136,Mike York,2002,2004,3,144,40,57,97,9,25,27,9,4,5,30,23,4,351,11.4,2729,18:57,yorkmi01
137,Teddy Purcell,2015,2016,2,143,23,43,66,-42,34,16,7,0,2,32,10,1,276,8.3,2471,17:17,purcete01
138,Boyd Gordon,2014,2015,2,142,14,20,34,-20,37,10,2,2,2,15,3,2,145,9.7,1998,14:04,gordobo01
139,David Oliver,1995,1997,3,141,37,35,72,-41,58,13,24,0,0,21,14,0,232,15.9,,,oliveda01
140,Dave Brown,1989,1991,3,140,3,12,15,-14,361,3,0,0,0,12,0,0,78,3.8,,,brownda01
141,Dan McGillis,1997,1998,2,140,16,31,47,-15,126,8,7,1,5,19,12,0,258,6.2,,,mcgilda01
142,Adam Graves,1990,1991,2,139,16,30,46,-16,250,13,3,0,2,24,6,0,210,7.6,,,gravead01
143,Ryan Whitney,2010,2013,4,139,12,59,71,-3,94,10,2,0,1,31,26,2,158,7.6,3066,22:04,whitnry01
144,Ryan McLeod,2021,2023,3,138,20,25,45,0,30,16,2,2,1,21,3,1,163,12.3,1842,13:21,mcleory01
145,Tom Roulston,1981,1984,4,137,36,32,68,19,64,32,3,1,2,30,2,0,208,17.3,,,roulsto01
