--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
435,Pete Laframboise,1975,1975,1,35,5,13,18,3,8,2,3,0,0,8,4,1,33,15.2,,,lafrape01
436,Maxim Lapierre,2015,2015,1,35,0,2,2,-13,16,0,0,0,0,2,0,0,43,0.0,391,11:10,lapiema01
437,Chris Minard,2008,2009,2,35,2,3,5,-1,14,2,0,0,1,2,1,0,42,4.8,246,7:02,minarch01
438,Joe Noris,1972,1972,1,35,2,5,7,-8,20,2,0,0,0,3,1,1,48,4.2,,,norisjo01
439,Kim Davis,1978,1981,4,34,5,7,12,-10,47,5,0,0,2,6,1,0,28,17.9,,,daviski01
440,Nils Ekman,2007,2007,1,34,6,9,15,-14,24,4,2,0,0,5,4,0,69,8.7,469,13:49,ekmanni01
441,Taylor Pyatt,2014,2014,1,34,4,0,4,-15,10,3,1,0,1,0,0,0,30,13.3,370,10:53,pyattta01
442,Blaine Stoughton,1974,1974,1,34,5,6,11,-12,8,5,0,0,0,6,0,0,52,9.6,,,stougbl01
443,Errol Thompson,1981,1981,1,34,6,8,14,-7,12,6,0,0,1,6,2,0,54,11.1,,,thomper01
444,Sven Butenschön,1998,2001,4,33,0,1,1,-4,14,0,0,0,0,1,0,0,20,0.0,362,14:28,butensv01
445,Tom Chorske,2000,2000,1,33,1,5,6,-2,2,1,0,0,0,4,0,1,14,7.1,259,7:50,chorsto01
446,Alexandre Daigle,2003,2003,1,33,4,3,7,-10,8,3,1,0,0,2,1,0,48,8.3,361,10:57,daiglal02
447,Andrew Ebbett,2014,2015,2,33,1,6,7,-3,2,1,0,0,0,6,0,0,30,3.3,316,9:34,ebbetan01
448,Perry Ganchar,1988,1989,2,33,2,5,7,-3,36,2,0,0,0,5,0,0,37,5.4,,,ganchpe01
449,Greg Hawgood,1994,1995,2,33,2,6,8,1,33,0,2,0,1,4,2,0,37,5.4,,,hawgogr01
450,Chuck Kobasew,2014,2014,1,33,2,0,2,1,15,2,0,0,2,0,0,0,37,5.4,370,11:13,kobasch01
451,Kevin LaVallee,1987,1987,1,33,8,20,28,-2,4,3,5,0,0,8,12,0,80,10.0,,,lavalke01
452,Dwight Mathiasen,1986,1988,3,33,1,7,8,-12,18,1,0,0,0,7,0,0,37,2.7,,,mathidw01
453,Martin Škoula,2010,2010,1,33,3,5,8,-4,6,2,1,0,0,5,0,0,23,13.0,552,16:43,skoulma01
454,Harvey Bennett,1975,1976,2,32,3,3,6,2,53,2,1,0,1,3,0,0,22,13.6,,,benneha02
455,Jeff Norton,2001,2001,1,32,2,10,12,8,20,1,1,0,1,10,0,0,17,11.8,592,18:30,nortoje01
456,Sergei Plotnikov,2016,2016,1,32,0,2,2,-3,20,0,0,0,0,2,0,0,32,0.0,310,9:41,plotnse01
457,Anthony Angello,2020,2022,3,31,3,2,5,3,14,2,1,0,0,2,0,0,26,11.5,224,7:13,angelan01
458,Dennis Bonvie,2000,2001,2,31,0,0,0,-3,80,0,0,0,0,0,0,0,7,0.0,101,3:15,bonvide01
459,Nelson Debenedet,1975,1975,1,31,6,3,9,-3,11,5,1,0,0,3,0,0,28,21.4,,,debenne01
460,Gilles Lupien,1981,1981,1,31,0,1,1,-15,34,0,0,0,0,1,0,0,11,0.0,,,lupiegi01
461,Ronald Petrovický,2007,2007,1,31,3,3,6,4,28,3,0,0,1,3,0,0,27,11.1,259,8:20,petroro02
462,George Swarbrick,1969,1970,2,31,1,7,8,-5,36,1,0,0,0,5,2,0,65,1.5,,,swarbge01
463,Pat Falloon,2000,2000,1,30,4,9,13,-2,10,4,0,0,0,7,2,0,41,9.8,337,11:13,fallopa01
464,Jani Rita,2006,2006,1,30,3,4,7,-6,4,3,0,0,0,4,0,0,36,8.3,303,10:06,ritaja01
465,Bobby Simpson,1982,1983,2,30,10,9,19,-4,4,10,0,0,1,9,0,0,40,25.0,,,simpsbo01
466,Bennett Wolf,1981,1983,3,30,0,1,1,-3,133,0,0,0,0,1,0,0,18,0.0,,,wolfbe01
467,Peter Ferraro,1998,1998,1,29,3,4,7,-2,12,3,0,0,0,3,1,0,34,8.8,,,ferrape01
468,John Flesch,1978,1978,1,29,7,5,12,-7,19,7,0,0,2,5,0,0,34,20.6,,,flescjo01
469,Rocky Saganiuk,1984,1984,1,29,1,3,4,-12,37,1,0,0,0,3,0,0,30,3.3,,,saganro01
470,Roman Šimíček,2001,2001,1,29,3,6,9,-5,30,2,1,0,1,2,4,0,19,15.8,275,9:28,simicro01
471,John Slaney,2000,2000,1,29,1,4,5,-10,10,0,1,0,0,3,1,0,27,3.7,354,12:13,slanejo01
472,Eric Cairns,2006,2007,2,28,1,0,1,0,92,1,0,0,0,0,0,0,8,12.5,148,5:18,cairner01
473,Oskar Sundqvist,2016,2017,2,28,1,3,4,-4,6,0,0,1,1,3,0,0,22,4.5,277,9:54,sundqos01
474,Joseph Blandisi,2019,2020,2,27,2,3,5,-3,10,2,0,0,1,3,0,0,19,10.5,207,7:41,blandjo01
475,Lee Giffin,1987,1988,2,27,1,3,4,0,9,1,0,0,0,3,0,0,16,6.3,,,giffile01
476,Shawn Heins,2003,2003,1,27,1,1,2,-2,33,1,0,0,1,1,0,0,28,3.6,518,19:11,heinssh01
477,Paul Mulvey,1982,1982,1,27,1,7,8,-6,76,1,0,0,0,6,1,0,44,2.3,,,mulvepa01
478,Lyle Odelein,2006,2006,1,27,0,1,1,-10,50,0,0,0,0,1,0,0,17,0.0,438,16:13,odelely01
479,Bob Rivard,1968,1968,1,27,5,12,17,0,4,4,1,0,1,9,2,1,62,8.1,,,rivarbo01
480,Noah Welch,2006,2007,2,27,2,4,6,1,24,2,0,0,0,2,2,0,19,10.5,385,14:17,welchno01
481,Ted Bulley,1984,1984,1,26,3,2,5,-14,12,3,0,0,1,2,0,0,28,10.7,,,bullete01
482,Tom Cassidy,1978,1978,1,26,3,4,7,-4,15,3,0,0,0,4,0,0,16,18.8,,,cassito01
483,Bruce Crowder,1985,1985,1,26,4,7,11,-9,23,4,0,0,0,6,0,1,36,11.1,,,crowdbr01
484,Erik Gudbranson,2019,2020,2,26,0,2,2,7,8,0,0,0,0,1,0,1,24,0.0,466,17:56,gudbrer01
485,Greg McKegg,2018,2018,1,26,2,2,4,-4,8,1,0,1,0,2,0,0,21,9.5,252,9:41,mckeggr01
486,Jeff Serowik,1999,1999,1,26,0,6,6,-4,16,0,0,0,0,3,3,0,26,0.0,414,15:56,serowje01
487,Jim Wiley,1973,1974,2,26,0,4,4,-3,2,0,0,0,0,4,0,0,19,0.0,,,wileyji01
488,Philippe Boucher,2009,2009,1,25,3,3,6,10,24,3,0,0,0,0,3,0,37,8.1,477,19:05,bouchph01
489,Rusty Fitzgerald,1995,1996,2,25,2,2,4,9,12,2,0,0,0,2,0,0,20,10.0,,,fitzgru01
490,Derek Grant,2019,2019,1,25,2,3,5,3,6,2,0,0,0,3,0,0,26,7.7,226,9:02,grantde01
491,Ron Jones,1974,1974,1,25,0,3,3,-14,15,0,0,0,0,1,2,0,18,0.0,,,jonesro01
492,Dwight Schofield,1987,1987,1,25,1,6,7,6,59,1,0,0,0,5,1,0,9,11.1,,,schofdw01
493,Wayne Van Dorp,1988,1988,1,25,1,3,4,2,75,1,0,0,0,3,0,0,15,6.7,,,vandowa01
494,Radim Zohorna,2021,2022,2,25,4,6,10,16,8,4,0,0,1,5,1,0,17,23.5,248,9:55,zohorra01
495,Scott Bjugstad,1989,1989,1,24,3,0,3,-12,4,3,0,0,1,0,0,0,21,14.3,,,bjugssc01
496,Greg Tebbutt,1984,1984,1,24,0,2,2,-26,31,0,0,0,0,1,1,0,38,0.0,,,tebbugr01
497,Zach Trotman,2018,2020,3,24,0,1,1,0,8,0,0,0,0,0,1,0,33,0.0,355,14:46,trotmza01
498,Tim Wallace,2009,2011,3,24,0,2,2,-1,12,0,0,0,0,2,0,0,18,0.0,192,8:00,wallati01
499,Wilf Paiement,1988,1988,1,23,2,6,8,-4,39,2,0,0,0,6,0,0,25,8.0,,,paiemwi01
500,Peter Ahola,1993,1993,1,22,0,1,1,-2,14,0,0,0,0,1,0,0,5,0.0,,,aholape01
501,Dean Defazio,1984,1984,1,22,0,2,2,-11,28,0,0,0,0,2,0,0,12,0.0,,,defazde01
502,Tuomas Grönman,1998,1998,1,22,1,2,3,3,25,0,1,0,1,0,2,0,33,3.0,,,gronmtu01
503,Kelly Pratt,1975,1975,1,22,0,6,6,1,15,0,0,0,0,5,1,0,28,0.0,,,prattke01
504,Mikael Samuelsson,2003,2003,1,22,2,0,2,-21,8,1,1,0,0,0,0,0,36,5.6,309,14:04,samuemi01
505,Ed Van Impe,1976,1977,2,22,0,8,8,2,22,0,0,0,0,8,0,0,9,0.0,,,vanimed01
506,Mike Zigomanis,2009,2009,1,22,2,4,6,-2,27,2,0,0,0,4,0,0,23,8.7,251,11:26,zigommi01
507,Mike Comrie,2011,2011,1,21,1,5,6,-4,18,1,0,0,0,3,2,0,25,4.0,248,11:49,comrimi01
508,Mikael Granlund,2023,2023,1,21,1,4,5,1,8,1,0,0,0,4,0,0,38,2.6,327,15:35,granlmi01
509,Brad Lauer,1996,1996,1,21,4,1,5,-5,6,3,1,0,1,1,0,0,29,13.8,,,lauerbr01
510,Guillaume Lefebvre,2003,2006,2,21,2,4,6,-2,9,2,0,0,0,3,1,0,17,11.8,321,15:18,lefebgu01
511,Steve Poapst,2006,2006,1,21,0,4,4,-5,10,0,0,0,0,4,0,0,4,0.0,370,17:36,poapsst01
512,Lee Stempniak,2014,2014,1,21,4,7,11,5,4,4,0,0,1,7,0,0,34,11.8,339,16:08,stemple01
513,Mike Wilson,2002,2002,1,21,1,1,2,-12,17,1,0,0,0,1,0,0,14,7.1,312,14:51,wilsomi02
514,Daniel Winnik,2015,2015,1,21,2,7,9,8,8,2,0,0,1,6,0,1,27,7.4,338,16:07,winnida01
515,Larry Bignell,1974,1974,1,20,0,3,3,-3,2,0,0,0,0,3,0,0,13,0.0,,,bignela01
516,Chris Bourque,2010,2010,1,20,0,3,3,-4,10,0,0,0,0,1,2,0,20,0.0,192,9:35,bourqch01
517,Jordan Leopold,2010,2010,1,20,4,4,8,5,6,4,0,0,2,4,0,0,26,15.4,409,20:27,leopojo01
518,Ryan VandenBussche,2006,2006,1,20,1,0,1,0,42,1,0,0,0,0,0,0,5,20.0,87,4:20,vandery01
519,Ramzi Abid,2003,2004,2,19,3,2,5,-10,29,1,2,0,1,0,2,0,42,7.1,260,13:40,abidra01
520,Greg Andrusak,1994,1999,4,19,0,5,5,1,12,0,0,0,0,2,3,0,14,0.0,124,17:42,andrugr01
521,Frédérick Gaudreau,2021,2021,1,19,2,8,10,10,2,2,0,0,0,7,0,1,20,10.0,248,13:04,gaudrfr01
522,Andy Hilbert,2006,2006,1,19,7,11,18,8,16,4,3,0,1,6,4,1,51,13.7,332,17:27,hilbean01
523,John Jakopin,2002,2002,1,19,0,4,4,2,42,0,0,0,0,4,0,0,3,0.0,157,8:16,jakopjo01
524,Stan Jonathan,1983,1983,1,19,0,3,3,-8,13,0,0,0,0,3,0,0,16,0.0,,,jonatst01
525,Richard Lintner,2003,2003,1,19,3,2,5,-9,10,2,1,0,0,1,1,0,36,8.3,361,18:59,lintnri01
526,Tom Price,1977,1979,3,19,0,2,2,-6,8,0,0,0,0,2,0,0,10,0.0,,,priceto01
527,Mark Streit,2017,2017,1,19,1,5,6,-2,6,1,0,0,1,0,5,0,26,3.8,325,17:06,streima01
528,Dan Trebil,2000,2001,2,19,1,0,1,1,7,1,0,0,0,0,0,0,19,5.3,245,12:55,trebida01
529,David Warsofsky,2016,2017,2,19,1,1,2,-9,6,0,1,0,0,1,0,0,35,2.9,323,17:01,warsoda01
530,Landon Wilson,2004,2004,1,19,5,1,6,0,31,3,2,0,0,1,0,0,35,14.3,216,11:21,wilsola02
531,Jeff Chychrun,1992,1993,2,18,0,1,1,-7,37,0,0,0,0,1,0,0,4,0.0,,,chychje01
532,Ted Nolan,1986,1986,1,18,1,1,2,-1,34,1,0,0,0,1,0,0,17,5.9,,,nolante01
533,Jim Shires,1973,1973,1,18,1,2,3,-8,2,1,0,0,0,2,0,0,22,4.5,,,shireji01
534,Andrew Agozzino,2020,2020,1,17,0,2,2,0,4,0,0,0,0,2,0,0,8,0.0,112,6:36,agozzan01
535,John Arbour,1969,1969,1,17,0,2,2,-14,35,0,0,0,0,2,0,0,19,0.0,,,arboujo01
536,Alexandre Picard,2012,2012,1,17,0,4,4,4,4,0,0,0,0,4,0,0,10,0.0,223,13:09,picaral01
537,Tom Sestito,2016,2017,2,17,0,3,3,1,67,0,0,0,0,3,0,0,4,0.0,95,5:36,sestito01
538,Mitch Wilson,1987,1987,1,17,2,1,3,-3,83,2,0,0,0,1,0,0,7,28.6,,,wilsomi01
539,Patrick Boileau,2004,2004,1,16,3,4,7,-16,8,0,3,0,0,2,2,0,41,7.3,318,19:52,boilepa01
540,Ron Hainsey,2017,2017,1,16,0,3,3,8,4,0,0,0,0,2,0,1,9,0.0,336,21:00,hainsro01
541,Matt Hussey,2004,2006,2,16,2,2,4,-6,0,0,2,0,0,2,0,0,25,8.0,174,10:54,hussema01
542,Alexei Ponikarovsky,2010,2010,1,16,2,7,9,-6,17,1,1,0,0,4,3,0,37,5.4,241,15:05,ponikal01
543,Bill Thomas,2009,2009,1,16,2,1,3,-4,2,1,0,1,0,1,0,0,17,11.8,152,9:31,thomabi01
544,Paul Bissonnette,2009,2009,1,15,0,1,1,-1,22,0,0,0,0,1,0,0,4,0.0,53,3:31,bissopa01
545,Jeff Christian,1995,1997,3,15,2,2,4,-3,15,2,0,0,0,2,0,0,20,10.0,,,chrisje01
546,Wayne Hicks,1968,1968,1,15,4,7,11,2,2,2,2,0,1,6,1,0,26,15.4,,,hickswa01
547,Brenden Morrow,2013,2013,1,15,6,8,14,5,19,5,1,0,1,7,1,0,24,25.0,221,14:44,morrobr01
548,Niklas Nordgren,2006,2006,1,15,0,0,0,-4,4,0,0,0,0,0,0,0,6,0.0,90,5:59,nordgni01
549,Jon Sim,2004,2004,1,15,2,3,5,-4,6,2,0,0,1,2,1,0,27,7.4,205,13:39,simjo01
550,Bobby Farnham,2015,2016,2,14,0,0,0,0,29,0,0,0,0,0,0,0,8,0.0,99,7:04,farnhbo01
551,Connor James,2008,2009,2,14,1,0,1,-2,2,0,1,0,0,0,0,0,9,11.1,105,7:29,jamesco01
552,Arto Javanainen,1985,1985,1,14,4,1,5,2,2,4,0,0,0,1,0,0,20,20.0,,,javanar01
553,Douglas Murray,2013,2013,1,14,1,2,3,-1,9,1,0,0,0,2,0,0,14,7.1,259,18:30,murrado01
554,Tom Thornbury,1984,1984,1,14,1,8,9,-19,16,1,0,0,0,2,6,0,44,2.3,,,thornto01
555,Jeff Toms,2002,2002,1,14,2,1,3,-5,4,2,0,0,0,0,1,0,22,9.1,172,12:19,tomsje01
556,Wally Weir,1985,1985,1,14,0,3,3,0,34,0,0,0,0,3,0,0,8,0.0,,,weirwa01
557,Shawn Antoski,1997,1997,1,13,0,0,0,0,49,0,0,0,0,0,0,0,3,0.0,,,antossh01
558,Rick Berry,2002,2002,1,13,0,2,2,-4,21,0,0,0,0,2,0,0,20,0.0,256,19:39,berryri01
559,Bob Gladney,1984,1984,1,13,1,5,6,-1,2,1,0,0,0,4,1,0,15,6.7,,,gladnbo01
560,Jarome Iginla*,2013,2013,1,13,5,6,11,2,9,1,4,0,1,4,2,0,34,14.7,230,17:40,iginlja01
561,Adam Johnson,2019,2020,2,13,1,3,4,1,2,1,0,0,0,3,0,0,8,12.5,79,6:03,johnsad01
562,Steve MacIntyre,2012,2013,2,13,0,0,0,0,18,0,0,0,0,0,0,0,0,,43,3:17,macinst01
563,Kevin Miller,1996,1996,1,13,6,5,11,4,4,5,1,0,0,4,1,0,33,18.2,,,milleke02
564,Troy Murray,1995,1995,1,13,0,2,2,-1,23,0,0,0,0,2,0,0,7,0.0,,,murratr01
565,Hank Nowak,1974,1974,1,13,0,0,0,-14,11,0,0,0,0,0,0,0,26,0.0,,,nowakha01
566,Derek Sanderson,1978,1978,1,13,3,1,4,-6,0,2,1,0,0,1,0,0,11,27.3,,,sandede01
567,Nathan Smith,2008,2008,1,13,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,100,7:41,smithna02
568,Harry Zolnierczyk,2014,2014,1,13,2,0,2,0,12,2,0,0,0,0,0,0,12,16.7,132,10:08,zolniha01
569,Bryan Fogarty,1993,1993,1,12,0,4,4,-3,4,0,0,0,0,2,2,0,11,0.0,,,fogarbr01
570,Cameron Gaunce,2017,2017,1,12,1,3,4,1,13,1,0,0,0,3,0,0,8,12.5,150,12:31,gauncca01
571,Bill Hicke,1972,1972,1,12,2,0,2,-6,6,1,1,0,0,0,0,0,19,10.5,,,hickebi01
572,Marián Hossa*,2008,2008,1,12,3,7,10,0,6,3,0,0,0,4,3,0,35,8.6,223,18:34,hossama01
573,Mathias Johansson,2003,2003,1,12,1,5,6,1,4,0,1,0,0,5,0,0,16,6.3,205,17:04,johanma02
574,Doug Lecuyer,1983,1983,1,12,1,4,5,-2,12,1,0,0,1,4,0,0,8,12.5,,,lecuydo01
575,Mike McMahon,1970,1970,1,12,1,3,4,2,19,0,1,0,0,2,1,0,12,8.3,,,mcmahmi02
576,Brian Strait,2011,2012,2,12,0,1,1,-3,4,0,0,0,0,1,0,0,4,0.0,157,13:03,straibr01
577,Brad Aitken,1988,1991,2,11,1,2,3,-1,25,1,0,0,0,2,0,0,7,14.3,,,aitkebr01
578,Bryan Erickson,1988,1988,1,11,1,4,5,2,0,1,0,0,0,4,0,0,13,7.7,,,erickbr01
579,Corey Foster,1996,1996,1,11,2,2,4,-2,2,1,1,0,0,1,1,0,8,25.0,,,fosteco01
580,Viktors Ignatjevs,1999,1999,1,11,0,1,1,-3,6,0,0,0,0,0,1,0,15,0.0,135,12:14,ignatvi01
581,Steven Oleksy,2017,2017,1,11,0,1,1,2,24,0,0,0,0,1,0,0,11,0.0,151,13:42,oleksst01
582,Mike Rowe,1985,1987,3,11,0,0,0,-10,11,0,0,0,0,0,0,0,12,0.0,,,rowemi01
583,Mark Arcobello,2015,2015,1,10,0,2,2,1,2,0,0,0,0,2,0,0,13,0.0,121,12:05,arcobma01
584,Scott Harrington,2015,2015,1,10,0,0,0,-10,4,0,0,0,0,0,0,0,9,0.0,158,15:48,harrisc01
585,Nick Johnson,2010,2011,2,10,2,3,5,-1,7,2,0,0,0,3,0,0,17,11.8,128,12:45,johnsni01
586,Rob Klinkhammer,2015,2015,1,10,1,2,3,0,0,1,0,0,0,2,0,0,10,10.0,111,11:08,klinkro01
587,Doug Smith,1990,1990,1,10,1,1,2,-2,25,1,0,0,0,1,0,0,11,9.1,,,smithdo03
588,Luca Caputi,2009,2010,2,9,2,1,3,-2,6,2,0,0,0,1,0,0,11,18.2,98,10:56,caputlu01
589,Adam Clendening,2016,2016,1,9,0,1,1,3,10,0,0,0,0,1,0,0,11,0.0,118,13:08,clendad01
590,Jean-Sébastien Dea,2017,2019,3,9,2,0,2,2,6,2,0,0,1,0,0,0,4,50.0,60,6:39,deaje01
591,Josh Jooris,2018,2018,1,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,65,7:12,joorijo01
592,Ladislav Karabin,1994,1994,1,9,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,,,karabla01
593,Petr Klíma,1997,1997,1,9,1,3,4,-4,4,1,0,0,0,0,3,0,21,4.8,,,klimape01
594,Jimmy Mann,1988,1988,1,9,0,0,0,0,53,0,0,0,0,0,0,0,1,0.0,,,mannji01
595,Pat Neaton,1994,1994,1,9,1,1,2,3,12,0,1,0,0,1,0,0,11,9.1,,,neatopa01
596,Alexander Nylander,2023,2023,1,9,1,1,2,1,6,1,0,0,0,1,0,0,11,9.1,111,12:18,nylanal01
597,Ty Smith,2023,2023,1,9,1,3,4,3,4,1,0,0,0,0,3,0,27,3.7,182,20:12,smithty01
598,Rich Sutter,1983,1984,2,9,0,0,0,-4,0,0,0,0,0,0,0,0,5,0.0,,,sutteri01
599,Garry Swain,1969,1969,1,9,1,1,2,-1,0,1,0,0,0,1,0,0,17,5.9,,,swainga01
600,Peter Allen,1996,1996,1,8,0,0,0,2,8,0,0,0,0,0,0,0,2,0.0,,,allenpe01
601,Doug Barrie,1969,1969,1,8,1,1,2,0,8,1,0,0,0,1,0,0,10,10.0,,,barrido01
602,Matt D'Agostini,2014,2014,1,8,0,1,1,-1,4,0,0,0,0,1,0,0,11,0.0,91,11:20,dagosma01
603,Patrick Lebeau,1999,1999,1,8,1,0,1,-2,2,1,0,0,0,0,0,0,4,25.0,76,9:32,lebeapa01
604,Darren Lowe,1984,1984,1,8,1,2,3,-5,0,1,0,0,0,2,0,0,14,7.1,,,loweda01
605,Patrick Marleau,2020,2020,1,8,1,1,2,0,2,1,0,0,0,1,0,0,16,6.3,123,15:25,marlepa01
606,Ryan Stone,2008,2009,2,8,0,1,1,0,7,0,0,0,0,1,0,0,8,0.0,59,7:24,stonery01
607,Tim Tookey,1984,1984,1,8,0,2,2,-2,2,0,0,0,0,2,0,0,7,0.0,,,tooketi01
608,Jason Williams,2012,2012,1,8,1,1,2,1,4,1,0,0,0,0,1,0,4,25.0,85,10:34,willija01
609,Stefan Bergkvist,1996,1997,2,7,0,0,0,-1,9,0,0,0,0,0,0,0,4,0.0,,,bergkst01
610,Joël Bouchard,2003,2003,1,7,0,1,1,-6,0,0,0,0,0,0,1,0,6,0.0,153,21:49,bouchjo01
611,Zach Boychuk,2013,2013,1,7,0,0,0,-2,2,0,0,0,0,0,0,0,6,0.0,81,11:37,boychza01
612,Taylor Chorney,2015,2015,1,7,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,85,12:10,chornta01
613,Frank Corrado,2017,2018,2,7,0,0,0,-2,4,0,0,0,0,0,0,0,7,0.0,73,10:22,corrafr01
614,Larry DePalma,1994,1994,1,7,1,0,1,1,5,1,0,0,0,0,0,0,2,50.0,,,depalla01
615,František Kučera,2001,2001,1,7,0,2,2,-2,0,0,0,0,0,2,0,0,9,0.0,115,16:28,kucerfr01
616,Hartland Monahan,1978,1978,1,7,2,0,2,-7,2,1,1,0,0,0,0,0,13,15.4,,,monahha01
617,Roman Oksiuta,1997,1997,1,7,0,0,0,-4,4,0,0,0,0,0,0,0,10,0.0,,,oksiuro01
618,Janne Pesonen,2009,2009,1,7,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,52,7:27,pesonja01
619,Sean Pronger,1998,1999,2,7,1,0,1,-1,2,1,0,0,1,0,0,0,8,12.5,18,8:48,prongse01
620,Ron Snell,1969,1970,2,7,3,2,5,2,6,1,2,0,1,2,0,0,12,25.0,,,snellro01
621,Brett Sterling,2011,2011,1,7,3,2,5,1,16,2,1,0,0,1,1,0,14,21.4,106,15:07,sterlbr01
622,Kasper Björkqvist,2022,2022,1,6,1,0,1,-1,2,1,0,0,0,0,0,0,8,12.5,50,8:22,bjorkka01
623,Dave Capuano,1990,1990,1,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,,capuada01
624,Ryan Craig,2011,2011,1,6,0,0,0,-3,22,0,0,0,0,0,0,0,7,0.0,59,9:49,craigry01
625,Cory Cross,2006,2006,1,6,0,1,1,-1,6,0,0,0,0,1,0,0,1,0.0,79,13:13,crossco01
626,Scott Gruhl,1988,1988,1,6,1,0,1,0,0,1,0,0,0,0,0,0,7,14.3,,,gruhlsc01
627,Dmitry Kulikov,2023,2023,1,6,0,1,1,-2,4,0,0,0,0,1,0,0,4,0.0,72,12:00,kulikdm01
628,Petteri Lehto,1985,1985,1,6,0,0,0,-4,4,0,0,0,0,0,0,0,5,0.0,,,lehtope01
629,Brian McKenzie,1972,1972,1,6,1,1,2,-2,4,1,0,0,0,0,1,0,8,12.5,,,mckenbr01
630,Stefan Noesen,2020,2020,1,6,1,0,1,0,0,1,0,0,0,0,0,0,8,12.5,59,9:51,noesest01
631,Cal O'Reilly,2012,2012,1,6,0,1,1,-4,0,0,0,0,0,0,1,0,3,0.0,73,12:11,oreilca01
632,Ian Turnbull,1983,1983,1,6,0,0,0,-3,4,0,0,0,0,0,0,0,6,0.0,,,turnbia01
633,Nolan Baumgartner,2004,2004,1,5,0,0,0,-7,2,0,0,0,0,0,0,0,6,0.0,97,19:20,baumgno01
634,Brian Bonin,1999,1999,1,5,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,62,12:19,boninbr01
635,Jonathan Filewich,2008,2008,1,5,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,43,8:42,filewjo01
636,Andrew Hutchinson,2011,2011,1,5,0,1,1,-3,6,0,0,0,0,1,0,0,2,0.0,77,15:18,hutchan01
637,Ted Lanyon,1968,1968,1,5,0,0,0,1,4,0,0,0,0,0,0,0,1,0.0,,,lanyote01
638,Colin McDonald,2012,2012,1,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,42,8:28,mcdonco01
639,Philip Samuelsson,2014,2014,1,5,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,78,15:34,samueph01
640,Vladimír Vůjtek,2003,2003,1,5,0,1,1,-4,0,0,0,0,0,0,1,0,3,0.0,38,7:34,vujtevl01
641,Steve Webb,2004,2004,1,5,0,0,0,-3,2,0,0,0,0,0,0,0,3,0.0,27,5:20,webbst01
642,Drake Caggiula,2023,2023,1,4,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,26,6:36,caggidr01
643,Justin Duberman,1994,1994,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,duberju01
644,Taylor Fedun,2023,2023,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,44,11:04,fedunta01
645,Bill Lecaine,1969,1969,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,lecaibi01
646,Mike Meeker,1979,1979,1,4,0,0,0,-1,5,0,0,0,0,0,0,0,2,0.0,,,meekemi01
647,Pavel Skrbek,1999,1999,1,4,0,0,0,2,2,0,0,0,0,0,0,0,1,0.0,57,14:21,skrbepa01
648,Neil Belland,1987,1987,1,3,0,1,1,0,0,0,0,0,0,1,0,0,4,0.0,,,bellane01
649,Yves Bergeron,1975,1977,2,3,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,,,bergeyv01
650,Micki DuPont,2007,2007,1,3,0,1,1,-3,4,0,0,0,0,0,1,0,6,0.0,41,13:48,duponmi01
651,Jonathan Gruden,2023,2023,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,5:20,grudejo02
652,Filip Hallander,2022,2023,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,26,8:36,hallafi01
653,Ross Lupaschuk,2003,2003,1,3,0,0,0,-3,4,0,0,0,0,0,0,0,3,0.0,49,16:20,lupasro01
654,Steve Lyon,1977,1977,1,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,,,lyonst01
655,Carl Mokosak,1987,1987,1,3,0,0,0,-4,4,0,0,0,0,0,0,0,3,0.0,,,mokosca01
656,Samuel Poulin,2023,2023,1,3,0,1,1,-3,2,0,0,0,0,0,1,0,2,0.0,30,9:58,poulisa01
657,Dylan Reese,2013,2013,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,46,15:16,reesedy01
658,Grant Sasser,1984,1984,1,3,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,,,sassegr01
659,Ryan Savoia,1999,1999,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,,7,2:27,savoiry01
