--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
456,Gord Fraser,1927,1928,2,54,15,7,22,,103,,,,5,,,,,,,,frasego01
457,Jeremy Morin,2011,2015,5,54,8,8,16,7,56,8,0,0,0,7,1,0,96,8.3,510,9:27,morinje01
458,Joakim Nordström,2014,2015,2,54,1,5,6,-7,6,1,0,0,0,5,0,0,68,1.5,604,11:11,nordsjo02
459,Peter White,2002,2003,2,54,3,4,7,-8,10,2,1,0,1,3,1,0,23,13.0,559,10:21,whitepe01
460,Colin Blackwell,2023,2023,1,53,2,8,10,-16,6,2,0,0,0,7,0,1,53,3.8,625,11:48,blackco01
461,Lance Bouma,2018,2018,1,53,3,6,9,1,36,3,0,0,1,5,1,0,56,5.4,564,10:39,boumala01
462,Mike Eastwood,2003,2003,1,53,2,10,12,-6,24,2,0,0,0,8,0,2,32,6.3,684,12:54,eastwmi01
463,Yanic Perreault,2008,2008,1,53,9,5,14,-1,24,9,0,0,0,3,1,1,58,15.5,610,11:30,perreya01
464,Igor Ulanov,1996,1996,1,53,1,8,9,12,92,1,0,0,0,8,0,0,24,4.2,,,ulanoig01
465,Henrik Borgström,2022,2022,1,52,4,3,7,-14,22,4,0,0,0,2,1,0,41,9.8,547,10:31,borgshe01
466,Babe Dye*,1927,1928,2,52,25,5,30,,14,,,,2,,,,,,,,dyeba01
467,Brent Grieve,1995,1996,2,52,3,9,12,7,51,3,0,0,0,8,1,0,52,5.8,,,grievbr01
468,Steve Montador,2012,2012,1,52,5,9,14,4,45,3,2,0,1,5,4,0,57,8.8,768,14:46,montast01
469,Florent Robidoux,1981,1984,3,52,7,4,11,-7,75,6,1,0,0,3,0,1,37,18.9,,,robidfl01
470,Pep Kelly,1937,1941,2,51,18,7,25,,7,15,1,2,2,6,1,0,,,,,kellype02
471,André Lacroix,1972,1972,1,51,4,7,11,4,6,3,1,0,1,5,2,0,34,11.8,,,lacroan01
472,Sean O'Donnell,2012,2012,1,51,0,7,7,-6,23,0,0,0,0,7,0,0,30,0.0,689,13:31,odonnse01
473,Deron Quint,2004,2004,1,51,4,7,11,-26,18,2,2,0,0,6,1,0,72,5.6,925,18:08,quintde01
474,Wayne Maki,1968,1969,2,50,5,5,10,-4,32,4,1,0,1,3,2,0,54,9.3,,,makiwa01
475,Zack Smith,2020,2020,1,50,4,7,11,2,29,3,0,1,1,6,0,1,43,9.3,589,11:47,smithza01
476,Jordin Tootoo,2017,2017,1,50,2,1,3,-6,28,2,0,0,0,1,0,0,43,4.7,337,6:45,tootojo01
477,Dave Creighton,1955,1955,1,49,7,7,14,,6,7,0,0,2,6,1,0,,,,,creigda01
478,Carl Dahlström,2018,2019,2,49,0,9,9,7,6,0,0,0,0,8,0,1,54,0.0,900,18:22,dahlsca01
479,Pete Palangio,1937,1938,2,49,10,10,20,,20,9,1,0,1,8,2,0,,,,,palanpe01
480,Russ Blinco,1939,1939,1,48,3,12,15,,2,3,0,0,1,11,1,0,,,,,blincru01
481,Nick Boynton,2010,2011,2,48,1,8,9,6,48,1,0,0,0,8,0,0,53,1.9,756,15:45,boyntni01
482,Lionel Conacher*,1934,1934,1,48,9,14,23,,87,7,2,0,3,10,4,0,,,,,conacli01
483,Jack Jackson,1947,1947,1,48,2,5,7,,38,2,0,0,0,4,1,0,,,,,jacksja01
484,Norm Locking,1935,1936,2,48,2,6,8,,26,2,0,0,1,5,1,0,,,,,lockino01
485,Gerry Lowrey,1932,1932,1,48,8,3,11,,32,,,,1,,,,,,,,lowrege01
486,Earl Robinson,1939,1939,1,48,9,6,15,,13,9,0,0,1,6,0,0,,,,,robinea01
487,Jack Shill,1938,1939,2,48,6,7,13,,12,6,0,0,0,7,0,0,,,,,shillja01
488,Brendan Perlini,2019,2020,2,47,12,3,15,-12,20,12,0,0,0,3,0,0,78,15.4,496,10:33,perlibr01
489,Dylan Sikura,2018,2020,3,47,1,13,14,5,0,1,0,0,0,13,0,0,71,1.4,528,11:15,sikurdy01
490,Rod Buskas,1992,1993,2,46,0,4,4,-10,106,0,0,0,0,4,0,0,25,0.0,,,buskaro01
491,David Mackey,1988,1989,2,46,2,5,7,-15,149,2,0,0,1,5,0,0,38,5.3,,,mackeda01
492,Phil Maloney,1959,1960,2,46,8,6,14,1,4,6,2,0,1,3,3,0,35,17.1,,,malonph01
493,Tom McMurchy,1984,1986,3,46,4,3,7,-9,57,4,0,0,0,3,0,0,31,12.9,,,mcmurto01
494,Baldy Northcott,1939,1939,1,46,5,7,12,,9,5,0,0,0,6,1,0,,,,,northba01
495,Sylvain Côté,2000,2000,1,45,6,18,24,-4,14,1,5,0,2,11,7,0,78,7.7,1051,23:22,cotesy01
496,Ron Ingram,1957,1957,1,45,1,6,7,,21,1,0,0,0,4,2,0,,,,,ingraro01
497,Jeff Larmer,1984,1986,3,45,9,13,22,5,20,7,2,0,1,12,1,0,69,13.0,,,larmeje01
498,Stéphane Robidas,2004,2004,1,45,2,10,12,6,33,1,0,1,1,9,1,0,55,3.6,942,20:56,robidst01
499,Todd Simpson,2006,2006,1,45,0,3,3,-2,116,0,0,0,0,3,0,0,25,0.0,589,13:05,simpsto01
500,Andy Blair,1937,1937,1,44,0,3,3,,33,0,0,0,0,3,0,0,,,,,blairan01
501,John Harms,1944,1945,2,44,5,5,10,,21,5,0,0,0,5,0,0,,,,,harmsjo01
502,Alex McKinnon,1929,1929,1,44,1,1,2,,54,,,,1,,,,,,,,mckinal01
503,Jarred Tinordi,2023,2023,1,44,2,6,8,-17,40,2,0,0,1,6,0,0,32,6.3,724,16:27,tinorja01
504,Georges Boucher*,1932,1932,1,43,1,5,6,,54,,,,0,,,,,,,,bouchge01
505,Russ Brayshaw,1945,1945,1,43,5,9,14,,24,4,1,0,0,9,0,0,,,,,braysru01
506,Ryan Garbutt,2016,2016,1,43,2,4,6,-7,27,2,0,0,1,4,0,0,83,2.4,444,10:20,garbury01
507,Jimmy Hayes,2012,2014,3,43,6,7,13,-2,16,5,1,0,0,6,1,0,55,10.9,485,11:16,hayesji01
508,Eddie Ouellette,1936,1936,1,43,3,2,5,,11,3,0,0,2,1,1,0,,,,,ouelled01
509,Igor Radulov,2003,2004,2,43,9,7,16,-5,22,6,3,0,0,6,1,0,61,14.8,546,12:43,radulig01
510,Todd White,1998,2000,3,43,6,8,14,-1,22,4,2,0,0,6,2,0,46,13.0,491,13:38,whiteto02
511,Sid Abel*,1953,1954,2,42,5,4,9,,10,3,2,0,1,2,2,0,,,,,abelsi01
512,Wally Boyer,1967,1967,1,42,5,6,11,-3,15,4,1,0,1,6,0,0,27,18.5,,,boyerwa01
513,Randy Holt,1975,1978,4,42,0,4,4,-22,60,0,0,0,0,3,1,0,24,0.0,,,holtra01
514,Tomáš Jurčo,2017,2018,2,42,7,4,11,-3,14,7,0,0,1,4,0,0,67,10.4,514,12:14,jurcoto01
515,Jean Savard,1978,1979,2,42,7,12,19,4,29,5,2,0,2,12,0,0,44,15.9,,,savarje01
516,Percy Traub,1927,1927,1,42,0,2,2,,83,,,,0,,,,,,,,traubpe01
517,Cully Wilson,1927,1927,1,42,8,4,12,,42,,,,1,,,,,,,,wilsocu01
518,Johnathan Aitken,2004,2004,1,41,0,1,1,-9,70,0,0,0,0,1,0,0,37,0.0,707,17:15,aitkejo01
519,Daniel Cleary,1998,1999,2,41,4,5,9,-3,24,4,0,0,0,5,0,0,53,7.5,502,14:21,clearda01
520,Bill Dineen,1958,1958,1,41,4,9,13,,8,3,1,0,1,9,0,0,,,,,dineebi01
521,Wally Hergesheimer,1957,1957,1,41,2,8,10,,12,2,0,0,0,6,2,0,,,,,hergewa01
522,Harold Jackson,1937,1938,2,41,1,3,4,,6,1,0,0,0,3,0,0,,,,,jacksha01
523,Mattias Janmark,2021,2021,1,41,10,9,19,-17,8,5,4,1,0,6,3,0,72,13.9,690,16:49,janmama02
524,Brandon Mashinter,2016,2016,1,41,4,1,5,-7,23,4,0,0,0,1,0,0,25,16.0,307,7:30,mashibr01
525,Johnny Sheppard,1934,1934,1,41,3,4,7,,4,3,0,0,0,3,1,0,,,,,sheppjo01
526,Rob Brown,1992,1993,2,40,6,17,23,5,67,3,3,0,1,11,6,0,57,10.5,,,brownro01
527,Murray Costello*,1954,1954,1,40,3,2,5,,6,2,1,0,0,2,0,0,,,,,costemu01
528,Gerry Goyer,1968,1968,1,40,1,2,3,-18,4,1,0,0,0,2,0,0,20,5.0,,,goyerge01
529,Vic Lynn,1953,1954,2,40,1,10,11,,25,0,1,0,0,10,0,0,,,,,lynnvi01
530,Dutch Reibel,1958,1958,1,40,4,12,16,,6,4,0,0,0,9,3,0,,,,,reibedu01
531,Doug Robinson,1965,1965,1,40,2,9,11,2,8,2,0,0,0,9,0,0,58,3.4,,,robindo01
532,Mikhail Yakubov,2004,2006,2,40,2,9,11,-12,16,2,0,0,1,7,2,0,43,4.7,532,13:18,yakubmi01
533,Steve Black,1951,1951,1,39,4,6,10,,22,3,1,0,0,6,0,0,,,,,blackst01
534,Vic Desjardins,1931,1931,1,39,3,12,15,,17,,,,1,,,,,,,,desjavi01
535,Aaron Downey,2001,2002,2,39,1,0,1,-3,82,1,0,0,1,0,0,0,12,8.3,200,5:08,downeaa01
536,Burke Henry,2003,2004,2,39,2,6,8,-13,33,2,0,0,0,6,0,0,56,3.6,689,17:39,henrybu01
537,Danny Richmond,2006,2008,3,39,0,2,2,-9,68,0,0,0,0,2,0,0,21,0.0,473,12:08,richmda01
538,Aud Tuten,1942,1943,2,39,4,8,12,,48,4,0,0,0,7,1,0,,,,,tutenau01
539,Tony Horacek,1992,1995,3,38,1,5,6,-1,99,1,0,0,0,5,0,0,18,5.6,,,horacto01
540,Aaron Johnson,2009,2009,1,38,3,5,8,19,33,3,0,0,1,5,0,0,27,11.1,537,14:09,johnsaa01
541,Henri Jokiharju,2019,2019,1,38,0,12,12,-7,16,0,0,0,0,11,1,0,62,0.0,721,18:59,jokihhe01
542,Vic Stasiuk,1950,1951,2,38,6,4,10,,8,4,2,0,1,3,1,0,,,,,stasivi01
543,Peter Bondra,2007,2007,1,37,5,9,14,2,26,3,2,0,3,8,1,0,46,10.9,445,12:01,bondrpe01
544,Les Cunningham,1940,1940,1,37,6,11,17,,2,6,0,0,0,10,1,0,,,,,cunnile01
545,Wilf Field,1945,1945,1,37,3,4,7,,20,3,0,0,1,3,1,0,,,,,fieldwi01
546,Mike Hardman,2021,2023,3,37,1,4,5,-8,11,1,0,0,0,4,0,0,24,4.2,365,9:51,hardmmi01
547,Jack Leswick,1934,1934,1,37,1,7,8,,16,1,0,0,0,6,1,0,,,,,leswija01
548,Mike Peluso,2002,2002,1,37,4,2,6,-3,19,4,0,0,1,2,0,0,45,8.9,343,9:17,pelusmi02
549,Karl Stewart,2007,2007,1,37,2,3,5,-2,43,1,0,1,0,3,0,0,19,10.5,347,9:22,stewaka01
550,Bruce Cassidy,1984,1990,6,36,4,13,17,-10,10,1,3,0,0,6,7,0,64,6.3,,,cassibr01
551,Matt Ellison,2004,2006,2,36,3,10,13,-7,17,2,1,0,0,6,4,0,51,5.9,510,14:10,ellisma02
552,Duke Keats*,1928,1929,2,36,14,9,23,,52,,,,2,,,,,,,,keatsdu01
553,Clarence MacKenzie,1933,1933,1,36,4,4,8,,,,,,1,,,,,,,,mackecl01
554,Bob MacMillan,1985,1985,1,36,5,7,12,-16,12,5,0,0,1,7,0,0,39,12.8,,,macmibo01
555,Brandon Pirri,2011,2021,5,36,6,7,13,5,6,5,1,0,0,7,0,0,44,13.6,449,12:28,pirribr01
556,Valeri Zelepukin,2001,2001,1,36,3,4,7,-14,18,1,0,2,0,4,0,0,38,7.9,436,12:07,zelepva01
557,George Hay*,1927,1927,1,35,14,10,24,,12,,,,2,,,,,,,,hayge01
558,Pat Ribble,1979,1980,2,35,2,5,7,-1,22,2,0,0,1,4,0,1,27,7.4,,,ribblpa01
559,Kevin Todd,1994,1994,1,35,5,6,11,-2,16,4,1,0,1,6,0,0,49,10.2,,,toddke01
560,Michal Barinka,2004,2006,2,34,0,2,2,-12,26,0,0,0,0,2,0,0,34,0.0,490,14:25,barinmi01
561,Billy Dea,1958,1958,1,34,5,8,13,,4,5,0,0,1,8,0,0,,,,,deabi01
562,Aut Erickson,1963,1964,2,34,0,1,1,3,42,0,0,0,0,1,0,0,14,0.0,,,erickau01
563,Ryan Johnson,2011,2011,1,34,1,5,6,-2,8,1,0,0,1,5,0,0,25,4.0,352,10:21,johnsry01
564,Lukas Reichel,2022,2023,2,34,7,9,16,-16,6,7,0,0,0,6,3,0,57,12.3,522,15:20,reichlu01
565,Carl Söderberg,2021,2021,1,34,7,8,15,-5,14,3,4,0,1,6,1,1,41,17.1,511,15:02,soderca01
566,Dan Frawley,1984,1985,2,33,4,3,7,-2,64,4,0,0,1,3,0,0,25,16.0,,,frawlda01
567,Vic Heyliger,1938,1944,2,33,2,3,5,,2,1,1,0,1,3,0,0,,,,,heylivi01
568,Andreas Martinsen,2018,2019,2,33,2,3,5,-6,31,2,0,0,0,3,0,0,35,5.7,304,9:13,martian01
569,Tyler Motte,2017,2017,1,33,4,3,7,2,14,4,0,0,0,3,0,0,46,8.7,376,11:23,mottety01
570,John Tonelli,1992,1992,1,33,1,7,8,2,37,1,0,0,1,4,3,0,29,3.4,,,toneljo01
571,Carl Voss*,1938,1938,1,33,3,8,11,,0,3,0,0,0,7,1,0,,,,,vossca01
572,Steve Witiuk,1952,1952,1,33,3,8,11,,14,3,0,0,0,7,1,0,,,,,witiust01
573,Phillip Danault,2015,2016,2,32,1,4,5,-3,6,1,0,0,1,4,0,0,50,2.0,404,12:38,danauph01
574,Joey Johnston,1976,1976,1,32,0,5,5,-5,6,0,0,0,0,3,2,0,20,0.0,,,johnsjo01
575,Andrei Zyuzin,2008,2008,1,32,2,3,5,-11,38,1,1,0,0,2,1,0,34,5.9,479,14:58,zyuzian01
576,Hugh Coflin,1951,1951,1,31,0,3,3,,33,0,0,0,0,3,0,0,,,,,coflihu01
577,Fred Glover,1953,1953,1,31,4,2,6,,37,4,0,0,0,1,1,0,,,,,glovefr01
578,Leroy Goldsworthy,1934,1935,2,31,3,3,6,,2,3,0,0,2,3,0,0,,,,,goldsle01
579,Ray Powell,1951,1951,1,31,7,15,22,,2,6,1,0,1,13,2,0,,,,,powelra01
580,Shawn Thornton,2003,2006,3,31,2,1,3,-7,70,2,0,0,0,1,0,0,45,4.4,273,8:49,thornsh01
581,Brandon Bochenski,2006,2007,2,30,4,2,6,-11,10,4,0,0,0,2,0,0,43,9.3,278,9:15,bochebr01
582,Ulf Dahlén,1997,1997,1,30,6,8,14,9,10,5,1,0,3,7,1,0,53,11.3,,,dahleul01
583,Bob Gracie,1939,1939,1,30,4,7,11,,27,3,0,1,0,4,3,0,,,,,gracibo01
584,Clare Martin,1952,1952,1,30,1,2,3,,6,1,0,0,0,2,0,0,,,,,marticl01
585,Tim Trimper,1980,1980,1,30,6,10,16,-7,10,4,2,0,1,5,5,0,65,9.2,,,trimpti01
586,Mark Cullen,2006,2006,1,29,7,9,16,7,2,7,0,0,0,8,1,0,45,15.6,384,13:15,cullema02
587,Trevor Daley,2016,2016,1,29,0,6,6,1,8,0,0,0,0,4,2,0,43,0.0,428,14:46,daleytr01
588,Jim Wiste,1969,1970,2,29,0,8,8,2,8,0,0,0,0,7,1,0,14,0.0,,,wisteji01
589,Bob Bailey,1958,1958,1,28,3,6,9,,38,3,0,0,0,6,0,0,,,,,bailebo01
590,Andy Hilbert,2006,2006,1,28,5,4,9,-4,22,5,0,0,1,4,0,0,50,10.0,282,10:05,hilbean01
591,Val Hoffinger,1928,1929,2,28,0,1,1,,28,,,,0,,,,,,,,hoffiva01
592,Mike Maneluk,1999,1999,1,28,4,3,7,2,8,3,1,0,0,3,0,0,29,13.8,321,11:28,manelmi01
593,Ray McKay,1969,1971,3,28,0,1,1,-7,35,0,0,0,0,1,0,0,12,0.0,,,mckayra01
594,Dylan Olsen,2012,2012,1,28,0,1,1,-5,6,0,0,0,0,1,0,0,16,0.0,365,13:02,olsendy01
595,Cully Simon,1945,1945,1,28,0,0,0,,14,0,0,0,0,0,0,0,,,,,simoncu01
596,Kevyn Adams,2008,2008,1,27,0,2,2,-7,13,0,0,0,0,0,0,2,32,0.0,295,10:56,adamske01
597,Jack Dyte,1944,1944,1,27,1,0,1,,31,1,0,0,0,0,0,0,,,,,dyteja01
598,Nelson Emerson,1999,1999,1,27,4,10,14,8,13,4,0,0,1,9,1,0,94,4.3,530,19:37,emersne01
599,David Kočí,2007,2008,2,27,0,0,0,-7,156,0,0,0,0,0,0,0,5,0.0,108,4:00,kocida01
600,Dave MacKay,1941,1941,1,27,3,0,3,,28,3,0,0,1,0,0,0,,,,,mackada01
601,Brandon Manning,2019,2019,1,27,1,2,3,-14,21,1,0,0,0,2,0,0,23,4.3,418,15:28,mannibr01
602,Craig Mills,1998,1999,2,27,0,3,3,-1,36,0,0,0,0,3,0,0,6,0.0,41,5:48,millscr01
603,Eddie Rodden,1927,1928,2,27,3,4,7,,6,,,,0,,,,,,,,roddeed01
604,Viktor Svedberg,2016,2016,1,27,2,2,4,-5,4,2,0,0,0,2,0,0,40,5.0,425,15:45,svedbvi01
605,Randy Boyd,1984,1985,2,26,0,4,4,-1,22,0,0,0,0,4,0,0,22,0.0,,,boydra01
606,Lude Check,1945,1945,1,26,6,2,8,,4,5,0,1,2,2,0,0,,,,,checklu01
607,Wyatt Kalynuk,2021,2022,2,26,4,5,9,-9,6,4,0,0,0,5,0,0,27,14.8,402,15:27,kalynwy01
608,Sami Lepistö,2012,2012,1,26,1,2,3,3,4,1,0,0,0,2,0,0,19,5.3,275,10:34,lepissa01
609,Butch McDonald,1945,1945,1,26,6,13,19,,0,6,0,0,2,12,1,0,,,,,mcdonbu02
610,Bobby Orr*,1977,1979,2,26,6,21,27,8,29,4,2,0,0,9,12,0,73,8.2,,,orrbo01
611,Jack Portland,1940,1941,2,26,1,4,5,,26,1,0,0,0,4,0,0,,,,,portlja01
612,Des Smith,1940,1940,1,26,1,4,5,,27,1,0,0,0,3,1,0,,,,,smithde01
613,Mike Walton,1979,1979,1,26,6,3,9,-4,4,3,3,0,1,1,2,0,37,16.2,,,waltomi01
614,Paul Ysebaert,1994,1995,2,26,9,8,17,5,14,7,2,0,2,6,2,0,54,16.7,,,ysebapa01
615,Christian Bordeleau,1972,1972,1,25,6,8,14,5,6,5,1,0,1,7,1,0,35,17.1,,,bordech01
616,Murray Hall,1962,1964,2,25,2,0,2,-2,0,2,0,0,0,0,0,0,20,10.0,,,hallmu01
617,Craig MacDonald,2007,2007,1,25,3,2,5,-2,14,2,0,1,0,2,0,0,30,10.0,280,11:12,macdocr01
618,Ken Mosdell,1957,1957,1,25,2,4,6,,8,2,0,0,0,4,0,0,,,,,mosdeke01
619,Dmitri Nabokov,1998,1998,1,25,7,4,11,-1,10,4,3,0,2,2,2,0,34,20.6,,,nabokdm01
620,Joey Anderson,2023,2023,1,24,4,2,6,-9,0,4,0,0,1,2,0,0,28,14.3,310,12:56,anderjo08
621,Milan Bartovič,2006,2006,1,24,1,6,7,0,8,1,0,0,0,6,0,0,35,2.9,212,8:50,bartomi01
622,Hank Blade,1947,1948,2,24,2,3,5,,2,2,0,0,0,3,0,0,,,,,bladeha01
623,Alexandre Fortin,2019,2019,1,24,3,3,6,-6,2,2,0,1,1,3,0,0,29,10.3,254,10:35,fortial01
624,Tom Fowler,1947,1947,1,24,0,1,1,,18,0,0,0,0,1,0,0,,,,,fowleto01
625,Matt Keith,2004,2007,3,24,2,3,5,-7,14,1,1,0,0,3,0,0,27,7.4,282,11:44,keithma01
626,Clem Loughlin,1929,1929,1,24,0,1,1,,16,,,,0,,,,,,,,loughcl01
627,Norm Corcoran,1956,1956,1,23,1,3,4,,19,1,0,0,1,3,0,0,,,,,corcono01
628,Anthony Duclair,2018,2018,1,23,2,6,8,0,6,2,0,0,1,6,0,0,29,6.9,300,13:02,duclaan01
629,Cody Franson,2018,2018,1,23,1,6,7,-1,8,1,0,0,0,2,4,0,51,2.0,382,16:37,fransco01
630,Eddie McCalmon,1928,1928,1,23,2,0,2,,6,,,,0,,,,,,,,mccaled01
631,Mike McNeill,1991,1991,1,23,2,2,4,-1,6,1,0,1,0,2,0,0,20,10.0,,,mcneimi01
632,Amby Moran,1928,1928,1,23,1,1,2,,14,,,,1,,,,,,,,moranam01
633,Harold Phillipoff,1979,1980,2,23,0,4,4,-7,26,0,0,0,0,4,0,0,15,0.0,,,phillha01
634,Leo Reise,1946,1947,2,23,0,0,0,,19,0,0,0,0,0,0,0,,,,,reisele02
635,Sergei Samsonov,2008,2008,1,23,0,4,4,-7,6,0,0,0,0,3,1,0,38,0.0,284,12:21,samsose01
636,Anton Babchuk,2004,2006,2,22,2,5,7,-6,18,1,1,0,0,2,3,0,35,5.7,346,15:45,babchan01
637,Nicolas Beaudin,2020,2022,3,22,2,4,6,1,2,2,0,0,0,3,1,0,10,20.0,291,13:14,beaudni01
638,James Bedard,1950,1951,2,22,1,1,2,,8,1,0,0,0,1,0,0,,,,,bedarja01
639,Billy Burch*,1933,1933,1,22,2,0,2,,2,,,,0,,,,,,,,burchbi01
640,Dennis Gilbert,2019,2020,2,22,1,2,3,-8,40,1,0,0,0,2,0,0,12,8.3,343,15:34,gilbede01
641,Camille Henry,1965,1965,1,22,5,3,8,-6,2,2,3,0,0,1,2,0,23,21.7,,,henryca01
642,Alec Regula,2021,2023,3,22,1,0,1,-5,16,1,0,0,0,0,0,0,21,4.8,372,16:54,regulal01
643,Gene Ubriaco,1970,1970,1,22,1,1,2,-1,2,1,0,0,0,0,1,0,7,14.3,,,ubriage01
644,Adam Bennett,1992,1993,2,21,0,2,2,-1,20,0,0,0,0,1,1,0,21,0.0,,,bennead01
645,Harvey Fraser,1945,1945,1,21,5,4,9,,0,4,1,0,0,4,0,0,,,,,fraseha01
646,Eric Nickulas,2004,2004,1,21,1,1,2,-6,8,1,0,0,0,1,0,0,41,2.4,289,13:46,nickuer01
647,Peter Regin,2014,2015,2,21,2,3,5,6,2,2,0,0,0,2,0,1,19,10.5,210,10:00,reginpe01
648,Martin St. Pierre,2006,2008,3,21,1,3,4,-7,8,0,1,0,0,3,0,0,16,6.3,275,13:06,stpiema01
649,Alex Vlasic,2022,2023,2,21,1,2,3,-3,2,1,0,0,0,2,0,0,16,6.3,332,15:50,vlasial01
650,André Boudrias,1969,1969,1,20,4,10,14,11,4,3,1,0,1,9,0,1,40,10.0,,,boudran01
651,Bobby Burns,1928,1930,3,20,1,0,1,,2,,,,1,,,,,,,,burnsbo01
652,Ab DeMarco,1939,1940,2,20,1,5,6,,17,1,0,0,0,5,0,0,,,,,demarab01
653,Mike McMahon,1969,1969,1,20,0,8,8,15,6,0,0,0,0,7,1,0,31,0.0,,,mcmahmi02
654,Joe Papike,1941,1945,3,20,3,3,6,,4,3,0,0,1,3,0,0,,,,,papikjo01
655,Isaak Phillips,2022,2023,2,20,1,4,5,-11,9,1,0,0,0,4,0,0,20,5.0,297,14:50,phillis01
656,Chris Campoli,2011,2011,1,19,1,6,7,3,2,0,1,0,1,6,0,0,25,4.0,382,20:08,campoch01
657,Brett Connolly,2021,2022,2,19,1,2,3,-4,17,1,0,0,0,1,1,0,16,6.3,188,9:52,connobr01
658,Ivan Droppa,1994,1996,2,19,0,1,1,4,14,0,0,0,0,1,0,0,14,0.0,,,droppiv01
659,Tomáš Fleischmann,2016,2016,1,19,4,1,5,-7,4,4,0,0,0,1,0,0,23,17.4,270,14:11,fleisto01
660,Howie Menard,1970,1970,1,19,2,3,5,6,8,2,0,0,0,3,0,0,10,20.0,,,menarho01
661,Jim Playfair,1988,1989,2,19,1,3,4,5,49,0,1,0,0,2,1,0,12,8.3,,,playfji01
662,Pascal Rhéaume,2002,2002,1,19,0,2,2,-1,4,0,0,0,0,2,0,0,19,0.0,178,9:22,rheaupa01
663,Antoine Vermette,2015,2015,1,19,0,3,3,-2,6,0,0,0,0,2,1,0,24,0.0,267,14:04,vermean01
664,Reto Von Arx,2001,2001,1,19,3,1,4,-4,4,3,0,0,1,1,0,0,12,25.0,217,11:26,vonarre01
665,Frank Ashworth,1947,1947,1,18,5,4,9,,2,5,0,0,0,4,0,0,,,,,ashwofr01
666,Radim Bičánek,1999,2000,2,18,0,3,3,4,10,0,0,0,0,3,0,0,15,0.0,315,17:29,bicanra01
667,Lucas Carlsson,2020,2021,2,18,0,2,2,4,2,0,0,0,0,2,0,0,13,0.0,242,13:25,carlslu01
668,Corb Denneny,1928,1928,1,18,5,0,5,,12,,,,1,,,,,,,,denneco01
669,Ken Doraty,1927,1927,1,18,0,0,0,,0,,,,0,,,,,,,,doratke01
670,Karl Dykhuis,1992,1993,2,18,1,8,9,1,4,0,1,0,0,6,1,1,22,4.5,,,dykhuka01
671,Tony Hrkac,1992,1992,1,18,1,2,3,4,6,1,0,0,0,1,1,0,22,4.5,,,hrkacto01
672,Steve Hrymnak,1952,1952,1,18,2,1,3,,4,2,0,0,0,1,0,0,,,,,hrymnst01
673,Magnus Johansson,2008,2008,1,18,0,4,4,-5,4,0,0,0,0,4,0,0,15,0.0,264,14:39,johanma01
674,Craig Muni,1993,1994,2,18,0,4,4,4,12,0,0,0,0,4,0,0,15,0.0,,,municr01
675,Rémi Royer,1999,1999,1,18,0,0,0,-10,67,0,0,0,0,0,0,0,24,0.0,245,13:37,royerre01
676,Nikita Zaitsev,2023,2023,1,18,1,2,3,-4,12,1,0,0,0,2,0,0,10,10.0,275,15:17,zaitsni01
677,Phil Besler,1939,1939,1,17,1,2,3,,14,1,0,0,1,2,0,0,,,,,besleph01
678,John Brenneman,1965,1965,1,17,1,0,1,0,2,1,0,0,1,0,0,0,13,7.7,,,brennjo01
679,Don Campbell,1944,1944,1,17,1,3,4,,6,1,0,0,0,2,1,0,,,,,campbdo01
680,Don Dietrich,1984,1984,1,17,0,5,5,-1,0,0,0,0,0,5,0,0,22,0.0,,,dietrdo01
681,Bob Hassard,1955,1955,1,17,0,0,0,,4,0,0,0,0,0,0,0,,,,,hassabo01
682,Jack Miller,1950,1951,2,17,0,0,0,,4,0,0,0,0,0,0,0,,,,,milleja01
683,Jayson More,1998,1998,1,17,0,2,2,7,8,0,0,0,0,2,0,0,17,0.0,,,moreja01
684,Derek Plante,2000,2000,1,17,1,1,2,-1,2,1,0,0,0,1,0,0,14,7.1,133,7:48,plantde01
685,Joe Reekie,2002,2002,1,17,0,2,2,2,28,0,0,0,0,2,0,0,7,0.0,238,14:00,reekijo01
686,Filip Roos,2023,2023,1,17,1,2,3,-5,4,1,0,0,0,2,0,0,19,5.3,276,16:13,roosfi01
687,Rob Scuderi,2016,2016,1,17,0,0,0,-6,0,0,0,0,0,0,0,0,14,0.0,189,11:06,scudero01
688,Ralph Backstrom,1973,1973,1,16,6,3,9,0,2,5,0,1,0,2,0,1,36,16.7,,,backsra01
689,Randy Cunneyworth,1994,1994,1,16,4,3,7,1,13,4,0,0,1,3,0,0,33,12.1,,,cunnera01
690,Tuomas Grönman,1997,1997,1,16,0,1,1,-4,13,0,0,0,0,1,0,0,9,0.0,,,gronmtu01
691,Edward Leier,1950,1951,2,16,2,1,3,,2,2,0,0,0,1,0,0,,,,,leiered01
692,Rob Palmer,1974,1976,3,16,0,3,3,2,2,0,0,0,0,3,0,0,8,0.0,,,palmero01
693,Kimmo Timonen,2015,2015,1,16,0,0,0,-3,2,0,0,0,0,0,0,0,10,0.0,192,11:59,timonki01
