--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
448,Craig Norwich,1981,1981,1,23,4,12,16,1,14,1,3,0,1,7,5,0,64,6.3,,,norwicr01
449,Dave Pichette,1984,1984,1,23,0,11,11,-4,6,0,0,0,0,5,6,0,37,0.0,,,picheda01
450,Wade Redden,2013,2013,1,23,2,3,5,-2,11,2,0,0,0,3,0,0,23,8.7,345,14:59,reddewa01
451,Peter Šťastný*,1994,1995,2,23,6,12,18,-1,4,4,2,0,1,6,6,0,39,15.4,,,stastpe01
452,Vladimir Chebaturkin,2001,2001,1,22,1,2,3,5,26,1,0,0,0,2,0,0,5,20.0,289,13:09,chebavl01
453,Denis Dupéré,1975,1975,1,22,3,6,9,4,8,2,1,0,0,6,0,0,35,8.6,,,duperde01
454,Stan Gilbertson,1975,1975,1,22,1,4,5,-5,4,1,0,0,0,4,0,0,32,3.1,,,gilbest01
455,Jeff Heerema,2004,2004,1,22,1,2,3,-5,4,1,0,0,1,1,1,0,28,3.6,230,10:26,heereje01
456,Tom Koivisto,2003,2003,1,22,2,4,6,1,10,2,0,0,1,1,3,0,26,7.7,368,16:44,koivito01
457,Dick Lamby,1979,1981,3,22,0,5,5,-3,22,0,0,0,0,5,0,0,25,0.0,,,lambydi01
458,Kevin Miehm,1993,1994,2,22,1,4,5,-2,8,1,0,0,0,4,0,0,10,10.0,,,miehmke01
459,Václav Nedomanský*,1983,1983,1,22,2,9,11,-8,2,1,1,0,0,4,5,0,35,5.7,,,nedomva01
460,Wayne Rivers,1968,1968,1,22,4,4,8,-2,8,3,1,0,0,3,1,0,53,7.5,,,riverwa01
461,Rob Robinson,1992,1992,1,22,0,1,1,-4,8,0,0,0,0,1,0,0,9,0.0,,,robinro01
462,Timofei Shishkanov,2006,2006,1,22,3,2,5,-1,6,3,0,0,0,2,0,0,26,11.5,186,8:28,shishti01
463,Dave Thomlinson,1990,1991,2,22,1,2,3,-7,12,1,0,0,0,2,0,0,17,5.9,,,thomlda01
464,Mike Walton,1979,1979,1,22,7,11,18,-13,6,4,3,0,0,6,5,0,41,17.1,,,waltomi01
465,Scott Gomez,2016,2016,1,21,1,7,8,-4,4,1,0,0,1,3,4,0,10,10.0,236,11:15,gomezsc01
466,Mike Johnson,2008,2008,1,21,2,3,5,-4,8,2,0,0,0,3,0,0,21,9.5,273,13:01,johnsmi01
467,Michel Parizeau,1972,1972,1,21,1,2,3,-1,8,0,1,0,0,2,0,0,14,7.1,,,parizmi01
468,Mike Bullard,1989,1989,1,20,4,12,16,1,46,2,2,0,0,8,4,0,52,7.7,,,bullami01
469,Don Laurence,1980,1980,1,20,1,2,3,-7,8,1,0,0,1,2,0,0,35,2.9,,,lauredo01
470,Connie Madigan,1973,1973,1,20,0,3,3,1,25,0,0,0,0,3,0,0,11,0.0,,,madigco01
471,Glen Metropolit,2007,2007,1,20,2,3,5,0,14,1,1,0,0,1,2,0,31,6.5,259,12:58,metrogl01
472,Jakub Vrána,2023,2023,1,20,10,4,14,2,10,6,4,0,2,4,0,0,56,17.9,303,15:10,vranaja01
473,Derek King,2000,2000,1,19,2,7,9,0,6,1,1,0,0,5,2,0,29,6.9,242,12:44,kingde01
474,James Neal,2022,2022,1,19,2,2,4,-1,0,1,1,0,1,1,1,0,31,6.5,227,11:58,nealja01
475,Petr Nedvěd,1994,1994,1,19,6,14,20,2,8,4,2,0,0,9,5,0,63,9.5,,,nedvepe01
476,Scott Perunovich,2022,2022,1,19,0,6,6,2,8,0,0,0,0,3,3,0,14,0.0,294,15:27,perunsc01
477,Ron Stewart,1968,1968,1,19,7,5,12,-7,11,5,1,1,2,2,3,0,69,10.1,,,stewaro01
478,Rob Whistle,1988,1988,1,19,3,3,6,0,6,3,0,0,1,3,0,0,17,17.6,,,whistro01
479,Ron Attwell,1968,1968,1,18,1,7,8,-10,6,0,1,0,0,5,2,0,31,3.2,,,attwero01
480,Denny Felsner,1992,1995,4,18,1,4,5,2,6,1,0,0,0,4,0,0,14,7.1,,,felsnde01
481,Wayne Gretzky*,1996,1996,1,18,8,13,21,-6,2,6,1,1,1,4,9,0,51,15.7,,,gretzwa01
482,Bobby Simpson,1980,1980,1,18,2,2,4,-2,0,2,0,0,0,1,1,0,20,10.0,,,simpsbo01
483,Paul Broten,1996,1996,1,17,0,1,1,-1,4,0,0,0,0,1,0,0,11,0.0,,,brotepa01
484,Aaron Downey,2006,2006,1,17,2,0,2,0,45,2,0,0,0,0,0,0,11,18.2,67,3:56,downeaa01
485,Mark Johnson,1985,1985,1,17,4,6,10,-2,2,2,2,0,0,5,1,0,37,10.8,,,johnsma02
486,Jim Shires,1972,1972,1,17,0,3,3,-13,8,0,0,0,0,2,1,0,14,0.0,,,shireji01
487,Nikita Soshnikov,2018,2019,2,17,1,1,2,-1,4,1,0,0,0,1,0,0,18,5.6,170,9:59,soshnni01
488,Jeff Batters,1994,1995,2,16,0,0,0,-4,28,0,0,0,0,0,0,0,4,0.0,,,batteje01
489,Dallas Eakins,1996,1996,1,16,0,1,1,-2,34,0,0,0,0,1,0,0,6,0.0,,,eakinda01
490,Alexei Gusarov,2001,2001,1,16,0,4,4,-3,6,0,0,0,0,3,1,0,10,0.0,339,21:11,gusaral01
491,Wayne Maki,1970,1970,1,16,2,1,3,-6,4,2,0,0,1,1,0,0,35,5.7,,,makiwa01
492,Vladimír Országh,2006,2006,1,16,4,5,9,-2,14,3,1,0,0,5,0,0,23,17.4,270,16:52,orszavl01
493,Cam Paddock,2009,2009,1,16,2,1,3,-4,0,2,0,0,0,1,0,0,17,11.8,171,10:41,paddoca01
494,Myron Stankiewicz,1969,1969,1,16,0,2,2,-1,11,0,0,0,0,2,0,0,17,0.0,,,stankmy01
495,Ray Ferraro,2002,2002,1,15,6,4,10,2,8,4,2,0,1,3,1,0,27,22.2,211,14:05,ferrara01
496,Simon Gamache,2006,2006,1,15,3,4,7,1,10,3,0,0,0,3,1,0,32,9.4,208,13:53,gamacsi01
497,Philip McRae,2011,2011,1,15,1,2,3,-10,2,1,0,0,0,2,0,0,13,7.7,136,9:02,mcraeph01
498,Zbyněk Michálek,2015,2015,1,15,2,2,4,3,6,2,0,0,0,2,0,0,19,10.5,294,19:37,michazb01
499,Roger Picard,1968,1968,1,15,2,2,4,-3,21,2,0,0,0,2,0,0,45,4.4,,,picarro01
500,Gene Carr,1972,1972,1,14,3,2,5,0,9,3,0,0,0,2,0,0,29,10.3,,,carrge01
501,Ville Nieminen,2007,2007,1,14,0,0,0,-1,29,0,0,0,0,0,0,0,13,0.0,128,9:09,niemivi01
502,Jordan Nolan,2019,2019,1,14,0,2,2,2,14,0,0,0,0,2,0,0,17,0.0,111,7:56,nolanjo01
503,Dan Quinn,1991,1991,1,14,4,7,11,-5,20,0,4,0,2,4,3,0,26,15.4,,,quinnda01
504,Norm Beaudin,1968,1968,1,13,1,1,2,-4,4,0,1,0,0,0,1,0,9,11.1,,,beaudno01
505,Aris Brimanis,2004,2004,1,13,0,0,0,0,4,0,0,0,0,0,0,0,3,0.0,156,12:02,brimaar01
506,Todd Elik,1995,1995,1,13,2,4,6,5,4,2,0,0,0,3,1,0,26,7.7,,,elikto01
507,T.J. Hensick,2011,2011,1,13,1,2,3,-5,2,1,0,0,0,1,1,0,12,8.3,118,9:05,hensitj01
508,Brian Savage,2004,2004,1,13,4,3,7,-3,2,3,1,0,1,1,2,0,23,17.4,211,16:15,savagbr01
509,Jesse Boulerice,2006,2006,1,12,0,0,0,-4,13,0,0,0,0,0,0,0,2,0.0,32,2:39,bouleje01
510,David Bruce,1991,1991,1,12,1,2,3,1,14,1,0,0,0,2,0,0,23,4.3,,,bruceda01
511,Norm Dennis,1969,1972,4,12,3,0,3,-4,11,2,1,0,0,0,0,0,13,23.1,,,dennino01
512,Darryl Edestrand,1968,1968,1,12,0,0,0,-3,2,0,0,0,0,0,0,0,12,0.0,,,edestda01
513,Kari Eloranta,1982,1982,1,12,1,7,8,6,6,0,1,0,1,2,5,0,22,4.5,,,eloraka01
514,Charlie Huddy,1996,1996,1,12,0,0,0,-7,6,0,0,0,0,0,0,0,13,0.0,,,huddych01
515,Justin Papineau,2002,2003,2,12,2,1,3,-3,0,2,0,0,1,1,0,0,15,13.3,130,10:48,papinju01
516,Darren Rumble,2001,2001,1,12,0,4,4,7,27,0,0,0,0,1,1,2,11,0.0,219,18:13,rumblda01
517,Brad Shaw,1999,1999,1,12,0,0,0,0,4,0,0,0,0,0,0,0,10,0.0,148,12:21,shawbr01
518,Terry Harper,1980,1980,1,11,1,5,6,5,6,1,0,0,0,5,0,0,14,7.1,,,harpete01
519,Joel Perrault,2007,2007,1,11,0,0,0,-4,0,0,0,0,0,0,0,0,13,0.0,91,8:19,perrajo01
520,Rick Shinske,1979,1979,1,11,0,4,4,-3,2,0,0,0,0,4,0,0,7,0.0,,,shinsri01
521,Jim Vesey,1989,1990,2,11,1,2,3,-4,7,1,0,0,0,2,0,0,8,12.5,,,veseyji01
522,Bryan Watson,1974,1974,1,11,0,1,1,0,19,0,0,0,0,1,0,0,10,0.0,,,watsobr01
523,Joe Zanussi,1977,1977,1,11,0,3,3,-6,4,0,0,0,0,1,2,0,11,0.0,,,zanusjo01
524,Bob Collyard,1974,1974,1,10,1,3,4,1,4,1,0,0,0,3,0,0,12,8.3,,,collybo01
525,Brent Hughes,1973,1974,2,10,1,1,2,1,0,1,0,0,0,0,1,0,16,6.3,,,hughebr01
526,Roger Lafreniere,1973,1973,1,10,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,,,lafrero01
527,Dan Trebil,2001,2001,1,10,0,0,0,1,0,0,0,0,0,0,0,0,9,0.0,142,14:14,trebida01
528,Brad Hunt,2017,2017,1,9,1,4,5,-2,2,0,1,0,0,3,1,0,12,8.3,122,13:36,huntbr01
529,Yuri Khmylev,1996,1997,2,9,1,1,2,-6,2,1,0,0,0,1,0,0,16,6.3,,,khmylyu01
530,Nathan Oystrick,2011,2011,1,9,1,2,3,1,9,0,1,0,0,2,0,0,11,9.1,110,12:10,oystrna01
531,Jame Pollock,2004,2004,1,9,0,0,0,-1,6,0,0,0,0,0,0,0,19,0.0,139,15:25,polloja01
532,Bill Root,1988,1988,1,9,0,0,0,-7,6,0,0,0,0,0,0,0,6,0.0,,,rootbi01
533,Mitch Babin,1976,1976,1,8,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,,,babinmi01
534,Perry Ganchar,1984,1985,2,8,0,2,2,1,0,0,0,0,0,2,0,0,4,0.0,,,ganchpe01
535,Olli Jokinen,2015,2015,1,8,1,2,3,3,0,1,0,0,1,2,0,0,17,5.9,88,11:00,jokinol01
536,Alexei Kasatonov,1994,1994,1,8,0,2,2,5,19,0,0,0,0,2,0,0,6,0.0,,,kasatal01
537,Rich Pilon,2002,2002,1,8,0,2,2,-1,9,0,0,0,0,2,0,0,3,0.0,102,12:45,pilonri01
538,Mike Posavad,1986,1987,2,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,posavmi01
539,Steve Regier,2009,2009,1,8,3,1,4,-1,4,1,2,0,0,1,0,0,11,27.3,88,10:59,regiest01
540,Dave Scatchard,2011,2011,1,8,0,1,1,1,6,0,0,0,0,1,0,0,6,0.0,38,4:45,scatcda01
541,Kenny Agostino,2017,2017,1,7,1,2,3,0,2,1,0,0,0,1,1,0,17,5.9,89,12:47,agostke01
542,Steve Bozek,1988,1988,1,7,0,0,0,-2,2,0,0,0,0,0,0,0,6,0.0,,,bozekst01
543,Michael Del Zotto,2019,2019,1,7,0,3,3,-2,0,0,0,0,0,3,0,0,5,0.0,91,13:02,delzomi01
544,Stefan Della Rovere,2011,2011,1,7,0,0,0,0,11,0,0,0,0,0,0,0,4,0.0,43,6:05,dellast01
545,Lars Eller,2010,2010,1,7,2,0,2,2,4,1,1,0,0,0,0,0,8,25.0,76,10:49,ellerla01
546,Shawn Evans,1986,1986,1,7,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,,,evanssh01
547,Terry Hollinger,1994,1995,2,7,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,,hollite01
548,Murray Kuntz,1975,1975,1,7,1,2,3,6,0,1,0,0,0,2,0,0,16,6.3,,,kuntzmu01
549,Jason Ruff,1993,1993,1,7,2,1,3,-1,8,1,1,0,1,1,0,0,7,28.6,,,ruffja01
550,Steven Santini,2021,2023,2,7,0,2,2,1,2,0,0,0,0,2,0,0,14,0.0,92,13:09,santist01
551,Bob Stumpf,1975,1975,1,7,1,1,2,2,16,1,0,0,0,1,0,0,8,12.5,,,stumpbo01
552,Gary Veneruzzo,1968,1972,2,7,1,1,2,0,0,1,0,0,0,1,0,0,7,14.3,,,venerga01
553,Derek Armstrong,2010,2010,1,6,0,0,0,-2,2,0,0,0,0,0,0,0,6,0.0,42,6:59,armstde01
554,Beau Bennett,2018,2018,1,6,0,0,0,-2,0,0,0,0,0,0,0,0,6,0.0,65,10:48,bennebe01
555,Curt Brackenbury,1983,1983,1,6,1,0,1,-8,6,1,0,0,0,0,0,0,2,50.0,,,brackcu01
556,Steve McLaren,2004,2004,1,6,0,0,0,0,25,0,0,0,0,0,0,0,2,0.0,17,2:47,mclarst01
557,Tomáš Mojžíš,2007,2007,1,6,1,0,1,0,0,1,0,0,0,0,0,0,7,14.3,60,10:03,mojzito01
558,Austin Poganski,2020,2021,2,6,0,0,0,-1,0,0,0,0,0,0,0,0,0,,44,7:17,poganau01
559,Kevin Sawyer,1996,1996,1,6,0,0,0,-2,23,0,0,0,0,0,0,0,1,0.0,,,sawyeke01
560,Peter Smrek,2001,2001,1,6,2,0,2,1,2,2,0,0,1,0,0,0,5,40.0,78,13:01,smrekpe01
561,Ken Sutton,1996,1996,1,6,0,0,0,-1,4,0,0,0,0,0,0,0,3,0.0,,,suttoke01
562,Larry Trader,1987,1988,2,6,0,0,0,-6,10,0,0,0,0,0,0,0,4,0.0,,,tradela01
563,Valeri Bure,2003,2003,1,5,0,2,2,-2,0,0,0,0,0,0,2,0,11,0.0,76,15:11,bureva01
564,Bruce Cowick,1976,1976,1,5,0,0,0,1,2,0,0,0,0,0,0,0,3,0.0,,,cowicbr01
565,Jon DiSalvatore,2006,2006,1,5,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,42,8:27,disaljo01
566,Cade Fairchild,2012,2012,1,5,0,1,1,-1,0,0,0,0,0,1,0,0,1,0.0,48,9:39,faircca01
567,Chris Kenady,1998,1998,1,5,0,2,2,1,0,0,0,0,0,2,0,0,3,0.0,,,kenadch01
568,Keith Osborne,1990,1990,1,5,0,2,2,-2,8,0,0,0,0,2,0,0,4,0.0,,,osborke01
569,Matthew Peca,2022,2022,1,5,0,1,1,-1,0,0,0,0,0,1,0,0,3,0.0,48,9:38,pecama01
570,Andy Roach,2006,2006,1,5,1,2,3,0,10,0,1,0,0,0,2,0,2,50.0,72,14:20,roachan01
571,Konstantin Shafranov,1997,1997,1,5,2,1,3,1,0,2,0,0,0,1,0,0,8,25.0,,,shafrko01
572,Frank Spring,1974,1975,2,5,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,,,sprinfr01
573,William Bitten,2023,2023,1,4,0,1,1,1,0,0,0,0,0,1,0,0,0,,27,6:39,bittewi01
574,Gord Buynak,1975,1975,1,4,0,0,0,3,2,0,0,0,0,0,0,0,3,0.0,,,buynago01
575,Jordan Caron,2016,2016,1,4,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,33,8:08,caronjo01
576,Connie Forey,1974,1974,1,4,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,,,foreyco01
577,Ron Handy,1988,1988,1,4,0,1,1,-1,0,0,0,0,0,1,0,0,4,0.0,,,handyro01
578,Jonas Junland,2009,2010,2,4,0,2,2,-3,2,0,0,0,0,1,1,0,7,0.0,64,16:00,junlajo01
579,David Kočí,2009,2009,1,4,0,0,0,-2,9,0,0,0,0,0,0,0,5,0.0,14,3:37,kocida01
580,Bernie MacNeil,1974,1974,1,4,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,,,macnebe01
581,Wade Megan,2017,2018,2,4,1,0,1,1,0,1,0,0,0,0,0,0,7,14.3,35,8:41,meganwa01
582,Jaroslav Obšut,2001,2001,1,4,0,0,0,1,2,0,0,0,0,0,0,0,3,0.0,74,18:31,obsutja01
583,Adrien Plavsic,1990,1990,1,4,0,1,1,3,2,0,0,0,0,1,0,0,1,0.0,,,plavsad01
584,Brett Sterling,2012,2012,1,4,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,30,7:34,sterlbr01
585,Alexander Vasilevski,1996,1997,2,4,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,,,vasilal01
586,Scott Campbell,1982,1982,1,3,0,0,0,-2,52,0,0,0,0,0,0,0,0,,,,campbsc01
587,Dale Clarke,2001,2001,1,3,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,41,13:38,clarkda02
588,Nick Drazenovic,2011,2011,1,3,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,27,8:59,drazeni01
589,Rory Fitzpatrick,1997,1999,2,3,0,0,0,-5,4,0,0,0,0,0,0,0,1,0.0,5,4:49,fitzpro02
590,Chuck Hamilton,1973,1973,1,3,0,2,2,4,2,0,0,0,0,2,0,0,2,0.0,,,hamilch01
591,Colin Hemingway,2006,2006,1,3,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,22,7:18,heminco01
592,Jaroslav Jirik,1970,1970,1,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,,,jirikja01
593,Mike Stuart,2004,2006,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,32,10:40,stuarmi01
594,John Wensink,1974,1974,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,wensijo01
595,Keith Aucoin,2014,2014,1,2,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,27,13:19,aucoike01
596,André Benoit,2016,2016,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,,27,13:35,benoian01
597,Ron Buchanan,1970,1970,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,,,bucharo01
598,Taylor Chorney,2012,2012,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,11:40,chornta01
599,Ted Donato,2002,2002,1,2,0,0,0,-2,2,0,0,0,0,0,0,0,0,,19,9:17,donatte01
600,Micki DuPont,2008,2008,1,2,0,0,0,1,2,0,0,0,0,0,0,0,3,0.0,25,12:34,duponmi01
601,Richie Hansen,1982,1982,1,2,0,2,2,2,0,0,0,0,0,2,0,0,4,0.0,,,hanseri01
602,Martin Havlát,2016,2016,1,2,1,0,1,0,0,1,0,0,1,0,0,0,3,33.3,22,10:54,havlama01
603,Matthew Highmore,2023,2023,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,22,10:45,highmma01
604,Matthew Kessel,2023,2023,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,30,15:10,kessema01
605,Gary Leeman,1997,1997,1,2,0,1,1,0,0,0,0,0,0,0,1,0,3,0.0,,,leemaga01
606,John Markell,1984,1984,1,2,0,0,0,-3,0,0,0,0,0,0,0,0,0,,,,markejo01
607,Jason Marshall,1992,1992,1,2,1,0,1,0,4,1,0,0,0,0,0,0,2,50.0,,,marshja02
608,Jim McCrimmon,1975,1975,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,mccriji01
609,Joe Noris,1973,1973,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,norisjo01
610,Derrick Pouliot,2020,2020,1,2,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,17,8:20,poulide01
611,Dmitri Samorukov,2023,2023,1,2,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,30,14:53,samordm01
612,Rob Tudor,1983,1983,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,tudorro01
613,Jeremy Welsh,2016,2016,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,17,8:19,welshje01
614,Don Wheldon,1975,1975,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,whelddo01
615,Mike Zigomanis,2006,2006,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,7:39,zigommi01
616,Derek Bekar,2000,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,5:14,bekarde01
617,Jack Borotsik,1975,1975,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,borotja01
618,Claude Cardin,1968,1968,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,cardicl01
619,Colin Fraser,2015,2015,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,5,4:42,fraseco01
620,Scott Harlow,1988,1988,1,1,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,,,harlosc01
621,Ron Hoover,1992,1992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,hoovero01
622,Jakub Jeřábek,2019,2019,1,1,0,0,0,-3,2,0,0,0,0,0,0,0,1,0.0,8,7:52,jerabja01
623,Fred Knipscheer,1996,1996,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,,,knipsfr01
624,Shane MacEachern,1988,1988,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,maceash01
625,Hugh McGing,2023,2023,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,9:37,mcginhu01
626,Gord McTavish,1979,1979,1,1,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,,,mctavgo01
627,Andrew Murray,2013,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,8,7:49,murraan01
628,Glenn Patrick,1974,1974,1,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,,,,patrigl01
629,John Pohl,2004,2004,1,1,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,8,8:18,pohljo01
630,Nate Prosser,2018,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,15:23,prossna01
631,Mitch Reinke,2018,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,13:05,reinkmi01
632,Andy Wozniewski,2009,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,6:44,woznian01
633,Jeremy Yablonski,2004,2004,1,1,0,0,0,-1,5,0,0,0,0,0,0,0,1,0.0,8,7:53,yabloje01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Hockey-Reference.com</a>: <a href="https://www.hockey-reference.com/teams/STL/skaters.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats">View Original Table</a><br>Generated 8/24/2023.
