--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
721,Sheldon Kannegiesser,1973,1974,2,15,1,4,5,6,10,1,0,0,0,3,0,1,8,12.5,,,kannesh01
722,Clare Martin,1952,1952,1,15,0,1,1,,8,0,0,0,0,1,0,0,,,,,marticl01
723,Jayson More,1989,1997,2,15,0,1,1,-1,25,0,0,0,0,1,0,0,10,0.0,,,moreja01
724,Mike Robitaille,1970,1971,2,15,1,1,2,-1,15,0,1,0,0,1,0,0,13,7.7,,,robitmi01
725,Anthony Bitetto,2021,2021,1,14,1,3,4,-8,20,1,0,0,0,2,1,0,12,8.3,202,14:26,bitetan01
726,Connor Brickley,2019,2019,1,14,1,3,4,3,9,1,0,0,0,3,0,0,18,5.6,126,8:59,brickco01
727,Lorne Carr,1934,1934,1,14,0,0,0,,0,0,0,0,0,0,0,0,,,,,carrlo01
728,Russ Courtnall,1997,1997,1,14,2,5,7,-3,2,0,1,1,1,3,2,0,24,8.3,,,courtru01
729,Bob Crawford,1986,1987,2,14,1,2,3,1,12,1,0,0,0,2,0,0,16,6.3,,,crawfbo01
730,Billy Dea,1954,1954,1,14,1,1,2,,2,1,0,0,0,1,0,0,,,,,deabi01
731,Chris Ferraro,1996,1997,2,14,2,1,3,-2,6,1,1,0,0,0,1,0,27,7.4,,,ferrach01
732,Jari Kurri*,1996,1996,1,14,1,4,5,-4,2,1,0,0,0,3,1,0,27,3.7,,,kurrija01
733,Ray Markham,1980,1980,1,14,1,1,2,-3,21,1,0,0,0,1,0,0,6,16.7,,,markhra01
734,David Oliver,1997,1997,1,14,2,1,3,3,4,2,0,0,0,1,0,0,13,15.4,,,oliveda01
735,Jim Pavese,1988,1988,1,14,0,1,1,-7,48,0,0,0,0,1,0,0,13,0.0,,,pavesji01
736,Sean Pronger,1999,1999,1,14,0,3,3,-3,4,0,0,0,0,3,0,0,3,0.0,91,6:28,prongse01
737,Leo Reise,1930,1930,1,14,0,1,1,,8,,,,0,,,,,,,,reisele01
738,James Sheppard,2015,2015,1,14,2,0,2,-1,9,2,0,0,1,0,0,0,11,18.2,159,11:22,sheppja01
739,Blaine Stoughton,1984,1984,1,14,5,2,7,-12,4,4,1,0,1,0,2,0,27,18.5,,,stougbl01
740,Billy Warwick,1943,1944,2,14,3,3,6,,16,3,0,0,0,3,0,0,,,,,warwibi01
741,Chick Webster,1950,1950,1,14,0,0,0,,4,0,0,0,0,0,0,0,,,,,webstjo01
742,Jozef Balej,2004,2004,1,13,1,4,5,0,4,1,0,0,0,3,1,0,25,4.0,170,13:06,balejjo01
743,Bruce Bell,1988,1988,1,13,1,2,3,-10,8,1,0,0,1,0,2,0,12,8.3,,,bellbr01
744,Harold Brown,1946,1946,1,13,2,1,3,,2,2,0,0,0,1,0,0,,,,,brownha01
745,Jay Caufield,1987,1987,1,13,2,1,3,-1,45,2,0,0,0,1,0,0,8,25.0,,,caufija01
746,Danny Cox,1934,1934,1,13,5,0,5,,2,4,1,0,0,0,0,0,,,,,coxda01
747,Mike Green,2004,2004,1,13,1,2,3,0,2,1,0,0,0,2,0,0,13,7.7,129,9:53,greenmi02
748,Randy Heath,1985,1986,2,13,2,4,6,0,15,1,1,0,0,4,0,0,19,10.5,,,heathra01
749,Dennis Hextall,1969,1969,1,13,1,4,5,0,25,1,0,0,0,4,0,0,16,6.3,,,hextade01
750,Jack Johnson,2021,2021,1,13,1,0,1,-5,8,1,0,0,0,0,0,0,13,7.7,221,16:58,johnsja02
751,Jake Leschyshyn,2023,2023,1,13,0,0,0,-3,0,0,0,0,0,0,0,0,8,0.0,108,8:21,leschja01
752,Pat Price,1987,1987,1,13,0,2,2,-8,49,0,0,0,0,2,0,0,4,0.0,,,pricepa01
753,Len Ronson,1961,1961,1,13,2,1,3,-3,10,2,0,0,2,1,0,0,19,10.5,,,ronsole01
754,George Senick,1953,1953,1,13,2,3,5,,8,2,0,0,0,2,1,0,,,,,senicge01
755,Glenn Anderson*,1994,1994,1,12,4,2,6,1,12,2,2,0,0,1,1,0,22,18.2,,,andergl01
756,Ryane Clowe,2013,2013,1,12,3,5,8,5,14,2,1,0,0,4,1,0,22,13.6,204,17:02,clowery01
757,Rob DiMaio,2000,2000,1,12,1,3,4,-8,8,1,0,0,0,2,1,0,18,5.6,186,15:30,dimairo01
758,Marc Dufour,1964,1965,2,12,1,0,1,-5,2,1,0,0,0,0,0,0,11,9.1,,,dufouma01
759,Bob Errey,1998,1998,1,12,0,0,0,-5,7,0,0,0,0,0,0,0,11,0.0,,,erreybo01
760,Ken Gernander,1996,2004,2,12,2,3,5,-4,6,0,2,0,0,2,1,0,10,20.0,13,6:38,gernake01
761,Roman Hamrlík,2013,2013,1,12,0,0,0,-3,6,0,0,0,0,0,0,0,5,0.0,121,10:06,hamrlro01
762,Josh Jooris,2017,2017,1,12,1,1,2,1,6,1,0,0,0,1,0,0,11,9.1,103,8:36,joorijo01
763,Peter Laviolette,1989,1989,1,12,0,0,0,2,6,0,0,0,0,0,0,0,2,0.0,,,laviope01
764,Randy Legge,1973,1973,1,12,0,2,2,0,2,0,0,0,0,2,0,0,10,0.0,,,leggera01
765,Craig MacTavish,1994,1994,1,12,4,2,6,6,11,3,1,0,1,2,0,0,25,16.0,,,mactacr01
766,Chris McAllister,2004,2004,1,12,0,1,1,-4,12,0,0,0,0,1,0,0,8,0.0,154,12:49,mcallch01
767,Steve Nemeth,1988,1988,1,12,2,0,2,-4,2,1,0,1,0,0,0,0,12,16.7,,,nemetst01
768,Daniel Paille,2016,2016,1,12,0,0,0,-2,0,0,0,0,0,0,0,0,11,0.0,137,11:25,paillda01
769,Bob Blackburn,1969,1969,1,11,0,0,0,4,0,0,0,0,0,0,0,0,6,0.0,,,blackbo01
770,Gary Burns,1981,1981,1,11,2,2,4,-9,18,2,0,0,1,1,1,0,13,15.4,,,burnsga01
771,Norm Burns,1942,1942,1,11,0,4,4,,2,0,0,0,0,2,2,0,,,,,burnsno01
772,Raphael Diaz,2014,2014,1,11,1,1,2,5,4,1,0,0,0,0,1,0,18,5.6,168,15:19,diazra01
773,Greg Holst,1976,1978,3,11,0,0,0,-6,0,0,0,0,0,0,0,0,9,0.0,,,holstgr01
774,Bud Maracle,1931,1931,1,11,1,3,4,,4,,,,0,,,,,,,,maracbu01
775,John McIntyre,1993,1993,1,11,1,0,1,-1,4,1,0,0,0,0,0,0,5,20.0,,,mcintjo01
776,Aldo Palazzari,1944,1944,1,11,2,0,2,,0,2,0,0,0,0,0,0,,,,,palazal01
777,Erik Reitz,2009,2009,1,11,0,0,0,-4,24,0,0,0,0,0,0,0,7,0.0,113,10:16,reitzer01
778,Steven Rice,1991,1991,1,11,1,1,2,2,4,1,0,0,0,1,0,0,12,8.3,,,ricest01
779,Billy Tibbetts,2003,2003,1,11,0,0,0,-2,12,0,0,0,0,0,0,0,6,0.0,110,9:58,tibbebi01
780,Simon Wheeldon,1988,1989,2,11,0,2,2,-3,6,0,0,0,0,2,0,0,4,0.0,,,wheelsi01
781,Jean-Paul Denis,1947,1950,2,10,0,2,2,,2,0,0,0,0,2,0,0,,,,,denisje01
782,Jason Doig,2000,2001,2,10,0,1,1,-2,22,0,0,0,0,1,0,0,4,0.0,82,8:09,doigja01
783,Tony Feltrin,1986,1986,1,10,0,0,0,-4,21,0,0,0,0,0,0,0,8,0.0,,,feltrto01
784,Barrett Heisten,2002,2002,1,10,0,0,0,-4,2,0,0,0,0,0,0,0,7,0.0,76,7:36,heistba01
785,Bryce Lampman,2004,2007,3,10,0,0,0,-5,2,0,0,0,0,0,0,0,8,0.0,182,18:14,lampmbr01
786,Igor Liba,1989,1989,1,10,2,5,7,1,15,1,1,0,0,3,2,0,14,14.3,,,libaig01
787,Richard Lintner,2003,2003,1,10,1,0,1,-5,0,0,1,0,0,0,0,0,9,11.1,143,14:20,lintnri01
788,Brandon Mashinter,2013,2014,2,10,0,0,0,-3,10,0,0,0,0,0,0,0,5,0.0,51,5:07,mashibr01
789,Bill McCreary,1954,1955,2,10,0,2,2,,2,0,0,0,0,1,1,0,,,,,mccrebi01
790,Mark Morrison,1982,1984,2,10,1,1,2,-5,0,1,0,0,1,1,0,0,11,9.1,,,morrima01
791,Graeme Nicolson,1983,1983,1,10,0,0,0,-5,9,0,0,0,0,0,0,0,3,0.0,,,nicolgr01
792,Richard Scott,2002,2004,2,10,0,0,0,0,28,0,0,0,0,0,0,0,2,0.0,42,4:13,scottri01
793,Don Smith,1950,1950,1,10,1,1,2,,0,1,0,0,1,1,0,0,,,,,smithdo02
794,Carl Voss*,1933,1933,1,10,2,1,3,,4,,,,0,,,,,,,,vossca01
795,Dale Weise,2011,2011,1,10,0,0,0,-1,19,0,0,0,0,0,0,0,9,0.0,65,6:30,weiseda01
796,André Deveaux,2012,2012,1,9,0,1,1,3,29,0,0,0,0,1,0,0,2,0.0,48,5:23,deveaan01
797,Tom Dewar,1944,1944,1,9,0,2,2,,4,0,0,0,0,2,0,0,,,,,dewarto01
798,Ron Hutchinson,1961,1961,1,9,0,0,0,-2,0,0,0,0,0,0,0,0,13,0.0,,,hutchro01
799,Jeff Jackson,1987,1987,1,9,5,1,6,-3,15,3,2,0,1,1,0,0,16,31.3,,,jacksje01
800,Jason Krog,2007,2007,1,9,2,0,2,2,4,2,0,0,1,0,0,0,8,25.0,90,9:58,krogja01
801,Jack Mann,1944,1945,2,9,3,4,7,,0,3,0,0,1,4,0,0,,,,,mannja01
802,Brad Maxwell,1987,1987,1,9,0,4,4,-1,6,0,0,0,0,2,2,0,10,0.0,,,maxwebr02
803,Marty McSorley,1996,1996,1,9,0,2,2,-6,21,0,0,0,0,1,1,0,12,0.0,,,mcsorma01
804,Lawrence Nycholat,2004,2004,1,9,0,0,0,-2,6,0,0,0,0,0,0,0,6,0.0,154,17:09,nychola01
805,Krzysztof Oliwa,2003,2003,1,9,0,0,0,1,51,0,0,0,0,0,0,0,3,0.0,34,3:45,oliwakr01
806,Charlie Sands,1944,1944,1,9,0,2,2,,0,0,0,0,0,2,0,0,,,,,sandsch01
807,Stan Smith,1940,1941,2,9,2,1,3,,0,2,0,0,0,0,1,0,,,,,smithst01
808,Ron Talakoski,1987,1988,2,9,0,1,1,1,33,0,0,0,0,1,0,0,7,0.0,,,talakro01
809,John Tripp,2003,2003,1,9,1,2,3,1,2,1,0,0,0,1,1,0,16,6.3,79,8:43,trippjo01
810,Rob Zamuner,1992,1992,1,9,1,2,3,0,2,1,0,0,0,2,0,0,11,9.1,,,zamunro01
811,Lin Bend,1943,1943,1,8,3,1,4,,2,3,0,0,0,1,0,0,,,,,bendli01
812,Justin Braun,2022,2022,1,8,1,1,2,-1,0,1,0,0,0,1,0,0,6,16.7,127,15:52,braunju01
813,Gerry Carson,1929,1929,1,8,0,0,0,,5,,,,0,,,,,,,,carsoge01
814,Hal Cooper,1945,1945,1,8,0,0,0,,2,0,0,0,0,0,0,0,,,,,coopeha01
815,Ray Cullen,1966,1966,1,8,1,3,4,-2,0,1,0,0,0,3,0,0,10,10.0,,,cullera01
816,Anders Eriksson,2010,2010,1,8,0,2,2,2,0,0,0,0,0,2,0,0,2,0.0,116,14:30,eriksan01
817,Paul Fenton,1987,1987,1,8,0,0,0,-5,2,0,0,0,0,0,0,0,11,0.0,,,fentopa01
818,Peter Ferraro,1996,1998,3,8,0,1,1,-7,2,0,0,0,0,0,1,0,12,0.0,,,ferrape01
819,Evgeny Grachev,2011,2011,1,8,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,62,7:42,grachev01
820,Jim Johnson,1965,1967,3,8,1,0,1,-2,0,1,0,0,0,0,0,0,7,14.3,,,johnsji01
821,Joe Levandoski,1947,1947,1,8,1,1,2,,0,1,0,0,0,1,0,0,,,,,levanjo01
822,Dale Lewis,1976,1976,1,8,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,,,lewisda01
823,Bert Marshall,1973,1973,1,8,0,0,0,-3,14,0,0,0,0,0,0,0,4,0.0,,,marshbe01
824,Wilf Paiement,1986,1986,1,8,1,6,7,2,13,1,0,0,0,5,1,0,14,7.1,,,paiemwi01
825,Corey Potter,2009,2010,2,8,1,1,2,-1,2,1,0,0,0,1,0,0,6,16.7,103,12:50,potteco01
826,Noel Price,1960,1961,2,8,0,0,0,-1,4,0,0,0,0,0,0,0,6,0.0,,,priceno01
827,Simo Saarinen,1985,1985,1,8,0,0,0,-5,8,0,0,0,0,0,0,0,8,0.0,,,saarisi01
828,Ted Taylor,1965,1966,2,8,0,1,1,-6,6,0,0,0,0,1,0,0,8,0.0,,,taylote01
829,Dixon Ward,2003,2003,1,8,0,0,0,-2,2,0,0,0,0,0,0,0,7,0.0,70,8:45,warddi01
830,Joe Zanussi,1975,1975,1,8,0,2,2,5,4,0,0,0,0,2,0,0,8,0.0,,,zanusjo01
831,Conor Allen,2014,2015,2,7,0,0,0,-2,4,0,0,0,0,0,0,0,4,0.0,92,13:10,allenco01
832,Derek Armstrong,1999,2001,3,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,46,6:32,armstde01
833,Sylvain Blouin,1997,1998,2,7,0,0,0,-1,23,0,0,0,0,0,0,0,1,0.0,,,blouisy01
834,Jerry Byers,1978,1978,1,7,2,1,3,-1,0,2,0,0,1,1,0,0,7,28.6,,,byersje01
835,Todd Charlesworth,1990,1990,1,7,0,0,0,-3,6,0,0,0,0,0,0,0,4,0.0,,,charlto01
836,André Dupont,1971,1971,1,7,1,2,3,1,21,1,0,0,0,0,1,1,17,5.9,,,duponan01
837,Pete Goegan,1962,1962,1,7,0,2,2,3,6,0,0,0,0,2,0,0,7,0.0,,,goegape01
838,Benoit Gosselin,1978,1978,1,7,0,0,0,-3,33,0,0,0,0,0,0,0,4,0.0,,,gossebe01
839,Ilkka Heikkinen,2010,2010,1,7,0,0,0,2,0,0,0,0,0,0,0,0,4,0.0,62,8:52,heikkil01
840,Nicklas Jensen,2017,2017,1,7,0,0,0,-2,0,0,0,0,0,0,0,0,8,0.0,65,9:13,jenseni01
841,Mike Kostka,2015,2015,1,7,0,1,1,1,0,0,0,0,0,1,0,0,7,0.0,108,15:23,kostkmi01
842,Cory Larose,2004,2004,1,7,0,1,1,-2,4,0,0,0,0,1,0,0,10,0.0,80,11:27,larosco01
843,Albert Leduc,1934,1934,1,7,0,0,0,,6,0,0,0,0,0,0,0,,,,,leducal01
844,Roger Leger,1944,1944,1,7,1,2,3,,2,1,0,0,0,0,2,0,,,,,legerro01
845,Bill Lochead,1980,1980,1,7,0,0,0,-5,4,0,0,0,0,0,0,0,3,0.0,,,lochebi01
846,Chris Mueller,2015,2015,1,7,1,1,2,-1,0,0,1,0,0,1,0,0,10,10.0,73,10:27,muellch01
847,Jamie Pushor,2004,2004,1,7,0,0,0,-3,0,0,0,0,0,0,0,0,4,0.0,92,13:08,pushoja01
848,Art Strobel,1944,1944,1,7,0,0,0,,0,0,0,0,0,0,0,0,,,,,strobar01
849,Jarred Tinordi,2022,2022,1,7,1,0,1,-5,7,1,0,0,1,0,0,0,5,20.0,90,12:51,tinorja01
850,Harry York,1998,1999,2,7,0,0,0,-2,4,0,0,0,0,0,0,0,7,0.0,50,10:00,yorkha01
851,Dave Barr,1984,1984,1,6,0,0,0,0,2,0,0,0,0,0,0,0,9,0.0,,,barrda01
852,Dane Byers,2008,2010,2,6,1,0,1,0,31,1,0,0,0,0,0,0,3,33.3,37,6:09,byersda01
853,Pascal Dupuis,2007,2007,1,6,1,0,1,-4,0,1,0,0,0,0,0,0,10,10.0,93,15:30,dupuipa01
854,Glen Featherstone,1995,1995,1,6,1,0,1,0,18,1,0,0,0,0,0,0,6,16.7,,,feathgl01
855,Herb Foster,1941,1948,2,6,1,0,1,,0,1,0,0,0,0,0,0,,,,,fostehe01
856,Maxim Galanov,1998,1998,1,6,0,1,1,1,2,0,0,0,0,1,0,0,5,0.0,,,galanma01
857,Ernest Kenny,1931,1931,1,6,0,0,0,,0,,,,0,,,,,,,,kennyer01
858,Al LeBrun,1961,1966,2,6,0,2,2,1,4,0,0,0,0,2,0,0,5,0.0,,,lebrual01
859,Ryan Malone,2015,2015,1,6,0,0,0,-4,4,0,0,0,0,0,0,0,6,0.0,60,10:02,malonry01
860,Jayson Megna,2016,2016,1,6,1,1,2,-1,2,1,0,0,0,1,0,0,9,11.1,73,12:15,megnaja01
861,Hartland Monahan,1975,1975,1,6,0,1,1,-2,4,0,0,0,0,1,0,0,5,0.0,,,monahha01
862,Greg Moore,2008,2008,1,6,0,0,0,-2,0,0,0,0,0,0,0,0,13,0.0,71,11:49,mooregr01
863,Dave Pichette,1988,1988,1,6,1,3,4,-2,4,1,0,0,0,0,3,0,7,14.3,,,picheda01
864,Mel Read,1947,1947,1,6,0,0,0,,8,0,0,0,0,0,0,0,,,,,readme01
865,John Scott,2012,2012,1,6,0,0,0,-1,5,0,0,0,0,0,0,0,1,0.0,33,5:33,scottjo01
866,Chris Summers,2015,2016,2,6,0,0,0,-2,4,0,0,0,0,0,0,0,7,0.0,98,16:19,summech01
867,Tony Tuzzolino,2001,2001,1,6,0,0,0,-1,5,0,0,0,0,0,0,0,3,0.0,22,3:41,tuzzoto01
868,Matt Beleskey,2018,2019,2,5,1,0,1,0,9,1,0,0,0,0,0,0,3,33.3,42,8:25,belesma01
869,Ed Harrison,1951,1951,1,5,1,0,1,,0,0,1,0,0,0,0,0,,,,,harried01
870,Max Labovitch,1944,1944,1,5,0,0,0,,4,0,0,0,0,0,0,0,,,,,labovma01
871,Jim Lorentz,1972,1972,1,5,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,lorenji01
872,Sam McAdam,1931,1931,1,5,0,0,0,,0,,,,0,,,,,,,,mcadasa01
873,Dan McCarthy,1981,1981,1,5,4,0,4,3,4,2,2,0,0,0,0,0,7,57.1,,,mccarda01
874,Shawn McCosh,1995,1995,1,5,1,0,1,1,2,1,0,0,0,0,0,0,2,50.0,,,mccossh01
875,Ron Rowe,1948,1948,1,5,1,0,1,,0,0,1,0,0,0,0,0,,,,,rowero01
876,Bobby Sanguinetti,2010,2010,1,5,0,0,0,0,4,0,0,0,0,0,0,0,5,0.0,58,11:32,sangubo01
877,Brad Smyth,1998,2001,2,5,1,0,1,0,4,1,0,0,0,0,0,0,11,9.1,56,13:57,smythbr01
878,Chad Wiseman,2004,2006,2,5,1,1,2,1,4,1,0,0,0,1,0,0,4,25.0,44,8:48,wisemch01
879,Douglas Adam,1950,1950,1,4,0,1,1,,0,0,0,0,0,1,0,0,,,,,adamdo01
880,Paul Andrea,1966,1966,1,4,1,1,2,-1,0,1,0,0,0,1,0,0,7,14.3,,,andrepa01
881,Ron Attwell,1968,1968,1,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,,,attwero01
882,Danny Belisle,1961,1961,1,4,2,0,2,3,0,2,0,0,0,0,0,0,8,25.0,,,belisda01
883,Don Blackburn,1970,1971,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,blackdo01
884,Paul Boutilier,1988,1988,1,4,0,1,1,-1,6,0,0,0,0,0,1,0,3,0.0,,,boutipa01
885,Dan Clark,1979,1979,1,4,0,1,1,1,6,0,0,0,0,1,0,0,4,0.0,,,clarkda01
886,Adam Cracknell,2018,2018,1,4,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,30,7:30,crackad01
887,Bob Cunningham,1961,1962,2,4,0,1,1,2,0,0,0,0,0,1,0,0,3,0.0,,,cunnibo01
888,William Cuylle,2023,2023,1,4,0,0,0,-2,10,0,0,0,0,0,0,0,1,0.0,28,6:58,cuyllwi01
889,Hank D'Amore,1944,1944,1,4,1,0,1,,2,1,0,0,0,0,0,0,,,,,damorha01
890,Jason Dawe,2000,2002,2,4,0,1,1,-1,2,0,0,0,0,1,0,0,9,0.0,50,12:32,daweja01
891,Benn Ferriero,2013,2013,1,4,0,1,1,0,0,0,0,0,0,1,0,0,4,0.0,38,9:37,ferribe01
892,Sandy Fitzpatrick,1965,1965,1,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,,fitzpsa01
893,Wayne Hall,1961,1961,1,4,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,,,hallwa01
894,Paul Healey,2004,2004,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,4:50,healepa01
895,Bill Heindl,1973,1973,1,4,1,0,1,1,0,1,0,0,0,0,0,0,6,16.7,,,heindbi01
896,Chad Kolarik,2011,2011,1,4,0,1,1,-1,2,0,0,0,0,1,0,0,4,0.0,37,9:08,kolarch01
897,Aggie Kukulowicz,1953,1954,2,4,1,0,1,,0,0,1,0,0,0,0,0,,,,,kukulag01
898,Phil Latreille,1961,1961,1,4,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,,,latreph01
899,Jim Leavins,1987,1987,1,4,0,1,1,0,4,0,0,0,0,1,0,0,4,0.0,,,leaviji01
900,Troy Loney,1995,1995,1,4,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,,,loneytr01
901,Jason MacDonald,2004,2004,1,4,0,0,0,-1,19,0,0,0,0,0,0,0,3,0.0,33,8:11,macdoja01
902,Ian MacIntosh,1953,1953,1,4,0,0,0,,4,0,0,0,0,0,0,0,,,,,macinia01
903,Mike Maneluk,1999,1999,1,4,0,0,0,-1,4,0,0,0,0,0,0,0,3,0.0,29,7:18,manelmi01
904,Jim Mayer,1980,1980,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,,,mayerji01
905,Bill McDonagh,1950,1950,1,4,0,0,0,,2,0,0,0,0,0,0,0,,,,,mcdonbi01
906,Tarmo Reunanen,2021,2021,1,4,0,1,1,1,0,0,0,0,0,1,0,0,5,0.0,53,13:17,reunata01
907,Barry Richter,1996,1996,1,4,0,1,1,2,0,0,0,0,0,1,0,0,3,0.0,,,richtba01
908,Wayne Rivers,1969,1969,1,4,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,riverwa01
909,Mike Siltala,1987,1988,2,4,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,,,siltami01
910,Ulf Sterner,1965,1965,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,,,sternul01
911,Bill Sweeney,1960,1960,1,4,1,0,1,-3,0,0,1,0,0,0,0,0,9,11.1,,,sweenbi01
912,Sherman White,1947,1950,2,4,0,2,2,,0,0,0,0,0,1,1,0,,,,,whitesh01
913,Lloyd Ailsby,1952,1952,1,3,0,0,0,,2,0,0,0,0,0,0,0,,,,,ailsbll01
914,Drew Bannister,2001,2001,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,32,10:47,bannidr01
915,Cliff Barton,1940,1940,1,3,0,0,0,,0,0,0,0,0,0,0,0,,,,,bartocl01
916,Kelly Burnett,1953,1953,1,3,1,0,1,,0,1,0,0,0,0,0,0,,,,,burneke01
917,Craig Duncanson,1993,1993,1,3,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,,,duncacr01
918,Benoît Dusablon,2004,2004,1,3,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,25,8:19,dusabbe01
919,Dallas Eakins,1997,1997,1,3,0,0,0,-1,6,0,0,0,0,0,0,0,2,0.0,,,eakinda01
920,Fedor Fedorov,2006,2006,1,3,0,0,0,0,6,0,0,0,0,0,0,0,2,0.0,29,9:49,fedorfe01
921,Archie Fraser,1944,1944,1,3,0,1,1,,0,0,0,0,0,1,0,0,,,,,frasear01
922,Norm Gratton,1972,1972,1,3,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,,,grattno01
923,Ken Hammond,1989,1989,1,3,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,,,hammoke01
924,Ron Howell,1955,1956,2,3,0,0,0,,0,0,0,0,0,0,0,0,,,,,howelro01
925,Ralph Keller,1963,1963,1,3,1,0,1,0,6,1,0,0,0,0,0,0,5,20.0,,,kellera01
926,Stu Kulak,1987,1987,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,,,kulakst01
927,Bill Kyle,1950,1951,2,3,0,3,3,,0,0,0,0,0,3,0,0,,,,,kylebi01
928,Mike Labadie,1953,1953,1,3,0,0,0,,0,0,0,0,0,0,0,0,,,,,labadmi01
929,David Liffiton,2006,2007,2,3,0,0,0,1,9,0,0,0,0,0,0,0,2,0.0,32,10:35,liffida01
930,Corey Locke,2010,2010,1,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,19,6:18,lockeco01
931,Odie Lowe,1950,1950,1,3,1,1,2,,0,1,0,0,0,1,0,0,,,,,loweod01
932,Mike McDougal,1979,1981,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,mcdoumi01
933,Fern Perreault,1948,1950,2,3,0,0,0,,0,0,0,0,0,0,0,0,,,,,perrefe01
934,Aleš Píša,2003,2003,1,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,42,13:55,pisaal01
935,John Polich,1940,1941,2,3,0,1,1,,0,0,0,0,0,1,0,0,,,,,policjo01
936,Jean-Yves Roy,1995,1995,1,3,1,0,1,-1,2,1,0,0,0,0,0,0,8,12.5,,,royje01
937,Pierre Sévigny,1998,1998,1,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,,sevigpi01
938,Hub Anslow,1948,1948,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,anslohu01
939,Jeff Bandura,1981,1981,1,2,0,1,1,-3,0,0,0,0,0,1,0,0,2,0.0,,,banduje01
940,Frank Bathgate,1953,1953,1,2,0,0,0,,2,0,0,0,0,0,0,0,,,,,bathgfr01
941,Taylor Beck,2017,2017,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,26,13:12,beckta01
942,Bucky Buchanan,1949,1949,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,buchabu01
943,Jim Drummond,1945,1945,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,drummji01
944,Gord Haworth,1953,1953,1,2,0,1,1,,0,0,0,0,0,1,0,0,,,,,haworgo01
945,Jim Hiller,1994,1994,1,2,0,0,0,1,7,0,0,0,0,0,0,0,0,,,,hilleji01
946,Larry Huras,1977,1977,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,hurasla01
947,Bob Jones,1969,1969,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,jonesbo01
948,Chris Kenady,2000,2000,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,15,7:27,kenadch01
949,Joe Krol,1937,1939,2,2,1,1,2,,0,1,0,0,0,1,0,0,,,,,kroljo01
950,Dave Marcinyshyn,1993,1993,1,2,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,,,marcida01
951,Dunc McCallum,1966,1966,1,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,,,mccaldu01
952,Sandy McGregor,1964,1964,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,mcgresa01
953,Jeff Nielsen,1997,1997,1,2,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,,,nielsje01
954,Patrick Rissmiller,2009,2009,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,18,9:13,rissmpa01
955,Bert Robertsson,2001,2001,1,2,0,0,0,-1,4,0,0,0,0,0,0,0,0,,11,5:37,roberbe01
956,Duane Rupp,1963,1963,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,ruppdu01
957,Jeff Taffe,2006,2006,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,8,3:49,taffeje01
