--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
546,Don Willson,1938,1939,2,22,2,7,9,,0,1,1,0,0,6,1,0,,,,,willsdo01
547,Brett Lernout,2016,2018,3,21,0,1,1,-6,6,0,0,0,0,0,0,1,17,0.0,346,16:27,lernobr01
548,Larry Mickey,1970,1970,1,21,4,4,8,-10,4,1,3,0,2,3,1,0,38,10.5,,,mickela01
549,Dominic Moore,2010,2010,1,21,2,9,11,4,8,1,0,1,0,9,0,0,38,5.3,308,14:40,mooredo01
550,Eric Staal,2021,2021,1,21,2,1,3,-10,2,2,0,0,1,1,0,0,23,8.7,282,13:27,staaler01
551,Rick Wilson,1974,1974,1,21,0,2,2,8,6,0,0,0,0,2,0,0,9,0.0,,,wilsori01
552,Gene Achtymichuk,1952,1958,3,20,3,5,8,,2,3,0,0,0,5,0,0,,,,,achtyge01
553,Edmond Bouchard,1922,1923,2,20,1,5,6,,8,,,,1,,,,,,,,bouched01
554,Guy Charron,1970,1971,2,20,2,2,4,-4,2,2,0,0,0,2,0,0,15,13.3,,,charrgu01
555,Ben Maxwell,2009,2010,2,20,0,0,0,-3,8,0,0,0,0,0,0,0,8,0.0,184,9:11,maxwebe01
556,Bill Meronek,1940,1943,2,20,5,8,13,,0,3,2,0,0,7,1,0,,,,,meronbi01
557,Marco Scandella,2020,2020,1,20,1,2,3,1,8,1,0,0,0,2,0,0,21,4.8,353,17:38,scandma01
558,P.J. Stock,2001,2001,1,20,1,2,3,-1,32,1,0,0,0,2,0,0,9,11.1,110,5:31,stockpj01
559,Leo Lafrance,1927,1928,2,19,1,0,1,,2,,,,0,,,,,,,,lafrale01
560,Murdo MacKay,1946,1948,2,19,0,3,3,,0,0,0,0,0,3,0,0,,,,,mackamu01
561,John Newberry,1984,1985,2,19,0,4,4,2,6,0,0,0,0,4,0,0,15,0.0,,,newbejo01
562,Paul Runge,1935,1937,3,19,1,2,3,,8,1,0,0,1,2,0,0,,,,,rungepa01
563,Brad Staubitz,2012,2012,1,19,1,0,1,2,48,1,0,0,0,0,0,0,10,10.0,125,6:34,staubbr01
564,Billy Cameron,1924,1924,1,18,0,1,1,,4,,,,0,,,,,,,,camerbi01
565,Gabriel Dumont,2012,2015,4,18,1,2,3,-1,13,1,0,0,0,2,0,0,26,3.8,164,9:05,dumonga01
566,Irv Frew,1936,1936,1,18,0,2,2,,16,0,0,0,0,2,0,0,,,,,frewir01
567,Glenn Goldup,1974,1976,3,18,0,1,1,-3,4,0,0,0,0,1,0,0,11,0.0,,,goldugl01
568,Jack Laviolette*,1918,1918,1,18,2,1,3,,6,,,,0,,,,,,,,lavioja01
569,Thomas Vanek,2014,2014,1,18,6,9,15,8,8,4,2,0,2,9,0,0,61,9.8,327,18:11,vanekth01
570,Randy Bucyk,1986,1986,1,17,4,2,6,5,8,4,0,0,0,2,0,0,21,19.0,,,bucykra01
571,Joel Hanley,2016,2017,2,17,0,6,6,-3,4,0,0,0,0,6,0,0,15,0.0,231,13:36,hanlejo01
572,Fern Headley,1925,1925,1,17,0,1,1,,2,,,,0,,,,,,,,headlfe01
573,Dwight King,2017,2017,1,17,1,0,1,-2,2,1,0,0,0,0,0,0,21,4.8,208,12:14,kingdw01
574,Garry Peters,1965,1967,2,17,0,3,3,-2,8,0,0,0,0,2,1,0,24,0.0,,,peterga01
575,Charlie Phillips,1943,1943,1,17,0,0,0,,6,0,0,0,0,0,0,0,,,,,phillch01
576,Frédéric St. Denis,2012,2012,1,17,1,2,3,3,10,1,0,0,0,2,0,0,11,9.1,247,14:31,stdenfr01
577,Harry Cameron*,1920,1920,1,16,12,6,18,,29,,,,0,,,,,,,,camerha01
578,Eddie Dorohoy,1949,1949,1,16,0,0,0,,6,0,0,0,0,0,0,0,,,,,dorohed01
579,Dan Newman,1979,1979,1,16,0,2,2,-1,4,0,0,0,0,2,0,0,9,0.0,,,newmada01
580,Jim O'Neil,1941,1942,2,16,0,4,4,,4,0,0,0,0,4,0,0,,,,,oneilji01
581,Noel Picard,1965,1965,1,16,0,7,7,-3,33,0,0,0,0,0,7,0,24,0.0,,,picarno01
582,Zach Redmond,2017,2017,1,16,0,5,5,6,2,0,0,0,0,5,0,0,12,0.0,197,12:19,redmoza01
583,Des Smith,1939,1939,1,16,3,3,6,,8,3,0,0,0,3,0,0,,,,,smithde01
584,Bob Dawes,1951,1951,1,15,0,5,5,,4,0,0,0,0,5,0,0,,,,,dawesbo01
585,Andreas Engqvist,2011,2012,2,15,0,0,0,-1,4,0,0,0,0,0,0,0,4,0.0,105,7:02,engqvan01
586,Alexander Semin,2016,2016,1,15,1,3,4,1,12,1,0,0,0,3,0,0,18,5.6,185,12:20,seminal01
587,Harold Starr,1933,1933,1,15,0,0,0,,6,,,,0,,,,,,,,starrha01
588,Mike Brown,2016,2016,1,14,1,1,2,-2,27,1,0,0,0,1,0,0,14,7.1,135,9:39,brownmi02
589,Xavier Delisle,2001,2001,1,14,3,2,5,-5,6,2,1,0,0,0,2,0,15,20.0,143,10:14,delisxa01
590,Jim Dowd,2004,2004,1,14,3,2,5,6,6,2,0,1,0,2,0,0,13,23.1,189,13:30,dowdji01
591,Scott Fraser,1996,1996,1,14,2,0,2,-1,4,2,0,0,0,0,0,0,9,22.2,,,frasesc01
592,Bill McCreary,1963,1963,1,14,2,3,5,2,0,1,0,1,0,2,0,1,14,14.3,,,mccrebi01
593,Garry Monahan,1968,1969,2,14,0,0,0,-2,8,0,0,0,0,0,0,0,3,0.0,,,monahga01
594,Tyler Pitlick,2022,2022,1,14,1,2,3,-6,4,1,0,0,0,2,0,0,17,5.9,134,9:36,pitlity01
595,Rob Ramage,1993,1994,2,14,0,2,2,-4,10,0,0,0,0,2,0,0,21,0.0,,,ramagro01
596,Chris Terry,2017,2017,1,14,2,2,4,-1,4,2,0,0,0,2,0,0,15,13.3,138,9:53,terrych01
597,Brad Brown,1997,1999,2,13,0,0,0,-1,43,0,0,0,0,0,0,0,0,,30,6:02,brownbr01
598,Eric Chouinard,2001,2001,1,13,1,3,4,0,0,0,1,0,0,2,1,0,11,9.1,143,10:59,chouier01
599,Craig Conroy,1995,1996,2,13,1,0,1,-5,2,1,0,0,0,0,0,0,5,20.0,,,conrocr01
600,Darren Dietz,2016,2016,1,13,1,4,5,-1,13,1,0,0,0,4,0,0,13,7.7,189,14:32,dietzda01
601,Gordie Dwyer,2003,2004,2,13,0,0,0,-2,53,0,0,0,0,0,0,0,2,0.0,95,7:18,dwyergo01
602,Craig Ferguson,1994,1996,3,13,1,1,2,-4,2,1,0,0,0,1,0,0,12,8.3,,,fergucr01
603,Art Gauthier,1927,1927,1,13,0,0,0,,0,,,,0,,,,,,,,gauthar01
604,Blake Geoffrion,2012,2012,1,13,2,0,2,2,10,2,0,0,0,0,0,0,17,11.8,159,12:13,geoffbl01
605,Jonathon Merrill,2021,2021,1,13,0,0,0,-11,4,0,0,0,0,0,0,0,6,0.0,186,14:18,merrijo01
606,Nikita Nesterov,2017,2017,1,13,1,4,5,3,4,1,0,0,0,4,0,0,17,5.9,201,15:29,nesteni01
607,Sami Niku,2022,2022,1,13,0,6,6,3,2,0,0,0,0,5,1,0,14,0.0,199,15:17,nikusa01
608,Anthony Richard,2023,2023,1,13,3,2,5,2,6,3,0,0,1,2,0,0,13,23.1,129,9:58,richaan01
609,Dave Ritchie,1921,1926,3,13,0,0,0,,2,,,,0,,,,,,,,ritchda01
610,Lukas Vejdemo,2020,2022,2,13,2,0,2,-3,0,2,0,0,0,0,0,0,17,11.8,120,9:14,vejdelu01
611,Jude Drouin,1969,1970,2,12,0,1,1,0,2,0,0,0,0,1,0,0,11,0.0,,,drouiju01
612,Gilles Dube,1950,1950,1,12,1,2,3,,2,1,0,0,0,2,0,0,,,,,dubegi01
613,Benoît Gratton,2002,2004,2,12,1,1,2,-1,12,1,0,0,0,1,0,0,11,9.1,118,9:48,grattbe01
614,Red Heron,1942,1942,1,12,1,1,2,,12,1,0,0,0,0,1,0,,,,,heronre01
615,Bill Kitchen,1982,1984,3,12,0,0,0,-2,13,0,0,0,0,0,0,0,6,0.0,,,kitchbi01
616,Lucas Lessio,2016,2016,1,12,1,1,2,1,2,1,0,0,1,1,0,0,14,7.1,126,10:29,lessilu01
617,Hub Macey,1947,1947,1,12,0,1,1,,0,0,0,0,0,1,0,0,,,,,maceyhu01
618,Stefan Matteau,2016,2016,1,12,0,1,1,-4,4,0,0,0,0,1,0,0,5,0.0,128,10:38,mattest02
619,Amby Moran,1927,1927,1,12,0,0,0,,10,,,,0,,,,,,,,moranam01
620,Don Smith,1920,1920,1,12,1,0,1,,6,,,,0,,,,,,,,smithdo01
621,Brent Sopel,2011,2011,1,12,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,191,15:54,sopelbr01
622,Art Alexandre,1932,1933,2,11,0,2,2,,0,,,,0,,,,,,,,alexaar01
623,Bill Baker,1981,1981,1,11,0,0,0,-1,32,0,0,0,0,0,0,0,8,0.0,,,bakerbi01
624,Bobby Boucher,1924,1924,1,11,1,0,1,,0,,,,0,,,,,,,,bouchbo01
625,Marcel Dheere,1943,1943,1,11,1,2,3,,2,1,0,0,0,2,0,0,,,,,dheerma01
626,Wilf Field,1945,1945,1,11,1,0,1,,10,1,0,0,0,0,0,0,,,,,fieldwi01
627,Gerry Fleming,1994,1995,2,11,0,0,0,-5,42,0,0,0,0,0,0,0,5,0.0,,,flemige01
628,Gord Fraser,1930,1930,1,11,0,0,0,,4,,,,0,,,,,,,,frasego01
629,Dave Morissette,1999,2000,2,11,0,0,0,1,57,0,0,0,0,0,0,0,2,0.0,26,2:22,morisda01
630,Steve Ott,2017,2017,1,11,0,1,1,-2,17,0,0,0,0,1,0,0,12,0.0,131,11:56,ottst01
631,Earl Robinson,1940,1940,1,11,1,4,5,,2,1,0,0,1,2,2,0,,,,,robinea01
632,Cully Wilson,1921,1921,1,11,6,1,7,,29,,,,0,,,,,,,,wilsocu01
633,Francis Bélanger,2001,2001,1,10,0,0,0,-3,29,0,0,0,0,0,0,0,2,0.0,45,4:30,belanfr01
634,Dustin Boyd,2011,2011,1,10,1,0,1,-6,2,1,0,0,0,0,0,0,8,12.5,98,9:50,boyddu01
635,Gerry Couture,1952,1952,1,10,0,1,1,,4,0,0,0,0,0,1,0,,,,,coutuge01
636,Rosie Couture,1936,1936,1,10,0,1,1,,0,0,0,0,0,1,0,0,,,,,couturo01
637,Ryan Johnston,2016,2017,2,10,0,0,0,-2,4,0,0,0,0,0,0,0,4,0.0,118,11:48,johnsry02
638,Frank King,1951,1951,1,10,1,0,1,,2,1,0,0,0,0,0,0,,,,,kingfr01
639,Howard McNamara,1920,1920,1,10,1,0,1,,4,,,,0,,,,,,,,mcnamho01
640,Gordie Poirier,1940,1940,1,10,0,1,1,,0,0,0,0,0,1,0,0,,,,,poirigo01
641,Marcel Tremblay,1939,1939,1,10,0,2,2,,0,0,0,0,0,2,0,0,,,,,trembma01
642,Riley Barber,2020,2020,1,9,0,0,0,-1,2,0,0,0,0,0,0,0,6,0.0,74,8:15,barberi01
643,Victor Bartley,2016,2016,1,9,0,0,0,3,6,0,0,0,0,0,0,0,8,0.0,120,13:20,bartlvi01
644,Jean Bourcier,1936,1936,1,9,0,1,1,,0,0,0,0,0,1,0,0,,,,,bourcje01
645,Ed Cristofoli,1990,1990,1,9,0,1,1,-1,4,0,0,0,0,1,0,0,6,0.0,,,cristed01
646,Davis Drewiske,2013,2013,1,9,1,2,3,0,0,1,0,0,0,2,0,0,8,12.5,151,16:50,drewida01
647,Bill Holmes,1926,1926,1,9,1,0,1,,4,,,,0,,,,,,,,holmebi01
648,John Mahaffy,1943,1943,1,9,2,5,7,,4,2,0,0,0,5,0,0,,,,,mahafjo01
649,Andreas Martinsen,2017,2017,1,9,0,0,0,-4,0,0,0,0,0,0,0,0,14,0.0,107,11:54,martian01
650,Keith McCreary,1965,1965,1,9,0,3,3,-1,4,0,0,0,0,3,0,0,12,0.0,,,mccreke01
651,Scott Sandelin,1987,1988,2,9,0,1,1,1,2,0,0,0,0,0,1,0,5,0.0,,,sandesc01
652,Stan Smrke,1957,1958,2,9,0,3,3,,0,0,0,0,0,3,0,0,,,,,smrkest01
653,Billy Carter,1958,1962,2,8,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,,,cartebi01
654,Jean-Philippe Côté,2006,2006,1,8,0,0,0,2,4,0,0,0,0,0,0,0,2,0.0,88,11:02,coteje01
655,Gerard Desaulniers,1951,1954,3,8,0,2,2,,4,0,0,0,0,2,0,0,,,,,desauge01
656,Martin Desjardins,1990,1990,1,8,0,2,2,-4,2,0,0,0,0,2,0,0,7,0.0,,,desjama01
657,Michael Frolík,2021,2021,1,8,0,0,0,-3,0,0,0,0,0,0,0,0,14,0.0,92,11:27,frolimi01
658,Bob Gracie,1939,1939,1,8,0,1,1,,4,0,0,0,0,1,0,0,,,,,gracibo01
659,François Groleau,1996,1998,3,8,0,1,1,3,6,0,0,0,0,1,0,0,7,0.0,,,grolefr01
660,Alain Nasreddine,1999,1999,1,8,0,0,0,1,33,0,0,0,0,0,0,0,1,0.0,66,8:12,nasreal01
661,Pete Palangio,1927,1929,2,8,0,0,0,,0,,,,0,,,,,,,,palanpe01
662,Terry Ryan,1997,1999,3,8,0,0,0,0,36,0,0,0,0,0,0,0,0,,3,3:09,ryante01
663,Alex Smart,1943,1943,1,8,5,2,7,,0,5,0,0,1,2,0,0,,,,,smartal01
664,André Boudrias,1964,1967,3,7,1,5,6,-1,4,0,1,0,1,4,1,0,12,8.3,,,boudran01
665,Jonathan Ferland,2006,2006,1,7,1,0,1,-2,2,1,0,0,0,0,0,0,9,11.1,46,6:37,ferlajo01
666,Aleš Hemský,2018,2018,1,7,0,0,0,-1,10,0,0,0,0,0,0,0,5,0.0,69,9:55,hemskal01
667,Fran Huck,1970,1971,2,7,1,2,3,3,0,1,0,0,0,2,0,0,10,10.0,,,huckfr01
668,Patric Kjellberg,1993,1993,1,7,0,0,0,-3,2,0,0,0,0,0,0,0,7,0.0,,,kjellpa01
669,Joe Lamb,1935,1935,1,7,3,2,5,,4,3,0,0,0,2,0,0,,,,,lambjo01
670,Jay Leach,2010,2010,1,7,0,0,0,0,5,0,0,0,0,0,0,0,4,0.0,91,13:02,leachja02
671,Christian Proulx,1994,1994,1,7,1,2,3,0,20,1,0,0,0,1,1,0,11,9.1,,,proulch01
672,Darryl Shannon,2001,2001,1,7,0,1,1,-4,6,0,0,0,0,1,0,0,6,0.0,126,18:03,shannda01
673,Eric Tangradi,2015,2015,1,7,0,0,0,-3,17,0,0,0,0,0,0,0,5,0.0,54,7:44,tangrer01
674,Rhys Thomson,1940,1940,1,7,0,0,0,,16,0,0,0,0,0,0,0,,,,,thomsrh01
675,Ron Andruff,1975,1976,2,6,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,,,andruro01
676,Conrad Bourcier,1936,1936,1,6,0,0,0,,0,0,0,0,0,0,0,0,,,,,bourcco01
677,Connie Broden,1956,1958,2,6,2,1,3,,2,1,1,0,0,1,0,0,,,,,brodeco01
678,Patrik Carnbäck,1993,1993,1,6,0,0,0,-4,2,0,0,0,0,0,0,0,4,0.0,,,carnbpa01
679,Carson Cooper,1927,1927,1,6,2,0,2,,2,,,,0,,,,,,,,coopeca01
680,John Doran,1940,1940,1,6,0,3,3,,6,0,0,0,0,3,0,0,,,,,doranjo01
681,Sean Farrell,2023,2023,1,6,1,0,1,-2,0,1,0,0,0,0,0,0,8,12.5,83,13:52,farrese01
682,John Hanna,1964,1964,1,6,0,0,0,2,2,0,0,0,0,0,0,0,1,0.0,,,hannajo01
683,Jean-François Jomphe,1999,1999,1,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,54,9:01,jomphje01
684,Otto Leskinen,2020,2021,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,68,11:19,leskiot01
685,Tom Manastersky,1951,1951,1,6,0,0,0,,11,0,0,0,0,0,0,0,,,,,manasto01
686,Leo Murray,1933,1933,1,6,0,0,0,,2,,,,0,,,,,,,,murrale01
687,Mattias Norlinder,2022,2022,1,6,0,1,1,2,2,0,0,0,0,1,0,0,2,0.0,74,12:18,norlima01
688,Todd Simpson,2006,2006,1,6,0,0,0,0,14,0,0,0,0,0,0,0,6,0.0,96,15:59,simpsto01
689,Jeff Teal,1985,1985,1,6,0,1,1,0,0,0,0,0,0,1,0,0,4,0.0,,,tealje01
690,Bryan Allen,2015,2015,1,5,0,1,1,-2,2,0,0,0,0,1,0,0,2,0.0,64,12:44,allenbr01
691,Murray Balfour,1957,1958,2,5,1,1,2,,6,1,0,0,0,1,0,0,,,,,balfomu01
692,Wally Clune,1956,1956,1,5,0,0,0,,6,0,0,0,0,0,0,0,,,,,clunewa01
693,Matthieu Descoteaux,2001,2001,1,5,1,1,2,-2,4,0,1,0,0,0,1,0,6,16.7,76,15:10,descoma01
694,Bob Fryday,1950,1952,2,5,1,0,1,,0,1,0,0,0,0,0,0,,,,,frydabo01
695,Erik Gustafsson,2021,2021,1,5,0,2,2,1,0,0,0,0,0,1,1,0,8,0.0,67,13:23,gustaer02
696,Jim Haggarty,1942,1942,1,5,1,1,2,,0,0,1,0,0,1,0,0,,,,,haggaji01
697,Patrick Holland,2014,2014,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,38,7:38,hollapa01
698,Claude Laforge,1958,1958,1,5,0,0,0,,0,0,0,0,0,0,0,0,,,,,laforcl01
699,Joe Matte,1926,1926,1,5,0,0,0,,0,,,,0,,,,,,,,mattejo01
700,Duncan Milroy,2007,2007,1,5,0,1,1,-2,0,0,0,0,0,1,0,0,6,0.0,65,12:56,milrodu01
701,Jim Montgomery,1995,1995,1,5,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,,,montgji01
702,Des Roche,1935,1935,1,5,0,1,1,,0,0,0,0,0,1,0,0,,,,,rochede01
703,Paul Ronty,1955,1955,1,5,0,0,0,,0,0,0,0,0,0,0,0,,,,,rontypa01
704,Roly Rossignol,1945,1945,1,5,2,2,4,,2,2,0,0,0,2,0,0,,,,,rossiro01
705,Gaye Stewart,1953,1953,1,5,0,1,1,,0,0,0,0,0,1,0,0,,,,,stewaga01
706,Jozef Balej,2004,2004,1,4,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,51,12:38,balejjo01
707,Normand Baron,1984,1984,1,4,0,0,0,-2,12,0,0,0,0,0,0,0,2,0.0,,,baronno01
708,Jack Bownass,1958,1958,1,4,0,0,0,,0,0,0,0,0,0,0,0,,,,,bownaja01
709,Gerry Brisson,1963,1963,1,4,0,2,2,1,4,0,0,0,0,2,0,0,8,0.0,,,brissge01
710,Adam Brooks,2022,2022,1,4,0,1,1,-1,0,0,0,0,0,1,0,0,0,,42,10:34,brookad01
711,Fred Burchell,1951,1954,2,4,0,0,0,,2,0,0,0,0,0,0,0,,,,,burchfr01
712,Rey Comeau,1972,1972,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,comeare01
713,Glen Cressman,1957,1957,1,4,0,0,0,,2,0,0,0,0,0,0,0,,,,,cressgl01
714,Dan Daoust,1983,1983,1,4,0,1,1,-2,4,0,0,0,0,1,0,0,6,0.0,,,daousda01
715,Nigel Dawes,2011,2011,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,27,6:44,dawesni01
716,Germain Gagnon,1972,1972,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,,,gagnoge01
717,Terry Gray,1964,1964,1,4,0,0,0,-2,4,0,0,0,0,0,0,0,0,,,,grayte01
718,Len Grosvenor,1933,1933,1,4,0,0,0,,0,,,,0,,,,,,,,grosvle01
719,Cec Hoekstra,1960,1960,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,,,hoeksce01
720,Ivan Irwin,1953,1953,1,4,0,1,1,,0,0,0,0,0,1,0,0,,,,,irwiniv01
721,Raitis Ivanāns,2006,2006,1,4,0,0,0,-1,9,0,0,0,0,0,0,0,0,,12,2:58,ivanara01
722,George Pargeter,1947,1947,1,4,0,0,0,,0,0,0,0,0,0,0,0,,,,,pargege01
723,Cliff Pennington,1961,1961,1,4,1,0,1,0,0,0,1,0,0,0,0,0,7,14.3,,,pennicl01
724,Ernie Roche,1951,1951,1,4,0,0,0,,2,0,0,0,0,0,0,0,,,,,rocheer01
725,Guy Rousseau,1955,1957,2,4,0,1,1,,2,0,0,0,0,1,0,0,,,,,roussgu01
726,Kerby Rychel,2018,2018,1,4,1,1,2,-2,2,1,0,0,0,1,0,0,7,14.3,44,11:02,rycheke01
727,Mikhail Sergachev,2017,2017,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,49,12:08,sergami01
728,Sean Shanahan,1976,1976,1,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,shanase01
729,Stu Smith,1941,1942,2,4,2,2,4,,0,2,0,0,1,2,0,0,,,,,smithst02
730,Phil Stevens,1922,1922,1,4,0,0,0,,0,,,,0,,,,,,,,steveph01
731,Orval Tessier,1955,1955,1,4,0,0,0,,0,0,0,0,0,0,0,0,,,,,tessior01
732,Connie Tudin,1942,1942,1,4,0,1,1,,4,0,0,0,0,0,1,0,,,,,tudinco01
733,Bobby Walton,1944,1944,1,4,0,0,0,,0,0,0,0,0,0,0,0,,,,,waltobo01
734,Moe White,1946,1946,1,4,0,1,1,,2,0,0,0,0,1,0,0,,,,,whitemo01
735,Reg Abbott,1953,1953,1,3,0,0,0,,0,0,0,0,0,0,0,0,,,,,abbotre01
736,Frédéric Allard,2023,2023,1,3,0,0,0,2,0,0,0,0,0,0,0,0,6,0.0,42,13:51,allarfr01
737,Dave Allison,1984,1984,1,3,0,0,0,-3,12,0,0,0,0,0,0,0,2,0.0,,,allisda01
738,Éric Bertrand,2001,2001,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,4:20,bertrer01
739,Drayson Bowman,2015,2015,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,6:31,bowmadr01
740,Jeff Brubaker,1982,1982,1,3,0,1,1,1,32,0,0,0,0,1,0,0,3,0.0,,,brubaje01
741,Mathieu Carle,2010,2010,1,3,0,0,0,1,4,0,0,0,0,0,0,0,2,0.0,43,14:28,carlema02
742,Éric Charron,1993,1993,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,charrer01
743,Enrico Ciccone,2001,2001,1,3,0,0,0,-1,14,0,0,0,0,0,0,0,0,,9,2:57,ciccoen01
744,Wayne Connelly,1961,1961,1,3,0,0,0,-3,0,0,0,0,0,0,0,0,8,0.0,,,connewa01
745,Andre Corriveau,1954,1954,1,3,0,1,1,,0,0,0,0,0,1,0,0,,,,,corrian01
746,Jack Coughlin,1920,1920,1,3,0,0,0,,0,,,,0,,,,,,,,coughja01
747,Lulu Denis,1950,1951,2,3,0,1,1,,0,0,0,0,0,1,0,0,,,,,denislu01
748,Robert Dirk,1996,1996,1,3,0,0,0,0,6,0,0,0,0,0,0,0,0,,,,dirkro01
749,Morgan Ellis,2016,2016,1,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,27,8:57,ellismo01
750,Bobby Farnham,2017,2017,1,3,0,0,0,0,17,0,0,0,0,0,0,0,4,0.0,25,8:16,farnhbo01
751,Reggie Fleming,1960,1960,1,3,0,0,0,-3,2,0,0,0,0,0,0,0,2,0.0,,,flemire01
752,Luc Gauthier,1991,1991,1,3,0,0,0,1,2,0,0,0,0,0,0,0,0,,,,gauthlu01
753,Adie Lafrance,1934,1934,1,3,0,0,0,,2,0,0,0,0,0,0,0,,,,,lafraad01
754,William Lagesson,2022,2022,1,3,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,45,15:04,lageswi01
755,Doug Lewis,1947,1947,1,3,0,0,0,,0,0,0,0,0,0,0,0,,,,,lewisdo01
756,David Ling,1997,1998,2,3,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,lingda01
757,Dave Lumley,1979,1979,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,lumleda01
758,Cliff Malone,1952,1952,1,3,0,0,0,,0,0,0,0,0,0,0,0,,,,,maloncl01
759,Gustav Olofsson,2020,2020,1,3,0,0,0,-4,2,0,0,0,0,0,0,0,2,0.0,24,8:06,olofsgu01
760,Marc Reaume,1964,1964,1,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,,,reaumma01
761,Glen Skov,1961,1961,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,,,skovgl01
762,Nils Tremblay,1945,1946,2,3,0,1,1,,0,0,0,0,0,1,0,0,,,,,trembni01
763,Jerry Wilson,1957,1957,1,3,0,0,0,,2,0,0,0,0,0,0,0,,,,,wilsoje01
764,J.T. Wyman,2010,2010,1,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,,13,4:23,wymanja01
765,Oscar Asmundson,1938,1938,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,asmunos01
766,Jim Bartlett,1955,1955,1,2,0,0,0,,4,0,0,0,0,0,0,0,,,,,bartlji01
767,Shawn Belle,2010,2010,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,21,10:38,bellesh01
768,Bob Berry,1969,1969,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,berrybo01
769,Dave Campbell,1921,1921,1,2,0,0,0,,0,,,,0,,,,,,,,campbda01
770,Dom Campedelli,1986,1986,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,,,campedo01
771,Alain Caron,1969,1969,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,caronal01
772,Jacques Deslauriers,1956,1956,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,deslaja01
773,Fred Doherty,1919,1919,1,2,0,0,0,,0,,,,0,,,,,,,,doherfr01
774,Bob Frampton,1950,1950,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,frampbo01
775,Jocelyn Gauvreau,1984,1984,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,,,,gauvrjo01
776,Alex Henry,2009,2009,1,2,0,0,0,-2,10,0,0,0,0,0,0,0,0,,13,6:34,henryal01
777,Wayne Hicks,1964,1964,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,hickswa01
778,Doug Janik,2009,2009,1,2,0,0,0,-1,2,0,0,0,0,0,0,0,0,,28,13:54,janikdo01
779,Rosario Joanette,1945,1945,1,2,0,1,1,,4,0,0,0,0,1,0,0,,,,,joanero01
780,Allan Johnson,1957,1957,1,2,0,1,1,,2,0,0,0,0,1,0,0,,,,,johnsal01
781,Yvan Joly,1981,1983,2,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,jolyyv01
782,Larry Landon,1984,1984,1,2,0,0,0,2,0,0,0,0,0,0,0,0,5,0.0,,,landola01
783,Patrick Lebeau,1991,1991,1,2,1,1,2,0,0,1,0,0,0,1,0,0,3,33.3,,,lebeapa01
784,Gaston Leroux,1936,1936,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,lerouga01
785,Vic Lynn,1946,1946,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,lynnvi01
786,Walt McCartney,1933,1933,1,2,0,0,0,,0,,,,0,,,,,,,,mccarwa01
787,John McKinnon,1926,1926,1,2,0,0,0,,0,,,,0,,,,,,,,mckinjo01
788,Rick Meagher,1980,1980,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,meaghri01
