--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
446,Adam Hall,2013,2013,1,6,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,63,10:31,hallad01
447,Rick Hodgson,1980,1980,1,6,0,0,0,-5,6,0,0,0,0,0,0,0,1,0.0,,,hodgsri01
448,Joe Jensen,2008,2008,1,6,1,0,1,1,2,1,0,0,1,0,0,0,6,16.7,39,6:30,jensejo01
449,Brandon Nolan,2008,2008,1,6,0,1,1,-2,0,0,0,0,0,1,0,0,2,0.0,44,7:15,nolanbr01
450,Lee Norwood,1992,1992,1,6,0,0,0,0,16,0,0,0,0,0,0,0,1,0.0,,,norwole01
451,Rasmus Rissanen,2015,2015,1,6,0,0,0,-5,4,0,0,0,0,0,0,0,3,0.0,90,14:59,rissara01
452,Allan Tuer,1989,1990,2,6,0,0,0,-3,29,0,0,0,0,0,0,0,0,,,,tueral01
453,Jeremy Welsh,2012,2013,2,6,0,1,1,1,4,0,0,0,0,1,0,0,6,0.0,46,7:38,welshje01
454,Mike Antonovich,1980,1980,1,5,0,1,1,0,2,0,0,0,0,1,0,0,4,0.0,,,antonmi01
455,Julien Gauthier,2020,2020,1,5,0,1,1,2,6,0,0,0,0,1,0,0,1,0.0,37,7:24,gauthju01
456,Max Pacioretty,2023,2023,1,5,3,0,3,0,2,2,1,0,0,0,0,0,16,18.8,68,13:39,pacioma01
457,Jim Pavese,1989,1989,1,5,0,0,0,-1,5,0,0,0,0,0,0,0,6,0.0,,,pavesji01
458,Barry Pederson,1992,1992,1,5,2,2,4,-2,0,1,1,0,0,1,1,0,6,33.3,,,pederba01
459,Ty Rattie,2017,2017,1,5,0,2,2,-2,0,0,0,0,0,2,0,0,9,0.0,67,13:28,rattity01
460,Jim Thomson,1989,1989,1,5,0,0,0,-3,14,0,0,0,0,0,0,0,3,0.0,,,thomsji02
461,Mike Watt,2003,2003,1,5,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,38,7:30,wattmi01
462,Trevor Carrick,2016,2019,3,4,0,0,0,-2,7,0,0,0,0,0,0,0,4,0.0,52,13:05,carritr01
463,Yves Courteau,1987,1987,1,4,0,0,0,-6,0,0,0,0,0,0,0,0,4,0.0,,,courtyv01
464,Dallas Gaume,1989,1989,1,4,1,1,2,1,0,1,0,0,0,1,0,0,5,20.0,,,gaumeda01
465,Jeff Parker,1991,1991,1,4,0,0,0,-2,2,0,0,0,0,0,0,0,4,0.0,,,parkeje01
466,Andrew Poturalski,2017,2022,2,4,0,2,2,-4,0,0,0,0,0,0,2,0,5,0.0,45,11:12,poturan01
467,Joakim Ryan,2021,2021,1,4,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,43,10:51,ryanjo02
468,Drew Shore,2021,2021,1,4,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,34,8:30,shoredr01
469,Bob Stephenson,1980,1980,1,4,0,1,1,2,0,0,0,0,0,1,0,0,3,0.0,,,stephbo01
470,Sergey Tolchinsky,2016,2017,2,4,0,2,2,1,0,0,0,0,0,2,0,0,3,0.0,47,11:38,tolchse01
471,Fred Arthur,1981,1981,1,3,0,0,0,-5,0,0,0,0,0,0,0,0,3,0.0,,,arthufr01
472,Brian Chapman,1991,1991,1,3,0,0,0,0,29,0,0,0,0,0,0,0,0,,,,chapmbr01
473,Bob Hess,1984,1984,1,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,,,hessbo01
474,Jack Hillen,2015,2015,1,3,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,56,18:36,hilleja01
475,Kevin Kemp,1981,1981,1,3,0,0,0,-1,4,0,0,0,0,0,0,0,5,0.0,,,kempke01
476,Jakub Nakládal,2017,2017,1,3,0,0,0,-4,0,0,0,0,0,0,0,0,3,0.0,44,14:30,naklaja01
477,John Newberry,1986,1986,1,3,0,0,0,-4,0,0,0,0,0,0,0,0,4,0.0,,,newbejo01
478,Sheldon Rempal,2021,2021,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,25,8:18,rempash01
479,Justin Shugg,2015,2015,1,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,17,5:42,shuggju01
480,Martin Frk,2017,2017,1,2,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,17,8:20,frkma01
481,Randy Gilhen,1983,1983,1,2,0,1,1,0,0,0,0,0,0,1,0,0,4,0.0,,,gilhera01
482,David Gove,2006,2007,2,2,0,1,1,2,0,0,0,0,0,1,0,0,0,,10,5:14,goveda01
483,Pat Hughes,1987,1987,1,2,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,,,hughepa01
484,Joey Keane,2021,2022,2,2,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,33,16:36,keanejo01
485,Keegan Lowe,2015,2015,1,2,0,0,0,-2,10,0,0,0,0,0,0,0,0,,28,13:51,loweke02
486,Brett Lysak,2004,2004,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,7,3:24,lysakbr01
487,Randy MacGregor,1982,1982,1,2,1,1,2,2,2,1,0,0,0,1,0,0,1,100.0,,,macgrra01
488,Barry Nieckar,1993,1993,1,2,0,0,0,-2,2,0,0,0,0,0,0,0,1,0.0,,,nieckba01
489,Aaron Palushaj,2014,2014,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,19,9:20,palusaa01
490,Jakub Petružálek,2009,2009,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,,16,8:05,petruja01
491,Jared Staal,2013,2013,1,2,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,27,13:23,staalja01
492,Damian Surma,2003,2004,2,2,1,1,2,1,0,1,0,0,0,1,0,0,1,100.0,17,8:21,surmada01
493,Joey Tetarenko,2004,2004,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3:31,tetarjo01
494,Nikos Tselios,2002,2002,1,2,0,0,0,-2,6,0,0,0,0,0,0,0,3,0.0,26,13:13,tselini01
495,Mike Vellucci,1988,1988,1,2,0,0,0,-1,11,0,0,0,0,0,0,0,2,0.0,,,vellumi01
496,Bob Bodak,1990,1990,1,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0.0,,,bodakbo01
497,Charlie Bourgeois,1988,1988,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,bourgch01
498,Greg Britz,1987,1987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,britzgr01
499,Brad Fast,2004,2004,1,1,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,21,21:24,fastbr01
500,Marc-André Gragnani,2013,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,7:53,gragnma01
501,Ondřej Kaše,2023,2023,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,11:02,kaseon01
502,Greg Koehler,2001,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0:46,koehlgr01
503,Greg Kuznik,2001,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,7:32,kuznigr01
504,Joey Mormina,2008,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,8,7:45,mormijo01
505,Oskar Osala,2010,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7,6:46,osalaos01
506,Jean Savard,1980,1980,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,savarje01
507,C.J. Smith,2022,2022,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,9,9:22,smithcj01
508,James Wisniewski,2016,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0:47,wisnija01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Hockey-Reference.com</a>: <a href="https://www.hockey-reference.com/teams/CAR/skaters.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats">View Original Table</a><br>Generated 8/24/2023.
