--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
446,Pavel Kubina,2012,2012,1,17,0,4,4,-3,15,0,0,0,0,4,0,0,19,0.0,294,17:19,kubinpa01
447,Guillaume Lefebvre,2002,2003,2,17,0,0,0,0,4,0,0,0,0,0,0,0,8,0.0,122,7:11,lefebgu01
448,Russell Romaniuk,1996,1996,1,17,3,0,3,-2,17,2,1,0,0,0,0,0,13,23.1,,,romanru01
449,Phil Crowe,1996,1996,1,16,1,1,2,0,28,1,0,0,0,1,0,0,6,16.7,,,croweph01
450,Paul Guay,1984,1985,2,16,2,7,9,4,14,2,0,0,0,7,0,0,22,9.1,,,guaypa01
451,Oliver Lauridsen,2013,2015,2,16,2,1,3,-1,44,2,0,0,2,1,0,0,16,12.5,237,14:50,lauriol01
452,Andre Savage,2003,2003,1,16,2,1,3,2,4,2,0,0,1,1,0,0,13,15.4,125,7:49,savagan01
453,Chris Stewart,2020,2020,1,16,0,1,1,-7,21,0,0,0,0,1,0,0,5,0.0,124,7:47,stewach02
454,Jason Akeson,2013,2015,3,15,1,1,2,2,8,1,0,0,0,1,0,0,13,7.7,130,8:42,akesoja01
455,John Hanna,1968,1968,1,15,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,,,hannajo01
456,Jeff Harding,1989,1990,2,15,0,0,0,0,47,0,0,0,0,0,0,0,22,0.0,,,hardije01
457,Rob Ramage,1994,1994,1,15,0,1,1,-11,14,0,0,0,0,1,0,0,18,0.0,,,ramagro01
458,Scott Sandelin,1991,1991,1,15,0,3,3,-3,0,0,0,0,0,2,1,0,4,0.0,,,sandesc01
459,Todd Bergen,1985,1985,1,14,11,5,16,9,4,8,3,0,3,3,2,0,39,28.2,,,bergeto01
460,Larry Keenan,1972,1972,1,14,1,1,2,-4,2,0,1,0,1,0,1,0,13,7.7,,,keenala01
461,Mike Maneluk,1999,2000,2,14,2,6,8,4,12,2,0,0,0,5,1,0,25,8.0,190,13:34,manelmi01
462,Dave Michayluk,1982,1983,2,14,2,6,8,-1,8,2,0,0,0,5,1,0,18,11.1,,,michada01
463,Larry Mickey,1972,1972,1,14,1,2,3,-6,8,0,1,0,0,1,1,0,22,4.5,,,mickela01
464,Adam Oates*,2002,2002,1,14,3,7,10,-2,6,3,0,0,0,3,4,0,17,17.6,292,20:51,oatesad01
465,Darren Reid,2007,2007,1,14,0,0,0,-7,18,0,0,0,0,0,0,0,8,0.0,114,8:11,reidda03
466,Danny Schock,1971,1971,1,14,1,2,3,1,0,1,0,0,0,2,0,0,7,14.3,,,schocda01
467,Steve Smith,1982,1987,4,14,0,1,1,0,15,0,0,0,0,1,0,0,12,0.0,,,smithst04
468,Dave Snuggerud,1993,1993,1,14,0,2,2,0,0,0,0,0,0,2,0,0,10,0.0,,,snuggda01
469,Jussi Timonen,2007,2007,1,14,0,4,4,-10,6,0,0,0,0,4,0,0,8,0.0,199,14:11,timonju01
470,Boyd Gordon,2017,2017,1,13,1,0,1,-5,2,1,0,0,0,0,0,0,8,12.5,106,8:11,gordobo01
471,Andrei Kovalenko,1999,1999,1,13,0,1,1,-5,2,0,0,0,0,0,1,0,8,0.0,104,8:02,kovalan01
472,Éric Meloche,2007,2007,1,13,1,2,3,-6,4,0,1,0,0,2,0,0,12,8.3,109,8:21,melocer01
473,Jim Montgomery,1995,1996,2,13,2,3,5,-1,15,2,0,0,0,2,1,0,14,14.3,,,montgji01
474,David Printz,2006,2007,2,13,0,0,0,-3,4,0,0,0,0,0,0,0,1,0.0,84,6:29,printda01
475,Jared Ross,2009,2010,2,13,0,0,0,-5,2,0,0,0,0,0,0,0,16,0.0,100,7:43,rossja01
476,Bruno St. Jacques,2002,2003,2,13,0,0,0,3,4,0,0,0,0,0,0,0,9,0.0,184,14:11,stjacbr01
477,Todd Warriner,2003,2003,1,13,2,3,5,2,6,2,0,0,1,2,1,0,13,15.4,110,8:30,warrito01
478,Larry Brown,1972,1972,1,12,0,0,0,-3,2,0,0,0,0,0,0,0,9,0.0,,,brownla01
479,Craig Darby,1997,1998,2,12,2,4,6,2,2,1,0,1,0,4,0,0,16,12.5,,,darbycr01
480,Steve Eminger,2009,2009,1,12,0,2,2,0,8,0,0,0,0,1,1,0,9,0.0,215,17:53,emingst01
481,Nate Guenin,2007,2009,3,12,0,2,2,2,6,0,0,0,0,2,0,0,0,,111,9:17,guenina01
482,Gerry Meehan,1969,1969,1,12,0,3,3,-1,4,0,0,0,0,2,1,0,25,0.0,,,meehage01
483,Derek Plante,2001,2001,1,12,1,2,3,0,4,1,0,0,0,2,0,0,20,5.0,198,16:30,plantde01
484,Mike Stothers,1985,1988,4,12,0,1,1,-1,23,0,0,0,0,1,0,0,3,0.0,,,stothmi01
485,Art Stratton,1968,1968,1,12,0,4,4,-4,4,0,0,0,0,2,2,0,18,0.0,,,stratar01
486,Zarley Zalapski,2000,2000,1,12,0,2,2,0,6,0,0,0,0,2,0,0,6,0.0,170,14:12,zalapza01
487,Justin Bailey,2019,2019,1,11,0,1,1,0,2,0,0,0,0,1,0,0,5,0.0,63,5:44,baileju01
488,Don Biggs,1990,1990,1,11,2,0,2,-4,8,1,1,0,0,0,0,0,14,14.3,,,biggsdo01
489,Mark Friedman,2019,2021,3,11,0,1,1,-3,6,0,0,0,0,1,0,0,6,0.0,138,12:34,friedma01
490,Tyrell Goulbourne,2018,2019,2,11,0,0,0,-2,2,0,0,0,0,0,0,0,5,0.0,65,5:55,goulbty01
491,David Laliberte,2010,2010,1,11,2,1,3,1,6,2,0,0,1,1,0,0,8,25.0,86,7:47,lalibda01
492,Joe Paterson,1985,1986,2,11,0,0,0,1,43,0,0,0,0,0,0,0,8,0.0,,,paterjo01
493,Gordie Roberts,1988,1988,1,11,1,2,3,7,15,1,0,0,0,2,0,0,9,11.1,,,robergo02
494,Nick Boynton,2011,2011,1,10,0,0,0,-3,4,0,0,0,0,0,0,0,1,0.0,102,10:15,boyntni01
495,Bobby Brink,2022,2022,1,10,0,4,4,-5,0,0,0,0,0,3,1,0,18,0.0,154,15:27,brinkbo01
496,Willie Huber,1988,1988,1,10,4,9,13,-2,16,1,3,0,0,4,5,0,14,28.6,,,huberwi01
497,Kevin Marshall,2012,2012,1,10,0,0,0,-1,8,0,0,0,0,0,0,0,6,0.0,88,8:46,marshke01
498,Dean McAmmond,2001,2001,1,10,1,1,2,-1,0,0,1,0,0,1,0,0,17,5.9,120,12:00,mcammde01
499,Isaac Ratcliffe,2022,2022,1,10,1,3,4,-1,10,1,0,0,0,1,2,0,14,7.1,107,10:45,ratclis01
500,Bob Wilkie,1994,1994,1,10,1,3,4,-2,8,1,0,0,0,2,1,0,10,10.0,,,wilkibo01
501,Mark Alt,2015,2018,2,9,0,0,0,-1,2,0,0,0,0,0,0,0,5,0.0,117,12:59,altma01
502,Len Barrie,1990,1993,2,9,2,2,4,0,9,2,0,0,0,2,0,0,14,14.3,,,barrile01
503,Bill Collins,1977,1977,1,9,1,1,2,-1,4,1,0,0,1,1,0,0,5,20.0,,,collibi01
504,Kirby Law,2001,2004,3,9,0,1,1,-1,4,0,0,0,0,1,0,0,1,0.0,56,6:11,lawki01
505,John Stevens,1987,1988,2,9,0,2,2,-1,14,0,0,0,0,1,1,0,2,0.0,,,stevejo01
506,Billy Tibbetts,2002,2002,1,9,0,1,1,-3,69,0,0,0,0,1,0,0,6,0.0,60,6:41,tibbebi01
507,Jesse Boulerice,2002,2008,2,8,0,0,0,-3,34,0,0,0,0,0,0,0,2,0.0,32,4:02,bouleje01
508,Tyson Foerster,2023,2023,1,8,3,4,7,2,8,3,0,0,0,3,1,0,15,20.0,133,16:34,foersty01
509,Triston Grant,2007,2007,1,8,0,1,1,-1,10,0,0,0,0,1,0,0,3,0.0,36,4:32,granttr01
510,Miloš Holaň,1994,1994,1,8,1,1,2,-4,4,0,1,0,0,0,1,0,26,3.8,,,holanmi01
511,Kent Huskins,2013,2013,1,8,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,129,16:06,huskike01
512,Lars Jonsson,2007,2007,1,8,0,2,2,-4,6,0,0,0,0,0,2,0,4,0.0,99,12:25,jonssla01
513,Pat Kavanagh,2006,2006,1,8,0,0,0,-2,2,0,0,0,0,0,0,0,1,0.0,42,5:14,kavanpa01
514,Paul Lawless,1988,1988,1,8,0,5,5,0,0,0,0,0,0,5,0,0,10,0.0,,,lawlepa01
515,Olle Lycksell,2023,2023,1,8,0,1,1,-3,8,0,0,0,0,1,0,0,5,0.0,84,10:34,lycksol01
516,Colin McDonald,2016,2017,2,8,2,0,2,1,7,2,0,0,0,0,0,0,9,22.2,68,8:28,mcdonco01
517,Matt Walker,2011,2012,2,8,0,0,0,-2,20,0,0,0,0,0,0,0,5,0.0,90,11:18,walkema01
518,Bo Berglund,1986,1986,1,7,0,2,2,0,4,0,0,0,0,2,0,0,5,0.0,,,berglbo01
519,Matt Ellison,2006,2007,2,7,0,1,1,2,2,0,0,0,0,1,0,0,3,0.0,44,6:20,ellisma02
520,Derek Grant,2020,2020,1,7,1,4,5,2,2,1,0,0,1,3,0,1,13,7.7,100,14:16,grantde01
521,Denis Hamel,2007,2007,1,7,0,0,0,-4,0,0,0,0,0,0,0,0,3,0.0,49,6:58,hamelde01
522,Hayden Hodgson,2022,2023,2,7,1,2,3,-1,11,1,0,0,0,2,0,0,10,10.0,84,12:00,hodgsha01
523,Ben Holmstrom,2011,2012,2,7,0,0,0,-1,7,0,0,0,0,0,0,0,3,0.0,52,7:24,holmsbe01
524,Tomi Kallio,2003,2003,1,7,1,0,1,-1,2,1,0,0,0,0,0,0,5,20.0,66,9:29,kallito01
525,David Kaše,2020,2021,2,7,1,0,1,1,0,1,0,0,1,0,0,0,5,20.0,70,9:57,kaseda01
526,Richard Park,1999,1999,1,7,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,65,9:21,parkri01
527,Michel Picard,2001,2001,1,7,1,4,5,6,0,0,1,0,0,3,1,0,12,8.3,100,14:14,picarmi01
528,Ryan Ready,2006,2006,1,7,0,1,1,0,0,0,0,0,0,1,0,0,9,0.0,57,8:08,readyry01
529,Nolan Baumgartner,2007,2007,1,6,0,1,1,0,21,0,0,0,0,1,0,0,4,0.0,90,15:00,baumgno01
530,Hal Gill,2014,2014,1,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,89,14:51,gillha01
531,Paul Healey,1997,1998,2,6,0,0,0,0,12,0,0,0,0,0,0,0,0,,,,healepa01
532,Petr Hubáček,2001,2001,1,6,1,0,1,-1,2,1,0,0,0,0,0,0,5,20.0,68,11:20,hubacpe01
533,Serge Lajeunesse,1974,1975,2,6,0,0,0,1,2,0,0,0,0,0,0,0,8,0.0,,,lajeuse01
534,Danny Lucas,1979,1979,1,6,1,0,1,-2,0,1,0,0,0,0,0,0,8,12.5,,,lucasda02
535,Vladimir Malakhov,2004,2004,1,6,0,1,1,-1,2,0,0,0,0,1,0,0,12,0.0,138,22:58,malakvl01
536,Nate Prosser,2021,2021,1,6,1,1,2,-7,0,1,0,0,0,1,0,0,5,20.0,78,13:03,prossna01
537,Mike Byers,1969,1969,1,5,0,2,2,-1,0,0,0,0,0,0,2,0,8,0.0,,,byersmi01
538,Tomáš Divíšek,2001,2002,2,5,1,0,1,0,0,1,0,0,1,0,0,0,5,20.0,48,9:31,divisto01
539,Linus Högberg,2022,2022,1,5,0,2,2,0,2,0,0,0,0,2,0,0,3,0.0,85,17:04,hogbeli01
540,Al MacAdam,1974,1974,1,5,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,,,macadal01
541,Kevin Maguire,1990,1990,1,5,1,0,1,-1,6,1,0,0,0,0,0,0,7,14.3,,,maguike01
542,John Slaney,2002,2004,2,5,0,2,2,2,0,0,0,0,0,1,1,0,1,0.0,78,15:37,slanejo01
543,Elliot Desnoyers,2023,2023,1,4,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,53,13:22,desnoel02
544,Ryan Ellis,2022,2022,1,4,1,4,5,2,0,1,0,0,0,2,2,0,6,16.7,91,22:48,ellisry01
545,Craig Fisher,1990,1991,2,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,,,fishecr01
546,Blair Jones,2015,2015,1,4,0,0,0,-4,2,0,0,0,0,0,0,0,0,,28,6:55,jonesbl01
547,Jim Mair,1971,1972,2,4,0,0,0,-3,0,0,0,0,0,0,0,0,9,0.0,,,mairji01
548,Danick Martel,2018,2018,1,4,0,0,0,-1,0,0,0,0,0,0,0,0,6,0.0,41,10:13,marteda01
549,Kris Newbury,2014,2014,1,4,0,1,1,0,7,0,0,0,0,1,0,0,1,0.0,20,5:02,newbukr01
550,German Rubtsov,2020,2020,1,4,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,27,6:48,rubtsge01
551,Bob Sirois,1975,1976,2,4,1,0,1,1,4,1,0,0,0,0,0,0,3,33.3,,,siroibo01
552,Mark Suzor,1977,1977,1,4,0,1,1,2,4,0,0,0,0,1,0,0,4,0.0,,,suzorma01
553,Steve Washburn,2000,2001,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,36,8:55,washbst01
554,Chris Winnes,1994,1994,1,4,0,2,2,1,0,0,0,0,0,2,0,0,4,0.0,,,winnech01
555,Jamie Wright,2003,2003,1,4,0,0,0,-1,4,0,0,0,0,0,0,0,2,0.0,38,9:27,wrighja01
556,Andy Brickley,1983,1983,1,3,1,1,2,-1,0,0,1,0,0,1,0,0,7,14.3,,,brickan01
557,Mark Cullen,2007,2007,1,3,0,0,0,-3,0,0,0,0,0,0,0,0,4,0.0,19,6:15,cullema02
558,Martin Grenier,2007,2007,1,3,0,0,0,-3,0,0,0,0,0,0,0,0,0,,14,4:40,grenima01
559,Mitch Lamoureux,1988,1988,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,lamoumi01
560,Dennis Patterson,1980,1980,1,3,0,1,1,-1,0,0,0,0,0,1,0,0,3,0.0,,,pattede01
561,Petr Straka,2015,2015,1,3,0,2,2,1,0,0,0,0,0,2,0,0,2,0.0,28,9:27,strakpe01
562,Todd White,2000,2000,1,3,1,0,1,-1,0,1,0,0,0,0,0,0,4,25.0,31,10:29,whiteto02
563,Ryan Bast,1999,1999,1,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,27,13:24,bastry01
564,Mike Boland,1975,1975,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,,,bolanmi01
565,Rod Dallman,1992,1992,1,2,0,0,0,0,5,0,0,0,0,0,0,0,2,0.0,,,dallmro01
566,Darryl Edestrand,1970,1970,1,2,0,0,0,-1,6,0,0,0,0,0,0,0,3,0.0,,,edestda01
567,Dave Gardner,1980,1980,1,2,1,1,2,1,0,1,0,0,0,1,0,0,1,100.0,,,gardnda01
568,Kyle Greentree,2008,2008,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,18,9:12,greenky01
569,Todd Hlushko,1994,1994,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,50.0,,,hlushto01
570,Matthew Konan,2013,2013,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,32,15:56,konanma01
571,František Kučera,1997,1997,1,2,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,,,kucerfr01
572,Jeff Lank,2000,2000,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,26,13:06,lankje01
573,Ian MacNeil,2003,2003,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,20,10:08,macneia01
574,Shaun Sabol,1990,1990,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,sabolsh01
575,Maksim Sushko,2021,2021,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,19,9:34,sushkma01
576,George Swarbrick,1971,1971,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,,,swarbge01
577,Brad Tiley,2001,2001,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,32,15:46,tileybr01
578,Tim Tookey,1987,1987,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,tooketi01
579,Mike Vecchione,2017,2017,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,17,8:30,vecchmi01
580,Claude Vilgrain,1994,1994,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,vilgrcl01
581,Wes Walz,1992,1992,1,2,1,0,1,1,0,1,0,0,1,0,0,0,2,50.0,,,walzwe01
582,Gord Williams,1982,1983,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,,,willigo01
583,Jason Zent,1999,1999,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,6,2:58,zentja01
584,Shawn Anderson,1995,1995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,andersh01
585,Bill Armstrong,1991,1991,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,,,armstbi01
586,Dwight Carruthers,1968,1968,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,carrudw01
587,Jim Cunningham,1978,1978,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,,,,cunniji01
588,Rene Drolet,1972,1972,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,,,drolere01
589,Jamie Fritsch,2009,2009,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,5,4:34,fritsja01
590,Don Gillen,1980,1980,1,1,1,0,1,1,0,1,0,0,0,0,0,0,2,50.0,,,gilledo01
591,Jere Gillis,1987,1987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,gillije01
592,Adam Ginning,2023,2023,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,17,16:40,ginniad01
593,Carl Mokosak,1986,1986,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,mokosca01
594,Glenn Mulvenna,1993,1993,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,,mulvegl01
595,Mike Murray,1988,1988,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,murrami02
596,Will O'Neill,2018,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,9,9:25,oneilwi01
597,Johnny Oduya,2018,2018,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,12,12:22,oduyajo01
598,Randy Osburn,1975,1975,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,osburra01
599,Roger Pelletier,1968,1968,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,pellero01
600,Mike Peluso,2004,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,10,9:34,pelusmi02
601,Václav Pletka,2002,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,12,11:34,pletkva01
602,Nate Raduns,2009,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,6:02,radunna01
603,Bob Ritchie,1977,1977,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,ritchbo01
604,Linus Sandin,2022,2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7,6:59,sandili01
605,Mike Siklenka,2003,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4,4:26,siklemi01
606,Reid Simpson,1992,1992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,simpsre01
607,Jarrod Skalde,2002,2002,1,1,0,0,0,0,2,0,0,0,0,0,0,0,5,0.0,12,12:25,skaldja01
608,Wade Skolney,2006,2006,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,7,6:52,skolnwa01
609,David Sloane,2009,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,6:44,sloanda01
610,Brian Wesenberg,1999,1999,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,,1,1:08,wesenbr01
611,Keith Wright,1968,1968,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,wrighke01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Hockey-Reference.com</a>: <a href="https://www.hockey-reference.com/teams/PHI/skaters.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats">View Original Table</a><br>Generated 8/24/2023.
